episode_id,player_0_original_score,player_0_excluded_score,player_0_wall_count,player_1_original_score,player_1_excluded_score,player_1_wall_count,player_2_original_score,player_2_excluded_score,player_2_wall_count,player_3_original_score,player_3_excluded_score,player_3_wall_count,total_original_score,total_excluded_score,total_wall_count
38,22.509999999999998,22.509999999999998,20.8,76.49,76.49,16.8,36.95,36.95,24.0,56.620000000000005,56.620000000000005,18.4,192.57,192.57,80.0
39,36.0,36.0,15.8,62.93000000000001,62.93000000000001,23.8,52.720000000000006,52.720000000000006,20.4,31.46,31.46,18.8,183.11,183.11,78.8
40,36.87,36.87,6.0,40.589999999999996,40.589999999999996,42.6,117.66,117.66,22.2,7.039999999999992,7.039999999999992,77.6,202.16,202.16,148.39999999999998
41,95.62,95.62,16.6,43.83,43.83,12.2,85.16999999999999,85.16999999999999,7.4,51.779999999999994,51.779999999999994,4.2,276.4,276.4,40.400000000000006
42,74.89000000000001,74.89000000000001,31.8,50.17999999999999,50.17999999999999,7.4,58.739999999999995,58.739999999999995,16.2,19.480000000000004,19.480000000000004,78.8,203.29000000000002,203.29000000000002,134.2
43,106.33000000000001,106.33000000000001,16.8,58.07000000000001,58.07000000000001,3.6,55.5,55.5,6.6,40.62,40.62,50.4,260.52000000000004,260.52000000000004,77.4
44,58.81999999999999,58.81999999999999,12.0,38.52,38.52,20.6,17.580000000000002,17.580000000000002,34.4,53.64,53.64,28.2,168.56,168.56,95.2
45,66.21000000000001,66.21000000000001,7.2,68.89,68.89,6.0,60.2,60.2,15.4,0.6999999999999972,0.6999999999999972,64.4,196.0,196.0,93.0
46,85.64,85.64,26.2,53.35999999999999,53.35999999999999,11.0,37.26999999999998,37.26999999999998,26.8,40.410000000000004,40.410000000000004,40.6,216.67999999999998,216.67999999999998,104.6
47,50.010000000000005,50.010000000000005,25.8,49.760000000000005,49.760000000000005,14.2,48.89,48.89,31.8,38.260000000000005,38.260000000000005,49.0,186.92000000000002,186.92000000000002,120.8
48,87.17,87.17,19.2,50.970000000000006,50.970000000000006,21.8,36.5,36.5,42.6,55.82000000000001,55.82000000000001,38.0,230.46000000000004,230.46000000000004,121.6
49,83.87,83.87,7.8,89.27000000000001,89.27000000000001,27.2,38.33,38.33,36.8,19.800000000000004,19.800000000000004,74.0,231.27000000000004,231.27000000000004,145.8
50,46.86,46.86,17.8,20.8,20.8,16.0,69.79,69.79,12.2,76.93,76.93,35.6,214.38,214.38,81.6
51,42.80999999999999,42.80999999999999,24.0,80.35,80.35,20.8,64.57000000000001,64.57000000000001,22.4,46.589999999999996,46.589999999999996,34.4,234.32,234.32,101.6
52,72.41999999999999,72.41999999999999,14.8,64.91,64.91,33.6,34.94,34.94,6.0,53.739999999999995,53.739999999999995,30.2,226.01,226.01,84.60000000000001
53,47.470000000000006,47.470000000000006,22.8,54.44000000000001,54.44000000000001,20.8,51.86,51.86,8.2,43.81999999999999,43.81999999999999,54.0,197.59000000000003,197.59000000000003,105.8
54,78.47,78.47,10.8,66.17999999999999,66.17999999999999,7.4,58.93000000000001,58.93000000000001,7.6,41.71,41.71,30.0,245.29,245.29,55.800000000000004
55,84.95,84.95,29.6,58.919999999999995,58.919999999999995,11.8,34.67,34.67,24.4,52.40999999999999,52.40999999999999,18.6,230.95000000000002,230.95000000000002,84.4
56,63.68000000000001,63.68000000000001,12.4,77.04,77.04,7.6,74.07000000000001,74.07000000000001,9.6,16.22,16.22,27.2,231.01000000000002,231.01000000000002,56.8
57,39.93,39.93,21.8,82.51000000000002,82.51000000000002,14.6,53.50999999999999,53.50999999999999,4.8,63.35,63.35,18.8,239.3,239.3,60.0
58,37.57,37.57,16.4,63.080000000000005,63.080000000000005,15.2,74.43,74.43,34.8,32.17999999999999,32.17999999999999,27.4,207.26,207.26,93.79999999999998
59,68.09,68.09,11.4,86.67999999999999,86.67999999999999,12.2,69.53999999999999,69.53999999999999,20.4,9.179999999999998,9.179999999999998,67.2,233.48999999999998,233.48999999999998,111.2
60,46.33,46.33,19.0,49.92,49.92,27.6,85.41999999999999,85.41999999999999,18.8,7.19,7.19,77.2,188.85999999999999,188.85999999999999,142.60000000000002
61,69.17,69.17,39.0,47.379999999999995,47.379999999999995,26.8,87.53000000000002,87.53000000000002,18.4,37.26,37.26,24.8,241.34,241.34,108.99999999999999
62,44.42999999999999,44.42999999999999,24.6,59.19,59.19,15.2,64.02000000000001,64.02000000000001,7.8,50.64,50.64,44.2,218.27999999999997,218.27999999999997,91.8
63,65.26,65.26,3.2,86.32000000000001,86.32000000000001,10.8,56.629999999999995,56.629999999999995,4.6,18.830000000000002,18.830000000000002,52.0,227.04000000000002,227.04000000000002,70.6
64,60.669999999999995,60.669999999999995,12.0,69.77000000000001,69.77000000000001,26.0,52.370000000000005,52.370000000000005,19.0,21.299999999999994,21.299999999999994,57.0,204.10999999999999,204.10999999999999,114.0
65,68.42999999999999,68.42999999999999,6.4,77.4,77.4,12.4,83.38000000000001,83.38000000000001,15.0,41.69,41.69,26.0,270.9,270.9,59.8
66,77.28,77.28,19.0,62.78000000000001,62.78000000000001,4.2,58.3,58.3,11.2,23.290000000000003,23.290000000000003,66.8,221.65,221.65,101.19999999999999
67,60.53000000000001,60.53000000000001,6.4,65.56,65.56,10.4,62.290000000000006,62.290000000000006,11.0,23.57,23.57,58.2,211.95,211.95,86.0
68,59.35,59.35,20.8,96.0,96.0,7.4,35.0,35.0,21.8,35.769999999999996,35.769999999999996,76.0,226.12,226.12,126.0
69,41.83,41.83,12.0,51.330000000000005,51.330000000000005,30.8,80.55,80.55,38.4,18.770000000000003,18.770000000000003,78.0,192.48,192.48,159.2
70,50.75,50.75,18.2,80.95,80.95,15.4,40.38,40.38,39.0,14.319999999999999,14.319999999999999,67.0,186.39999999999998,186.39999999999998,139.6
71,55.410000000000004,55.410000000000004,16.8,77.53,77.53,26.4,69.01,69.01,33.6,62.260000000000005,62.260000000000005,17.0,264.21,264.21,93.80000000000001
72,60.77,60.77,33.8,46.129999999999995,46.129999999999995,15.4,41.7,41.7,28.4,37.39999999999999,37.39999999999999,78.6,186.0,186.0,156.2
73,56.89000000000001,56.89000000000001,61.4,40.059999999999995,40.059999999999995,39.0,59.010000000000005,59.010000000000005,27.4,26.880000000000003,26.880000000000003,41.8,182.84,182.84,169.60000000000002
74,28.57,28.57,56.4,118.05999999999999,118.05999999999999,19.2,37.28,37.28,3.2,33.56,33.56,44.2,217.47,217.47,123.0
75,38.93,38.93,41.6,35.93000000000001,35.93000000000001,47.6,74.13,74.13,35.2,4.05,4.05,87.4,153.04000000000002,153.04000000000002,211.8
76,25.48,25.48,58.4,57.29999999999999,57.29999999999999,49.0,97.83,97.83,19.8,-12.140000000000004,-12.140000000000004,129.8,168.46999999999997,168.46999999999997,257.0
77,74.14000000000001,74.14000000000001,23.2,70.10999999999999,70.10999999999999,27.0,82.64,82.64,22.0,44.459999999999994,44.459999999999994,56.4,271.34999999999997,271.34999999999997,128.6
78,63.1,63.1,39.4,55.90999999999999,55.90999999999999,31.4,56.3,56.3,31.0,33.400000000000006,33.400000000000006,78.6,208.71,208.71,180.39999999999998
79,93.67,93.67,12.0,93.94,93.94,1.6,36.65,36.65,14.4,16.55,16.55,88.6,240.81000000000003,240.81000000000003,116.6
80,78.42,78.42,16.6,64.54,64.54,4.8,53.34000000000001,53.34000000000001,17.2,43.42,43.42,54.8,239.72000000000003,239.72000000000003,93.4
81,42.78999999999999,42.78999999999999,45.8,34.62,34.62,22.6,48.54,48.54,14.4,39.910000000000004,39.910000000000004,49.4,165.85999999999999,165.85999999999999,132.20000000000002
82,46.03,46.03,43.4,48.9,48.9,23.6,87.83,87.83,27.8,-39.06,-39.06,125.8,143.7,143.7,220.6
83,44.69000000000001,44.69000000000001,44.0,79.62,79.62,58.0,47.129999999999995,47.129999999999995,39.2,26.03,26.03,47.2,197.47,197.47,188.39999999999998
84,26.839999999999996,26.839999999999996,44.0,17.26,17.26,61.0,62.11999999999999,62.11999999999999,29.2,-36.910000000000004,-36.910000000000004,153.6,69.30999999999997,69.30999999999997,287.79999999999995
85,48.269999999999996,48.269999999999996,25.0,59.42,59.42,44.4,60.53000000000001,60.53000000000001,22.6,15.240000000000004,15.240000000000004,79.0,183.46,183.46,171.0
86,60.720000000000006,60.720000000000006,36.0,80.13,80.13,35.4,50.96,50.96,23.8,36.16,36.16,47.4,227.97,227.97,142.6
87,75.52000000000001,75.52000000000001,22.4,70.07,70.07,27.4,64.07000000000001,64.07000000000001,29.4,24.860000000000003,24.860000000000003,75.8,234.52000000000004,234.52000000000004,155.0
88,52.1,52.1,29.2,82.95,82.95,25.6,48.54,48.54,30.4,47.79,47.79,39.8,231.38,231.38,124.99999999999999
89,72.22999999999999,72.22999999999999,37.0,50.39,50.39,22.8,59.35999999999999,59.35999999999999,36.8,26.3,26.3,32.6,208.28,208.28,129.2
90,43.32000000000001,43.32000000000001,13.0,95.88999999999999,95.88999999999999,19.6,51.25,51.25,31.0,68.26,68.26,36.8,258.71999999999997,258.71999999999997,100.4
91,27.689999999999998,27.689999999999998,30.0,51.970000000000006,51.970000000000006,31.4,69.4,69.4,20.8,34.91,34.91,21.4,183.97,183.97,103.6
92,50.1,50.1,13.4,69.14,69.14,27.0,76.16,76.16,27.2,31.23,31.23,58.8,226.63,226.63,126.39999999999999
93,26.359999999999996,26.359999999999996,32.6,47.230000000000004,47.230000000000004,53.0,45.2,45.2,53.2,58.04,58.04,31.4,176.83,176.83,170.20000000000002
94,46.11,46.11,7.6,73.91,73.91,29.6,61.30999999999999,61.30999999999999,21.0,60.29,60.29,25.0,241.61999999999998,241.61999999999998,83.2
95,67.81,67.81,30.0,74.70000000000002,74.70000000000002,14.4,40.08,40.08,31.6,31.85,31.85,44.2,214.44000000000003,214.44000000000003,120.2
96,78.83000000000001,78.83000000000001,32.0,70.19,70.19,15.4,48.74,48.74,36.2,33.71,33.71,50.2,231.47000000000003,231.47000000000003,133.8
97,62.34000000000001,62.34000000000001,19.2,5.109999999999998,5.109999999999998,39.4,69.91,69.91,13.8,56.980000000000004,56.980000000000004,49.6,194.34000000000003,194.34000000000003,122.0
98,80.55,80.55,30.4,26.879999999999995,26.879999999999995,47.6,17.029999999999998,17.029999999999998,75.4,2.05,2.05,109.6,126.50999999999999,126.50999999999999,263.0
99,38.730000000000004,38.730000000000004,10.4,27.98,27.98,51.6,38.95,38.95,24.0,-28.589999999999996,-28.589999999999996,148.8,77.07000000000002,77.07000000000002,234.8
100,51.50999999999999,51.50999999999999,10.8,62.17999999999999,62.17999999999999,33.2,39.1,39.1,29.6,40.92999999999999,40.92999999999999,32.0,193.71999999999997,193.71999999999997,105.6
101,56.730000000000004,56.730000000000004,4.4,99.94,99.94,13.8,89.36999999999999,89.36999999999999,11.0,18.55,18.55,68.6,264.59000000000003,264.59000000000003,97.8
102,85.8,85.8,22.0,66.24000000000001,66.24000000000001,25.0,40.580000000000005,40.580000000000005,22.6,46.03000000000001,46.03000000000001,41.4,238.65000000000003,238.65000000000003,111.0
103,24.839999999999996,24.839999999999996,39.8,57.35999999999999,57.35999999999999,26.6,45.18,45.18,37.2,21.2,21.2,60.8,148.57999999999998,148.57999999999998,164.4
104,70.35000000000001,70.35000000000001,14.8,54.910000000000004,54.910000000000004,23.6,37.64,37.64,14.4,45.13,45.13,29.4,208.03000000000003,208.03000000000003,82.2
105,56.61,56.61,14.4,63.02,63.02,27.4,70.4,70.4,28.8,26.189999999999998,26.189999999999998,57.2,216.22,216.22,127.8
106,69.32000000000001,69.32000000000001,19.0,44.45,44.45,30.8,68.96,68.96,21.8,38.69,38.69,38.2,221.42000000000002,221.42000000000002,109.8
107,46.750000000000014,46.750000000000014,16.2,71.21000000000001,71.21000000000001,5.4,63.36999999999999,63.36999999999999,30.8,42.15,42.15,59.4,223.48000000000002,223.48000000000002,111.80000000000001
108,40.25,40.25,27.2,65.08000000000001,65.08000000000001,33.4,57.28000000000001,57.28000000000001,21.0,60.02,60.02,31.2,222.63000000000002,222.63000000000002,112.8
109,53.339999999999996,53.339999999999996,33.0,70.77000000000001,70.77000000000001,26.2,57.78000000000001,57.78000000000001,26.0,14.930000000000001,14.930000000000001,81.8,196.82000000000002,196.82000000000002,167.0
110,68.08,68.08,37.4,55.92,55.92,41.6,97.75,97.75,22.0,38.6,38.6,52.2,260.35,260.35,153.2
111,41.85,41.85,18.0,66.37,66.37,26.8,75.62,75.62,6.4,25.839999999999996,25.839999999999996,36.0,209.68,209.68,87.19999999999999
112,67.64,67.64,10.6,52.45,52.45,18.8,56.9,56.9,19.8,9.36,9.36,89.0,186.35000000000002,186.35000000000002,138.2
113,32.76,32.76,10.4,90.21000000000001,90.21000000000001,17.2,30.669999999999998,30.669999999999998,16.2,88.28,88.28,15.0,241.92,241.92,58.8
114,66.51,66.51,22.6,24.849999999999998,24.849999999999998,57.6,21.73,21.73,60.0,44.97,44.97,31.6,158.06,158.06,171.79999999999998
115,52.839999999999996,52.839999999999996,14.0,50.49,50.49,28.6,79.01,79.01,23.4,23.409999999999997,23.409999999999997,57.0,205.75,205.75,123.0
116,57.92,57.92,33.8,53.25,53.25,23.0,90.72999999999999,90.72999999999999,22.2,38.290000000000006,38.290000000000006,23.0,240.19,240.19,102.0
117,83.16999999999999,83.16999999999999,27.2,58.57000000000001,58.57000000000001,40.4,52.239999999999995,52.239999999999995,43.0,33.35999999999999,33.35999999999999,40.8,227.34,227.34,151.39999999999998
118,67.03999999999999,67.03999999999999,1.8,73.95,73.95,25.6,53.15,53.15,23.2,34.82000000000001,34.82000000000001,60.2,228.96000000000004,228.96000000000004,110.80000000000001
119,61.42999999999999,61.42999999999999,17.0,101.05999999999999,101.05999999999999,7.4,66.2,66.2,19.4,47.32,47.32,13.0,276.01,276.01,56.8
120,65.24,65.24,17.2,53.02,53.02,41.4,32.86,32.86,69.8,44.61,44.61,44.2,195.73000000000002,195.73000000000002,172.59999999999997
121,78.4,78.4,10.8,69.67999999999999,69.67999999999999,34.0,26.21,26.21,23.2,33.4,33.4,88.8,207.69,207.69,156.8
122,90.35,90.35,38.6,52.480000000000004,52.480000000000004,44.2,51.830000000000005,51.830000000000005,30.0,32.71,32.71,56.0,227.37,227.37,168.8
123,89.27000000000001,89.27000000000001,28.8,77.0,77.0,15.6,66.08,66.08,17.6,60.04,60.04,27.4,292.39000000000004,292.39000000000004,89.4
124,79.77000000000001,79.77000000000001,47.6,86.75000000000001,86.75000000000001,57.8,112.18000000000002,112.18000000000002,25.0,11.36,11.36,92.8,290.06000000000006,290.06000000000006,223.2
125,31.749999999999993,31.749999999999993,4.2,114.75,114.75,33.8,61.370000000000005,61.370000000000005,24.6,32.35,32.35,10.6,240.22,240.22,73.2
126,34.55,34.55,0.8,57.089999999999996,57.089999999999996,31.2,53.470000000000006,53.470000000000006,42.2,26.139999999999997,26.139999999999997,57.2,171.24999999999997,171.24999999999997,131.4
127,85.99000000000001,85.99000000000001,31.6,73.41,73.41,30.6,26.589999999999996,26.589999999999996,36.6,58.27,58.27,32.8,244.26000000000002,244.26000000000002,131.60000000000002
128,88.07000000000001,88.07000000000001,31.4,44.510000000000005,44.510000000000005,46.4,36.16,36.16,43.4,73.54,73.54,62.2,242.28000000000003,242.28000000000003,183.39999999999998
129,76.64,76.64,28.2,85.68,85.68,8.4,44.83,44.83,14.2,53.44999999999999,53.44999999999999,40.6,260.59999999999997,260.59999999999997,91.4
130,52.65999999999999,52.65999999999999,24.2,141.81,141.81,33.6,35.83,35.83,34.0,53.85,53.85,21.6,284.15000000000003,284.15000000000003,113.4
131,37.85,37.85,33.8,106.95,106.95,21.6,68.66,68.66,30.2,76.56,76.56,34.2,290.02,290.02,119.8
132,57.55999999999999,57.55999999999999,38.2,74.5,74.5,18.6,60.13000000000001,60.13000000000001,21.2,25.259999999999998,25.259999999999998,42.8,217.45,217.45,120.8
133,48.040000000000006,48.040000000000006,41.4,72.49000000000001,72.49000000000001,30.6,49.019999999999996,49.019999999999996,35.6,63.46999999999999,63.46999999999999,42.4,233.02,233.02,150.0
134,65.78999999999999,65.78999999999999,60.0,54.220000000000006,54.220000000000006,32.8,63.41000000000001,63.41000000000001,26.6,-28.839999999999996,-28.839999999999996,125.4,154.58,154.58,244.8
135,52.260000000000005,52.260000000000005,39.0,76.55999999999999,76.55999999999999,46.2,26.349999999999994,26.349999999999994,48.6,49.6,49.6,52.0,204.76999999999998,204.76999999999998,185.8
136,56.620000000000005,56.620000000000005,30.4,17.740000000000006,17.740000000000006,50.0,27.71,27.71,42.2,113.87,113.87,29.8,215.94000000000003,215.94000000000003,152.4
137,79.06,79.06,11.6,78.6,78.6,16.4,84.17999999999999,84.17999999999999,29.2,0.25999999999999657,0.25999999999999657,71.2,242.09999999999997,242.09999999999997,128.4
138,102.34,102.34,24.8,100.56000000000002,100.56000000000002,22.4,44.31,44.31,23.2,22.750000000000004,22.750000000000004,72.2,269.96000000000004,269.96000000000004,142.60000000000002
139,47.45,47.45,20.8,44.75,44.75,36.2,41.989999999999995,41.989999999999995,39.8,-5.49,-5.49,114.6,128.7,128.7,211.39999999999998
140,71.39000000000001,71.39000000000001,17.0,84.72999999999999,84.72999999999999,16.2,72.64000000000001,72.64000000000001,16.4,13.020000000000005,13.020000000000005,75.6,241.78000000000003,241.78000000000003,125.19999999999999
141,56.1,56.1,45.4,37.21999999999999,37.21999999999999,41.0,104.27000000000001,104.27000000000001,23.2,27.529999999999994,27.529999999999994,36.6,225.12,225.12,146.20000000000002
142,62.080000000000005,62.080000000000005,13.6,98.59,98.59,22.2,38.15,38.15,29.2,49.309999999999995,49.309999999999995,76.8,248.13000000000002,248.13000000000002,141.8
143,97.34,97.34,30.8,49.56,49.56,24.6,65.25,65.25,13.2,60.910000000000004,60.910000000000004,31.8,273.06,273.06,100.4
144,67.2,67.2,39.2,54.25,54.25,41.0,-6.37,-6.37,54.2,87.33000000000001,87.33000000000001,40.8,202.41000000000003,202.41000000000003,175.2
145,23.97,23.97,41.8,63.39000000000001,63.39000000000001,40.8,74.09,74.09,21.4,68.33,68.33,51.0,229.78000000000003,229.78000000000003,155.0
146,79.44000000000001,79.44000000000001,13.0,64.47,64.47,24.8,49.95,49.95,14.0,50.45,50.45,23.0,244.31,244.31,74.8
147,65.74,65.74,20.4,59.15999999999999,59.15999999999999,31.4,65.62,65.62,20.6,44.54,44.54,50.6,235.05999999999997,235.05999999999997,123.0
148,50.79,50.79,28.0,63.77,63.77,34.2,50.8,50.8,28.0,13.55,13.55,68.8,178.91000000000003,178.91000000000003,159.0
149,40.089999999999996,40.089999999999996,27.6,77.12,77.12,37.2,47.23,47.23,33.2,63.120000000000005,63.120000000000005,17.6,227.56,227.56,115.60000000000002
150,60.36,60.36,23.2,80.26,80.26,17.2,57.42,57.42,29.0,42.0,42.0,61.8,240.04000000000002,240.04000000000002,131.2
151,58.07000000000001,58.07000000000001,9.8,68.82000000000001,68.82000000000001,20.0,58.160000000000004,58.160000000000004,1.6,57.0,57.0,13.6,242.05,242.05,45.0
152,71.47,71.47,12.8,55.089999999999996,55.089999999999996,39.2,23.54,23.54,48.2,27.169999999999998,27.169999999999998,31.4,177.26999999999998,177.26999999999998,131.6
153,77.55,77.55,8.6,72.02,72.02,41.4,68.47,68.47,32.6,38.73,38.73,46.2,256.77,256.77,128.8
154,130.33999999999997,130.33999999999997,44.8,52.620000000000005,52.620000000000005,26.6,46.9,46.9,37.8,68.37,68.37,22.8,298.23,298.23,132.0
155,108.60999999999999,108.60999999999999,26.2,52.239999999999995,52.239999999999995,30.8,75.30999999999999,75.30999999999999,21.0,-4.84,-4.84,103.4,231.31999999999996,231.31999999999996,181.4
156,89.45,89.45,22.8,80.79999999999998,80.79999999999998,25.8,60.39,60.39,32.8,61.04,61.04,43.6,291.68,291.68,125.0
157,55.65999999999999,55.65999999999999,16.4,49.79,49.79,20.0,34.88,34.88,40.2,-5.95,-5.95,113.6,134.38,134.38,190.2
158,98.16,98.16,29.2,68.36999999999999,68.36999999999999,24.8,87.09,87.09,33.4,-16.3,-16.3,104.4,237.31999999999996,237.31999999999996,191.8
159,68.46000000000001,68.46000000000001,46.4,44.38000000000001,44.38000000000001,44.6,55.86,55.86,33.8,64.61999999999999,64.61999999999999,38.2,233.32,233.32,163.0
160,35.89,35.89,0.2,41.58,41.58,0.8,32.8,32.8,0.4,29.389999999999997,29.389999999999997,3.2,139.66,139.66,4.6
