episode_id,player_0_score,player_0_wall_count,player_1_score,player_1_wall_count,player_2_score,player_2_wall_count,player_3_score,player_3_wall_count,total_score,total_wall_count
46,69.38,4.8,37.739999999999995,12.2,38.269999999999996,5.2,59.889999999999986,13.8,205.27999999999997,36.0
47,34.449999999999996,14.4,74.88000000000001,7.8,68.94,5.6,37.72,24.2,215.99,52.0
48,69.36,6.8,43.67,12.4,38.489999999999995,4.8,37.45,26.8,188.96999999999997,50.8
49,67.02,3.6,40.96999999999999,3.8,46.06,3.6,57.07000000000001,3.6,211.12,14.6
50,56.410000000000004,18.8,61.29999999999999,3.0,21.3,21.0,27.229999999999997,19.4,166.23999999999998,62.199999999999996
51,75.45,2.6,40.23,3.4,48.440000000000005,5.0,20.4,39.0,184.52,50.0
52,69.09,7.4,48.82000000000001,8.0,72.62,14.4,23.18,21.4,213.71000000000004,51.2
53,67.4,1.0,58.56999999999999,0.6,54.77,16.2,11.5,48.8,192.24,66.6
54,63.34000000000001,3.0,67.75999999999999,0.2,38.37,1.0,7.9,64.0,177.37,68.2
55,48.28000000000001,19.0,46.98,1.8,49.26,5.2,6.390000000000001,39.2,150.91000000000003,65.2
56,81.58000000000001,2.2,43.529999999999994,4.4,61.68000000000001,4.2,9.559999999999999,38.8,196.35000000000002,49.599999999999994
57,63.19,7.4,31.569999999999993,22.6,46.02,15.6,-10.61,65.2,130.17000000000002,110.80000000000001
58,68.61999999999999,16.4,78.8,0.0,83.49999999999999,0.6,12.0,33.8,242.91999999999996,50.8
