episode_id,player_0_score,player_0_score_sem,player_0_wall_count,player_0_wall_count_sem,player_1_score,player_1_score_sem,player_1_wall_count,player_1_wall_count_sem,player_2_score,player_2_score_sem,player_2_wall_count,player_2_wall_count_sem,player_3_score,player_3_score_sem,player_3_wall_count,player_3_wall_count_sem,total_score,total_score_sem,total_wall_count,total_wall_count_sem
1,4.099999999999999,1.2281083014131937,14.6,4.365775990588614,11.27,4.462191165783913,16.2,5.228766584960549,14.519999999999996,2.024080037943164,13.8,2.1540659228538015,3.8599999999999985,2.2176789668479966,23.0,3.478505426185217,33.75,3.9136939072952543,67.6,12.204917041913886
2,34.23,10.298550868932969,6.6,5.399999999999999,27.129999999999995,7.329215510544086,2.8,1.6552945357246849,16.5,4.229834512129285,6.0,4.806245936279166,10.250000000000002,4.288706098580317,22.6,7.236021006050217,88.10999999999999,13.345770865708731,38.0,10.237187113655782
3,33.61,5.805394043473708,2.0,1.760681686165901,27.809999999999995,0.731505297315064,3.4,1.4,26.99,1.3701642237337828,5.2,2.7092434368288134,23.109999999999996,0.9501841926700308,12.8,1.9339079605813716,111.51999999999998,4.775840240209045,23.4,2.694438717061496
4,38.940000000000005,9.168470428593853,3.2,1.3928388277184118,29.379999999999995,0.12509996003196855,0.4,0.24494897427831783,29.4,0.19039432764659828,0.4,0.4000000000000001,24.93,1.4600171231872592,9.4,2.9597297173897483,122.64999999999998,9.489691775816537,13.4,3.0919249667480613
5,28.059999999999995,3.507577511616814,3.0,2.756809750418044,28.759999999999998,0.6880043604512992,1.8,1.3564659966250536,29.639999999999997,0.043011626335213084,0.0,0.0,18.979999999999997,2.580775077375012,17.2,2.6907248094147422,105.43999999999998,5.633679969611341,22.0,1.6124515496597098
6,36.3,5.533195279402309,0.6,0.6,29.35,0.13509256086106317,0.6,0.24494897427831783,25.74,4.022729173086351,0.0,0.0,27.129999999999995,1.50844290578066,5.2,3.023243291566195,118.51999999999998,2.88628654156167,6.4,2.767670500619609
7,60.1,9.705243428168098,0.8,0.48989794855663565,28.95,0.7254309064273456,1.4,1.4,29.54,0.10653637876331236,0.2,0.20000000000000004,33.419999999999995,10.404753721256451,10.4,5.124451190127583,152.01,11.463228166620434,12.8,6.952697318307478
8,38.89,6.096913153391641,3.2,3.2000000000000006,34.97,3.5089385859544477,1.2,0.7999999999999999,29.690000000000005,0.029154759474226244,0.0,0.0,24.669999999999998,1.8720710456603928,9.8,3.773592452822641,128.21999999999997,5.464947392244503,14.2,2.690724809414742
9,32.11,3.5814591998234486,2.8,2.5573423705088842,38.73,8.513791752210059,3.8,1.9849433241279208,29.619999999999997,0.08455767262643882,0.2,0.20000000000000004,30.24,7.251730827878265,10.6,3.655133376499413,130.7,10.234317270829553,17.4,4.50111097397076
10,60.92999999999999,15.190618815571668,7.2,6.460650122085238,44.54,6.885444793185113,0.4,0.4,27.77,2.0303694245136774,0.0,0.0,9.039999999999997,10.669130704982482,17.4,5.591064299397745,142.28000000000003,17.656915075969525,25.0,10.639548862616309
11,65.03,11.227194662960109,5.2,2.416609194718914,29.35,4.270362982229965,0.8,0.5830951894845301,27.77,1.967650883668137,0.0,0.0,19.019999999999996,5.7530557097945785,9.4,4.985980344927164,141.17,16.95278443206307,15.4,5.591064299397745
12,20.679999999999996,19.933718920462383,20.0,11.640446726822816,42.86,8.759257959439257,1.8,1.5620499351813308,29.779999999999994,0.019999999999999574,0.0,0.0,30.339999999999996,9.563856439742285,22.8,6.491532946846992,123.66,26.531195789108338,44.6,16.9723304233685
13,25.32,3.297332255020717,14.6,12.631706139710502,31.75,5.802973375779006,1.8,1.3564659966250536,32.06,5.522802730498348,11.4,6.249799996799897,10.030000000000001,13.486257820463022,25.4,12.21310771261762,99.16,16.179079083804496,53.2,25.75150481039894
14,29.069999999999993,0.46438130884005235,1.4,0.9273618495495702,41.62,12.007857843928702,0.4,0.24494897427831783,29.45,0.2797320146139874,1.0,0.5477225575051661,54.46999999999999,11.39001316943927,8.8,3.555277766926235,154.60999999999999,10.795431904282479,11.6,4.4
15,29.47,0.2676751762864837,0.6,0.6,34.94,6.2676032101593675,2.0,1.3038404810405297,29.639999999999997,0.2033469940766276,0.6,0.3999999999999999,42.910000000000004,9.637172821943164,15.8,2.9223278392404914,136.95999999999998,9.2625104588335,19.0,1.97484176581315
16,55.19,12.12858606763377,1.2,1.2,37.51,7.469327278945541,0.6,0.39999999999999997,29.310000000000002,0.4044749683231338,1.2,0.7999999999999999,34.9,4.760645964572456,13.8,5.171073389539158,156.91000000000003,16.202958063267335,16.8,5.851495535331117
17,45.38999999999999,9.03016334293018,0.8,0.58309518948453,40.69,17.23034677538441,2.2,2.2,29.919999999999998,0.020000000000000285,0.0,0.0,56.35,17.949150397720782,19.0,13.0728726758888,172.35,13.143011450957498,22.0,13.224976370489287
18,53.870000000000005,4.834630285761258,1.8,0.6633249580710799,32.71,4.882658087558457,0.2,0.2,36.09,3.810426485316309,5.6,2.063976744055029,63.06,13.306928646385687,13.4,3.722902093797256,185.72999999999996,12.773151529673477,21.0,3.5355339059327373
19,39.379999999999995,12.411875361926576,2.8,2.33238075793812,33.15,10.417185320421252,3.4,2.6758176320519302,30.75,5.223887441360121,4.4,1.5684387141358123,47.41,10.637027310296801,13.0,4.61519230368573,150.69,10.322117030919577,23.6,4.643274706497559
20,48.83,12.244014864414368,6.0,3.331666249791536,44.559999999999995,3.000516622183587,6.6,4.044749683231337,39.42999999999999,9.697997215920408,11.0,7.321202087089251,7.999999999999998,25.08078447736434,57.8,31.386939959161356,140.82,27.629303284737382,81.4,39.62272075463773
21,56.6,9.862365334948812,8.6,2.8390139133156778,44.36999999999999,6.771366184161065,5.0,3.1780497164141406,35.760000000000005,3.561790280182145,0.4,0.4,44.93000000000001,17.141627694008527,14.0,5.585696017507576,181.66000000000003,16.51782673356274,28.0,2.6645825188948455
22,47.44,12.278582980132521,0.8,0.8,31.01,4.789921711260008,5.8,3.6523964735499344,62.61999999999999,16.00829940999356,2.6,1.7776388834631178,47.92,8.149794475936188,22.0,9.354143466934854,188.99,17.912107637014692,31.2,7.512655988397179
23,34.11,13.811149481487774,9.4,6.607571414672717,44.54,7.753505658732702,10.8,9.150956234186676,67.0,20.90419216329586,17.8,9.687104830649869,14.219999999999999,3.29350117655968,25.4,7.2567210226106935,159.87,23.929717925625447,63.4,13.91617763611833
24,41.470000000000006,13.242541296896151,14.8,7.889233169326409,68.58,19.324599607753843,18.6,13.463283403390125,35.79,14.103646691547546,8.2,5.535341001239218,19.6,6.82574171793806,14.6,6.637770710110435,165.44,20.035857855355236,56.2,17.76907425838499
25,37.60999999999999,8.40507882176009,6.4,3.8548670534792766,27.880000000000003,5.348471744339686,2.0,0.6324555320336759,45.13,14.49249460927966,5.6,4.411349000022555,40.61,16.314919552360656,16.6,8.605811989580065,151.23000000000002,18.81960812556946,30.6,5.297169055259611
26,30.21,17.43120334342985,9.4,7.236021006050217,60.44,13.625026605478611,3.0,2.5298221281347035,55.52,9.648686439096258,0.8,0.3741657386773941,19.34,29.63614094311201,57.2,23.593219364893802,165.51000000000005,24.31058617146036,70.4,24.019991673603887
27,55.910000000000004,12.504443210315285,2.0,1.5491933384829666,35.42999999999999,12.241145779705427,1.0,0.7745966692414833,64.2,28.95214586174917,13.4,11.935660853090624,25.34,19.68013211337769,39.0,27.874719729532707,180.88000000000002,14.461073611596063,55.4,25.812012707264806
28,44.98,12.933238186935244,15.6,9.091754506144563,41.64,14.381945278716644,14.2,6.681317235396025,50.029999999999994,29.65401153301185,17.6,8.975522268926749,48.61,12.878270458411718,16.6,8.328265125462806,185.26,21.17155757142114,64.0,25.228951623085727
29,59.14,8.483416175103049,3.2,3.2,85.87,23.8440380388893,3.8,2.576819745345025,37.28,5.460416650769427,3.2,2.5179356624028344,21.6,16.09373325241847,28.6,9.754998718605759,203.88999999999996,7.254970709796148,38.8,9.334880824091972
30,21.749999999999996,11.242975584781815,18.2,16.044936896105263,51.99000000000001,7.395106490105468,5.6,3.6959437225152656,40.64,5.6770899235435754,4.6,4.1182520563948,53.32000000000001,15.930141242311697,15.0,10.986355173577813,167.7,17.338995068919075,43.4,14.82767682410161
31,79.83000000000001,15.651394506560745,7.8,5.332916650389353,45.56,6.673874436936914,2.6,1.886796226411321,27.720000000000006,6.885139795240182,2.4,1.5033296378372907,28.74,12.870386552081488,32.4,13.655035701161678,181.85,21.18977937591612,45.2,12.881770064707721
32,90.64,14.298954507235836,0.4,0.4000000000000001,40.370000000000005,5.435866996165378,1.0,0.4472135954999579,41.410000000000004,13.402261003278515,1.0,0.6324555320336759,60.839999999999996,13.875710792604462,2.0,0.7071067811865476,233.26000000000005,27.452465280917853,4.4,1.1224972160321824
33,62.8,13.19697882092716,3.8,2.3748684174075834,43.65,6.142739616815938,2.4,1.3638181696985854,39.4,7.555411967589857,7.0,3.898717737923586,60.4,33.202850028273176,15.0,11.562871615649808,206.25,26.399398667393925,28.2,14.150618361046982
34,103.3,13.357834779634008,0.8,0.5830951894845301,40.42,6.929260422296164,0.8,0.5830951894845301,46.56,18.131777353585612,14.6,5.418486873657626,20.550000000000004,22.807224732527192,48.6,28.579013278977985,210.83,20.130217336134255,64.8,27.76220452341636
35,52.629999999999995,6.3694309007948275,2.2,2.2,55.02,11.522289269064547,1.6,0.6782329983125268,69.24,23.201192857264903,7.2,5.238320341483518,37.66,8.751834093491489,18.4,5.714892824891819,214.55000000000004,21.184711468415145,29.4,6.99714227381436
36,75.34,10.709007890556435,7.0,4.03732584763727,87.84,12.644894226524793,4.0,2.8106938645110393,22.92,6.457410471698388,12.0,2.5495097567963922,31.409999999999997,3.7563745819606438,5.0,2.1447610589527213,217.51,8.266731518562818,28.0,3.2249030993194197
37,66.0,5.809087708065701,11.6,3.776241517699841,48.33,8.362335200169868,7.0,5.029910535983716,63.39,12.538175704623063,2.8,1.5937377450509227,9.95,11.089826418839927,27.8,16.977632343763368,187.67,28.498901733224738,49.2,13.95850994913139
38,66.87,10.793882526690759,5.8,3.63868107973205,35.46,4.959647164869694,12.8,12.055704044144415,73.54,14.92675785292975,4.6,3.6414282912066245,71.57000000000001,20.055514204327945,14.4,11.587061750072795,247.44,23.900734298343217,37.6,14.154857823376396
39,68.59,17.31408675038912,2.4,1.469693845669907,52.0,7.6474015194705185,1.6,1.16619037896906,55.60999999999999,13.947270342256939,14.4,10.032945728947206,26.580000000000002,24.458917596655823,48.6,33.36555109690233,202.78,31.612776689180592,67.0,36.17319449537184
40,50.120000000000005,9.467518154194373,3.6,3.6000000000000005,70.12,12.146538601593459,3.6,2.7129319932501073,33.21,2.972011103613174,5.4,4.915282290977803,47.379999999999995,25.423658273348465,29.0,7.021395872616783,200.83,21.012654520550225,41.6,11.75414820393209
41,71.07000000000001,11.784689219491534,7.6,4.478839135311738,54.07000000000001,9.208794709406872,3.8,1.5937377450509227,37.739999999999995,3.780720830741143,8.4,5.6267219586540795,33.339999999999996,5.665496447796962,5.2,3.7202150475476548,196.21999999999997,12.302973217885182,25.0,7.496665925596525
42,68.24000000000001,21.76502584423001,3.0,1.8973665961010273,72.75,6.653626830533855,8.0,3.1780497164141406,43.410000000000004,10.32854539613396,6.6,3.4583232931581165,50.91,28.84259176981153,27.8,14.004999107461591,235.31000000000003,34.138139961046505,45.4,14.760081300589098
43,65.5,12.143506495242631,4.6,4.599999999999999,41.839999999999996,11.793106037003144,11.8,5.851495535331117,59.010000000000005,16.15054488244901,21.6,8.749857141690944,18.05,10.86693379017283,31.6,12.492397688194208,184.4,18.11821597177824,69.6,28.577263689863663
44,73.3,17.345172238983388,1.0,0.6324555320336759,39.839999999999996,11.933769312333803,1.8,0.7348469228349535,59.00999999999999,15.266928309257235,9.6,8.358229477586745,40.17,29.607949101550414,43.4,26.59248014006967,212.32,27.664781763100905,55.8,34.51289614042843
45,86.05999999999999,23.00782692911262,3.6,2.0639767440550294,55.24000000000001,8.828623901832039,5.2,2.0346989949375804,59.529999999999994,13.415779887878305,4.8,4.55411901469428,14.51,19.523328353536446,54.8,17.289881433948587,215.34,28.76651004206106,68.4,15.108275877809485
46,69.38,14.637209433495173,4.8,4.55411901469428,37.74,11.854191241919459,12.2,7.10211236182588,38.269999999999996,11.617547073285307,5.2,1.6852299546352716,59.89,23.188032473670546,13.8,6.460650122085238,205.27999999999997,25.27068756484476,36.0,13.693063937629153
47,34.45,7.579066565217645,14.4,7.593418202627852,74.88,17.38567369991741,7.8,4.004996878900156,68.94000000000001,3.807702719488487,5.6,2.4819347291981715,37.720000000000006,19.9615042018381,24.2,12.670438035048353,215.99,15.231680800226876,52.0,9.695359714832659
48,69.35999999999999,7.625522932887946,6.8,3.3226495451672293,43.67,5.961220512613168,12.4,6.903622237637283,38.49,5.961551811399446,4.8,1.9849433241279208,37.45,21.186186537458788,26.8,19.90577805562998,188.97,14.814389963815588,50.8,18.07318455613177
49,67.02000000000001,15.065047294980525,3.6,3.124099870362662,40.970000000000006,15.316548240383668,3.8,2.576819745345025,46.06,17.302943391226822,3.6,1.9646882704388502,57.07000000000001,14.42755696575134,3.6,3.10805405358401,211.11999999999998,17.759945101266503,14.6,4.9254441424099005
50,56.410000000000004,9.616787405365685,18.8,6.748333127521196,61.3,19.307984099848433,3.0,1.5491933384829666,21.3,13.61246671253965,21.0,7.516648189186453,27.23,11.907566921919857,19.4,15.57433786714543,166.24,20.722134301273123,62.2,17.833676009168716
51,75.45,14.706903141042305,2.6,1.9390719429665315,40.230000000000004,5.950579803682999,3.4,1.4696938456699067,48.44,10.496825710661295,5.0,2.3664319132398464,20.4,28.091577919369357,39.0,26.741353742845554,184.52000000000004,25.90109360625532,50.0,28.247123747383554
52,69.09,11.31995362181312,7.4,2.420743687382041,48.82,13.608091343020888,8.0,4.857983120596447,72.62,23.148988098834906,14.4,4.354308211415448,23.18,7.797765705636456,21.4,10.759182125050211,213.70999999999998,18.614882486870552,51.2,12.302032352420472
53,67.4,6.1085595683434235,1.0,1.0,58.57000000000001,17.319920611827296,0.6,0.6,54.77,14.80497889225108,16.2,10.461357464497615,11.500000000000004,22.70897950150997,48.8,33.60119045510143,192.23999999999998,17.967744711009228,66.6,29.484911395491764
54,63.339999999999996,16.096485641282076,3.0,2.5298221281347035,67.76000000000002,15.784338757135188,0.2,0.20000000000000004,38.370000000000005,7.589146855872538,1.0,1.0,7.9,27.002023072355154,64.0,33.345164566995315,177.36999999999998,22.414964867248845,68.2,33.02029678849056
55,48.28,33.943455186530436,19.0,18.504053609952607,46.98,10.533335179324732,1.8,1.8000000000000003,49.260000000000005,14.938519002899854,5.2,1.8275666882497066,6.390000000000001,16.157261525394702,39.2,29.44724095734607,150.91000000000003,64.29059301328617,65.2,46.99404217557796
56,81.58,23.900358783917863,2.2,1.9595917942265422,43.53,16.47933251075419,4.4,2.7313000567495327,61.68000000000001,8.65668238992283,4.2,1.1575836902790224,9.560000000000002,21.737475704414255,38.8,33.62350368417901,196.34999999999997,26.250847605363138,49.6,36.461760791272816
57,63.19,22.047774264083888,7.4,4.130375285612677,31.570000000000004,16.98550558564566,22.6,21.8577217477028,46.02,22.330509398578435,15.6,8.274055837375041,-10.61,13.42021236791728,65.2,21.94401968646583,130.17,32.917193835441076,110.8,20.737405816543205
58,68.62,22.561109236914746,16.4,10.552724766618335,78.8,11.94803331096796,0.0,0.0,83.5,28.092169727523718,0.6,0.39999999999999997,12.0,15.241235186165195,33.8,22.238255327250833,242.92000000000002,45.96111563049792,50.8,31.710250708564253
59,33.46,25.799735463760086,52.8,16.755297669692414,50.559999999999995,11.92010276801337,6.4,5.912698199637793,88.28,34.975636520297954,9.0,8.037412518964047,27.05,6.3075351762792415,15.8,7.690253571892152,199.35,25.96473570056125,84.0,15.725775020646834
60,54.74000000000001,14.149906360114189,4.2,2.745906043549196,47.9,6.441525440452752,1.8,1.3564659966250536,56.95,19.862886245457883,3.8,3.555277766926235,45.09000000000001,30.44657369885814,31.6,23.652906798108347,204.68,17.148998513032765,41.4,22.02861775055348
61,83.88000000000001,14.12184123972508,1.8,0.916515138991168,46.92,17.427640402532983,5.8,3.7202150475476548,52.10999999999999,19.14499542961554,13.4,5.74978260458602,35.75,8.142665411276582,6.4,4.66476151587624,218.66000000000003,27.605087393449786,27.4,8.189017035029295
62,64.49000000000001,15.078522805633183,0.4,0.24494897427831783,33.58,6.447530535018815,2.4,1.5033296378372907,84.83000000000001,22.371944484107765,6.0,3.6469165057620936,10.700000000000003,15.871050689856675,42.4,18.26636252788168,193.6,17.031228669711414,51.2,18.317750953651487
63,33.77,8.279607478618779,4.0,2.0976176963403033,87.6,14.050186831498008,2.4,1.9390719429665315,66.38,16.10293141015014,13.0,9.439279633531363,32.77,30.166950459070275,38.2,34.48100926597132,220.51999999999998,48.84124947214188,57.6,43.985906833893964
64,48.74000000000001,12.414078701216617,10.2,4.923413450036468,68.92999999999999,11.244227407874673,1.8,0.7348469228349535,51.54,9.963563619508836,2.6,0.6,52.52,15.688559525973055,20.8,8.052328855678958,221.73000000000002,17.38982173571656,35.4,11.826242006656214
65,67.35,4.602689431191289,9.0,3.449637662132068,38.17,6.339826496048611,1.6,1.3638181696985856,42.980000000000004,18.56509224323973,43.8,13.46996659238619,0.980000000000002,18.511905628540784,51.8,32.7221637426378,149.48,32.34368794680037,106.2,41.00048780197621
66,56.94,18.564532043657874,13.4,8.292164976651152,66.35999999999999,14.66130451221855,2.8,2.0832666655999654,53.040000000000006,15.898603712276119,13.6,6.469930447848724,21.140000000000004,32.014467042260755,57.4,30.929920788776677,197.48000000000002,23.675808328333794,87.2,33.67996437052747
67,25.43,11.69210844971941,12.6,9.495261976375375,64.84,20.056896569509455,9.8,6.7111846942250075,66.72,6.496837692293073,2.0,1.760681686165901,83.91999999999999,39.53920712406863,7.8,6.843975452907468,240.91,40.35938057007317,32.2,18.461852561430554
68,39.52,19.196090747858012,8.2,5.314132102234569,53.36,12.190071779936327,1.0,1.0,86.25999999999999,18.94870312184979,5.0,3.376388603226826,42.800000000000004,21.44867711538406,18.0,14.145670715805595,221.94,35.87467909264138,32.2,19.721561804279094
69,63.49000000000001,15.540828484993973,0.4,0.4,70.32000000000001,14.056622994161861,0.8,0.58309518948453,26.630000000000003,23.261011370961494,24.2,17.760630619434657,43.32000000000001,13.284404390110984,21.2,11.355175031676085,203.76,25.22435033851219,46.6,20.242529486207992
70,58.52,16.589104858309863,8.4,3.3105890714493698,46.550000000000004,20.615679712296657,2.4,1.16619037896906,43.58999999999999,26.714684164331793,18.2,11.892854997854801,-2.330000000000001,25.932496987370882,86.4,30.082553083141065,146.33,37.6412592775534,115.4,36.41236053869619
71,72.41,31.93841887132173,12.8,10.910545357588685,61.290000000000006,16.37821266194819,1.0,1.0,73.41,24.27741954986155,2.8,1.3564659966250534,9.120000000000001,31.496121189759222,63.6,37.806877681183884,216.23000000000002,45.702865336869195,80.2,45.906862232132575
72,96.29,23.743316954461097,7.0,5.059644256269407,63.32000000000001,11.954900668763418,1.0,1.0,33.15,6.335159824345397,5.2,3.5693136595149495,10.59,20.617313113012568,46.4,33.158106097906135,203.35000000000002,44.62250273124537,59.6,37.378603505214045
73,58.589999999999996,5.962830703617201,4.4,3.9191835884530843,61.94,10.944489481012805,3.6,2.2934689882359427,57.83,16.670524886757466,14.0,9.57601169589929,23.559999999999995,23.672137630556307,42.6,33.38352887278395,201.92,18.713435013380092,64.6,34.92649424147806
74,68.15,18.961731197335332,7.2,3.59722114972099,57.730000000000004,16.2908609348923,12.2,8.351047838445185,31.699999999999996,25.70764963974731,26.2,15.252540771950093,53.08,24.034124698020516,25.4,21.02522294768833,210.66,17.46612721813282,71.0,25.402755756019857
