episode_id,player_0_score,player_0_score_sem,player_0_wall_count,player_0_wall_count_sem,player_1_score,player_1_score_sem,player_1_wall_count,player_1_wall_count_sem,player_2_score,player_2_score_sem,player_2_wall_count,player_2_wall_count_sem,player_3_score,player_3_score_sem,player_3_wall_count,player_3_wall_count_sem,total_score,total_score_sem,total_wall_count,total_wall_count_sem
1,-3.2133951061773205,4.477484739733387,17.6,4.760252094164762,12.226335023317985,3.26457277172164,10.8,1.6852299546352716,1.0082537836808305,3.0743766533251407,11.0,1.760681686165901,12.422273936503109,5.690143498167301,7.6,3.385262175962151,22.443467637324606,10.676237486483448,47.0,8.136338242723197
2,23.430957825932712,4.615098728505832,5.8,3.3226495451672298,16.335406609244473,2.76016349924323,6.4,3.3555923471125038,15.191479136606603,4.305615187277513,11.4,5.409251334519408,16.313249252494497,2.2174106753984346,12.0,2.345207879911715,71.27109282427828,8.220976196552124,35.6,9.558242516278815
3,22.38418118803176,4.654734499452777,3.2,2.009975124224178,21.47899688582617,1.8946051195236553,8.0,3.0166206257996713,22.9385304232314,1.1169764407299652,4.6,1.7204650534085253,14.229052525803883,2.4330015427335874,18.4,4.632493928760187,81.03076102289322,7.252363190176287,34.2,6.003332407921453
4,38.890310655593986,10.001561792049467,3.0,1.4832396974191324,30.252318560717594,4.234420862246475,0.6,0.6,23.252266548875326,1.1067531520161635,4.4,1.6911534525287764,23.4004284578825,2.629281098889053,9.6,2.580697580112788,115.7953242230694,10.418531854028855,17.6,3.295451410656816
5,35.5038605062791,11.833857123992809,1.8,0.969535971483266,25.98934433365423,0.5196004269225222,1.2,0.7348469228349535,24.052670984396606,0.6761706100759005,3.2,1.2409673645990857,7.034808191855994,4.222155095771486,17.2,3.2771939216347876,92.58068401618594,8.168468979959922,23.4,2.7313000567495327
6,39.71223929537181,7.221391988778811,0.0,0.0,24.527868901036577,0.9142685069357157,3.4,1.5684387141358123,27.429443634638336,1.7564673102003696,1.8,0.7348469228349535,28.387896617606906,8.858392191808434,7.2,3.865229618017537,120.05744844865362,3.640397475791366,12.4,4.48998886412873
7,19.70716629755575,7.925892450051821,5.8,4.2,39.69709044509196,15.828586934166758,0.0,0.0,32.6014543067707,6.941608331053033,1.2,0.7348469228349533,12.095016226338283,10.91527735588334,24.4,8.91403387922662,104.10072727575668,18.914911162608945,31.4,12.95221988695374
8,27.965910212384017,14.242117229653553,0.2,0.20000000000000004,25.50110202228459,0.6668571793696574,2.4,1.2884098726725124,30.09620304054949,3.03682421731351,0.2,0.20000000000000004,15.7809427472347,2.998196835920052,8.0,4.230839160261236,99.3441580224528,17.24534259561804,10.8,3.168595903550972
9,39.86958333668111,7.733910824060898,9.6,3.655133376499413,23.481521119883226,2.9397760412799023,0.8,0.58309518948453,35.87082536995901,5.453236888287737,1.2,1.2,26.395145326343187,8.460232902225856,7.2,6.703730304837747,125.61707515286653,12.32482916899043,18.8,7.2759879054324985
10,64.66293436870048,9.791680213610471,4.8,2.8530685235374205,23.344048352628313,4.789479531311059,10.6,10.351811435686026,25.3419110282112,1.8767348602169454,0.0,0.0,15.282414517973,4.456651844049439,11.6,7.520638270785266,128.631308267513,11.619582110617463,27.0,11.567194992737003
11,56.58606339473238,17.43473780963242,0.8,0.8000000000000002,45.523202808310046,13.543342142508676,2.8,2.5573423705088842,27.81388261640464,0.11972549747947757,0.0,0.0,11.107921034042784,8.040728060750611,17.6,8.902808545621994,141.03106985348984,20.27666759711886,21.2,11.051696702316798
12,84.55112926315442,11.088588079661994,9.6,6.305553108173777,61.1400494482293,22.74209649600968,0.6,0.6,27.598909946363115,0.19986556858594,0.0,0.0,14.849103787524712,5.187455792852365,16.4,6.516133823057964,188.13919244527153,26.177781185134148,26.6,11.500434774390053
13,53.17624048868208,17.727010130341352,3.4,2.9257477676655586,26.59379478102096,2.49776302343218,0.0,0.0,42.6017794855587,15.332164499231135,1.2,0.9695359714832658,21.362301237418805,3.851387060560303,8.4,6.038211655780211,143.73411599268053,16.917360940934078,13.0,6.465291950097845
14,40.98018107426835,15.927898220915331,4.0,2.449489742783178,37.930850734530246,5.531955719533531,0.6,0.39999999999999997,45.005334174680755,5.452768776209171,2.4,2.4,18.682799240923803,4.128547089861141,10.8,4.2473521163190595,142.59916522440318,13.185852721417351,17.8,3.3075670817082456
15,109.40455971867209,20.966276288894395,6.6,6.6,29.47457242601904,7.462272087758075,0.0,0.0,53.388407109844174,16.85914940326411,3.8,1.1135528725660042,22.691400101923655,5.0382008393051825,13.4,6.038211655780212,214.95893935645896,9.441024227346954,23.8,10.758252646224664
16,52.02450161546172,19.66587306515501,0.4,0.24494897427831783,61.35414282005697,20.82398112422418,0.0,0.0,52.887225503484366,11.909607647507027,1.2,1.2,13.629724604712994,11.70940138931988,29.8,18.59139585937538,179.89559454371602,20.891016572006144,31.4,18.128982321134302
