episode_id,player_0_ball,player_0_total,player_0_wall,player_1_ball,player_1_total,player_1_wall,player_2_ball,player_2_total,player_2_wall,player_3_ball,player_3_total,player_3_wall,all_ball,all_total,all_wall
23,72.0000,74.6700,10.0000,72.0000,46.5200,12.4000,96.0000,83.3500,2.6000,96.0000,60.3800,32.6000,336.0000,264.9200,57.6000
24,72.0000,61.9000,23.8000,78.0000,62.1900,7.0000,81.0000,59.9000,5.6000,81.0000,64.4600,26.6000,312.0000,248.4500,63.0000
25,51.0000,42.0900,15.6000,87.0000,86.9500,7.6000,93.0000,62.3800,20.8000,51.0000,33.5400,22.4000,282.0000,224.9600,66.4000
26,60.0000,58.9200,7.8000,66.0000,62.6500,18.4000,75.0000,66.0200,13.6000,66.0000,23.5700,56.4000,267.0000,211.1600,96.2000
27,64.0000,45.4000,3.0000,57.0000,35.6900,22.4000,69.0000,47.1800,19.2000,90.0000,56.3100,25.0000,280.0000,184.5800,69.6000
28,78.0000,46.2200,9.2000,60.0000,40.1800,9.2000,84.0000,69.9500,9.6000,105.0000,90.8100,12.0000,327.0000,247.1600,40.0000
29,67.0000,42.0200,33.4000,70.0000,72.2400,14.8000,60.0000,64.6300,4.0000,69.0000,37.6900,19.8000,266.0000,216.5800,72.0000
30,63.0000,72.4600,10.4000,96.0000,72.2300,13.0000,87.0000,72.4600,16.2000,93.0000,90.3200,42.8000,339.0000,307.4700,82.4000
31,96.0000,78.4400,36.6000,66.0000,45.1800,15.0000,66.0000,42.0400,21.4000,72.0000,42.4400,34.8000,300.0000,208.1000,107.8000
32,90.0000,59.7200,12.0000,87.0000,60.5100,22.2000,66.0000,46.6400,32.0000,66.0000,63.3600,8.6000,309.0000,230.2300,74.8000
33,78.0000,61.7100,22.0000,75.0000,68.6100,14.2000,84.0000,69.9700,25.6000,71.0000,35.1900,37.0000,308.0000,235.4800,98.8000
34,84.0000,83.7500,17.8000,108.0000,109.1300,3.0000,70.0000,49.7100,15.8000,53.0000,13.8000,53.8000,315.0000,256.3900,90.4000
35,51.0000,46.7000,8.0000,75.0000,37.3700,36.6000,81.0000,100.3100,16.4000,71.0000,71.2500,15.0000,278.0000,255.6300,76.0000
36,90.0000,81.1300,5.0000,84.0000,69.6100,12.0000,69.0000,86.1700,6.8000,57.0000,15.2100,55.2000,300.0000,252.1200,79.0000
37,84.0000,89.3400,6.6000,87.0000,61.0900,39.2000,57.0000,37.4900,22.4000,82.0000,46.0500,59.4000,310.0000,233.9700,127.6000
38,90.0000,76.1100,15.2000,76.0000,69.7500,7.8000,72.0000,58.6600,16.0000,78.0000,64.2200,11.0000,316.0000,268.7400,50.0000
39,78.0000,56.2600,25.0000,31.0000,13.7400,23.8000,87.0000,65.4100,28.6000,99.0000,50.0100,57.8000,295.0000,185.4200,135.2000
40,93.0000,52.7400,31.8000,75.0000,49.3100,10.6000,90.0000,86.7400,25.8000,87.0000,62.3800,24.6000,345.0000,251.1700,92.8000
41,87.0000,77.2100,19.0000,63.0000,63.1500,7.0000,93.0000,76.9500,1.4000,72.0000,75.7800,29.8000,315.0000,293.0900,57.2000
42,69.0000,101.4300,4.4000,87.0000,77.4100,2.2000,93.0000,103.8600,15.4000,90.0000,79.4300,22.4000,339.0000,362.1300,44.4000
43,96.0000,96.5500,26.2000,37.0000,41.5700,11.8000,62.0000,39.9100,19.2000,109.0000,88.1900,61.0000,304.0000,266.2200,118.2000
44,78.0000,85.5700,8.0000,72.0000,66.5700,8.0000,99.0000,58.2700,30.8000,78.0000,54.0000,13.4000,327.0000,264.4100,60.2000
45,114.0000,111.2200,6.6000,87.0000,71.9600,21.2000,48.0000,38.7100,16.0000,84.0000,89.7400,19.6000,333.0000,311.6300,63.4000
46,105.0000,122.5500,12.0000,75.0000,81.3000,18.6000,72.0000,76.2700,16.6000,90.0000,90.3400,24.4000,342.0000,370.4600,71.6000
47,138.0000,179.9400,21.2000,90.0000,57.5400,28.0000,45.0000,51.5300,10.2000,72.0000,33.4800,20.2000,345.0000,322.4900,79.6000
48,57.0000,70.3900,6.6000,87.0000,69.6900,23.4000,90.0000,48.9300,29.2000,66.0000,78.4800,8.2000,300.0000,267.4900,67.4000
49,72.0000,57.1400,11.0000,111.0000,63.1100,20.8000,87.0000,86.2800,2.4000,42.0000,44.3100,28.6000,312.0000,250.8400,62.8000
50,99.0000,80.8200,7.6000,66.0000,51.0500,23.0000,87.0000,77.3500,12.6000,63.0000,43.1800,29.0000,315.0000,252.4000,72.2000
51,105.0000,89.8300,21.6000,72.0000,65.4200,4.2000,99.0000,101.1200,9.0000,82.0000,61.2900,58.8000,358.0000,317.6600,93.6000
52,141.0000,106.2000,16.8000,63.0000,41.4000,26.2000,33.0000,32.5800,0.0000,54.0000,22.0300,107.6000,291.0000,202.2100,150.6000
53,87.0000,50.1800,21.2000,78.0000,86.1300,7.0000,66.0000,43.0500,5.2000,85.0000,75.5400,74.4000,316.0000,254.9000,107.8000
54,117.0000,103.6100,6.2000,75.0000,75.3900,6.4000,81.0000,73.1800,15.2000,103.0000,80.9400,49.6000,376.0000,333.1200,77.4000
55,105.0000,104.1300,19.2000,105.0000,90.7900,17.8000,73.0000,45.6400,28.0000,84.0000,90.3500,24.8000,367.0000,330.9100,89.8000
56,90.0000,101.8400,5.6000,78.0000,51.0500,13.2000,87.0000,79.1500,15.0000,102.0000,68.5600,16.4000,357.0000,300.6000,50.2000
57,105.0000,100.4800,14.6000,99.0000,101.7000,8.0000,60.0000,50.4500,4.4000,99.0000,86.8000,30.0000,363.0000,339.4300,57.0000
58,99.0000,110.2200,4.8000,90.0000,120.5800,3.8000,84.0000,60.1900,6.8000,40.0000,4.1600,85.4000,313.0000,295.1500,100.8000
59,93.0000,51.3000,36.8000,69.0000,55.1500,27.0000,60.0000,49.6300,28.2000,72.0000,47.4900,34.6000,294.0000,203.5700,126.6000
60,99.0000,82.2000,37.0000,80.0000,86.5400,2.2000,69.0000,78.6400,0.4000,96.0000,71.2100,5.0000,344.0000,318.5900,44.6000
61,78.0000,88.3900,14.6000,99.0000,87.9100,13.4000,69.0000,61.9800,3.8000,60.0000,73.2900,19.0000,306.0000,311.5700,50.8000
62,51.0000,47.1200,1.4000,99.0000,84.6100,30.2000,108.0000,92.6200,16.4000,63.0000,68.1500,1.4000,321.0000,292.5000,49.4000
63,93.0000,73.8200,7.8000,99.0000,107.3800,12.4000,69.0000,64.9100,19.4000,84.0000,94.7000,23.8000,345.0000,340.8100,63.4000
64,117.0000,118.6200,14.2000,90.0000,69.2200,10.6000,75.0000,61.9100,11.4000,69.0000,84.1000,11.2000,351.0000,333.8500,47.4000
65,63.0000,62.0000,35.4000,114.0000,101.2200,10.6000,97.0000,92.8800,27.2000,87.0000,69.0100,33.4000,361.0000,325.1100,106.6000
66,102.0000,85.2000,40.8000,81.0000,98.7300,7.4000,90.0000,111.1400,16.8000,78.0000,57.5400,10.0000,351.0000,352.6100,75.0000
67,64.0000,84.4000,6.6000,117.0000,117.9400,21.2000,89.0000,76.3900,8.4000,79.0000,59.0800,51.4000,349.0000,337.8100,87.6000
68,81.0000,96.7800,1.8000,81.0000,47.5700,5.8000,90.0000,101.6300,7.8000,87.0000,79.1500,23.0000,339.0000,325.1300,38.4000
69,132.0000,119.7400,17.8000,84.0000,82.0100,13.0000,54.0000,32.7100,1.6000,93.0000,92.9500,17.4000,363.0000,327.4100,49.8000
70,87.0000,93.1900,9.0000,96.0000,62.8100,25.4000,87.0000,78.3100,16.4000,90.0000,93.6700,17.8000,360.0000,327.9800,68.6000
71,54.0000,54.8600,8.0000,135.0000,121.4700,10.2000,108.0000,87.3800,24.6000,54.0000,40.0000,13.4000,351.0000,303.7100,56.2000
72,96.0000,104.7700,13.6000,81.0000,126.2200,26.4000,99.0000,113.9900,9.0000,83.0000,45.6100,64.2000,359.0000,390.5900,113.2000
73,87.0000,91.5100,8.4000,108.0000,104.3200,10.4000,114.0000,95.5800,12.2000,66.0000,59.7300,22.0000,375.0000,351.1400,53.0000
74,102.0000,93.2900,14.8000,78.0000,82.7900,19.4000,87.0000,65.8700,13.4000,43.0000,31.5200,62.4000,310.0000,273.4700,110.0000
75,45.0000,44.8100,0.2000,93.0000,119.5700,4.0000,81.0000,44.4600,28.4000,117.0000,130.3200,24.8000,336.0000,339.1600,57.4000
76,36.0000,20.4200,1.0000,114.0000,91.2100,20.6000,72.0000,105.0000,11.2000,88.0000,14.3200,80.8000,310.0000,230.9500,113.6000
77,33.0000,32.9500,0.0000,129.0000,108.6100,22.0000,69.0000,42.1500,37.0000,48.0000,-10.2800,84.2000,279.0000,173.4300,143.2000
78,51.0000,54.8600,0.2000,105.0000,89.7200,15.8000,90.0000,106.2400,12.8000,88.0000,55.8500,53.8000,334.0000,306.6700,82.6000
79,33.0000,44.8700,0.0000,93.0000,91.0100,3.0000,102.0000,123.6200,3.8000,81.0000,71.4500,30.4000,309.0000,330.9500,37.2000
80,30.0000,29.8800,0.0000,135.0000,102.0300,33.2000,102.0000,97.2500,24.8000,88.0000,40.7100,72.0000,355.0000,269.8700,130.0000
81,87.0000,86.9300,3.8000,99.0000,88.3100,4.8000,102.0000,73.4500,36.6000,54.0000,-7.8200,105.4000,342.0000,240.8700,150.6000
82,36.0000,29.8100,6.2000,126.0000,150.6100,20.2000,102.0000,81.7400,17.8000,84.0000,59.3900,40.8000,348.0000,321.5500,85.0000
83,108.0000,112.7300,8.0000,84.0000,73.3600,16.4000,78.0000,63.3100,16.6000,88.0000,44.2800,57.0000,358.0000,293.6800,98.0000
84,99.0000,97.3800,12.8000,66.0000,60.6400,21.8000,105.0000,85.0800,1.0000,114.0000,89.5400,32.4000,384.0000,332.6400,68.0000
85,102.0000,73.9200,35.6000,73.0000,77.9600,5.0000,81.0000,48.0800,17.2000,97.0000,84.6700,16.2000,353.0000,284.6300,74.0000
86,90.0000,103.1500,5.2000,84.0000,61.5700,12.0000,117.0000,83.2600,17.0000,76.0000,19.1100,87.4000,367.0000,267.0900,121.6000
87,75.0000,95.8400,0.0000,93.0000,63.5200,2.2000,72.0000,47.3300,23.0000,120.0000,111.9600,15.8000,360.0000,318.6500,41.0000
88,150.0000,148.3900,11.0000,66.0000,57.3500,6.6000,66.0000,52.0000,17.6000,86.0000,50.0800,55.4000,368.0000,307.8200,90.6000
89,108.0000,85.8600,28.0000,104.0000,66.7200,10.0000,67.0000,30.6800,26.4000,76.0000,41.6800,56.4000,355.0000,224.9400,120.8000
90,105.0000,65.3700,25.0000,60.0000,50.1000,13.4000,84.0000,64.7300,8.4000,84.0000,7.9600,72.0000,333.0000,188.1600,118.8000
91,90.0000,85.4200,5.0000,78.0000,65.5800,0.4000,75.0000,28.0700,31.6000,89.0000,23.1400,103.6000,332.0000,202.2100,140.6000
92,111.0000,100.8100,38.0000,96.0000,70.0600,17.4000,87.0000,75.4400,8.8000,68.0000,10.9500,63.8000,362.0000,257.2600,128.0000
93,108.0000,94.5300,4.6000,90.0000,68.3100,34.8000,66.0000,45.0700,21.4000,100.0000,80.7300,56.2000,364.0000,288.6400,117.0000
94,117.0000,115.9700,15.6000,114.0000,93.5000,12.4000,54.0000,33.1700,5.0000,70.0000,43.9200,65.8000,355.0000,286.5600,98.8000
95,87.0000,78.1100,21.2000,72.0000,84.3200,16.4000,102.0000,55.2700,25.0000,105.0000,59.1800,25.2000,366.0000,276.8800,87.8000
96,99.0000,98.7700,18.0000,111.0000,104.2600,6.8000,76.0000,61.8000,9.8000,90.0000,72.3500,12.8000,376.0000,337.1800,47.4000
97,114.0000,101.5000,14.6000,96.0000,92.7200,16.0000,78.0000,43.8400,33.8000,57.0000,35.1300,37.4000,345.0000,273.1900,101.8000
98,60.0000,66.3100,2.8000,114.0000,117.4500,12.4000,93.0000,71.5800,22.4000,64.0000,25.5900,88.4000,331.0000,280.9300,126.0000
99,72.0000,48.4600,2.6000,93.0000,103.1500,20.8000,93.0000,41.3400,22.8000,96.0000,115.7200,18.0000,354.0000,308.6700,64.2000
100,108.0000,94.0400,29.2000,70.0000,62.8000,23.4000,66.0000,69.3700,20.6000,89.0000,75.7900,54.0000,333.0000,302.0000,127.2000
101,114.0000,121.6600,10.0000,77.0000,34.9900,11.0000,66.0000,73.4000,28.6000,90.0000,91.5500,10.4000,347.0000,321.6000,60.0000
102,105.0000,129.3000,8.8000,63.0000,41.5400,10.2000,102.0000,103.1800,15.0000,87.0000,105.2300,19.0000,357.0000,379.2500,53.0000
103,93.0000,95.7600,8.0000,98.0000,115.7500,9.8000,75.0000,75.1700,21.2000,105.0000,93.5800,8.4000,371.0000,380.2600,47.4000
104,93.0000,68.1500,25.2000,99.0000,70.4900,12.4000,99.0000,122.5700,10.2000,84.0000,109.9400,17.4000,375.0000,371.1500,65.2000
105,93.0000,85.5600,2.2000,90.0000,93.2700,20.6000,81.0000,54.4200,18.4000,93.0000,97.9100,35.6000,357.0000,331.1600,76.8000
106,123.0000,109.5100,18.4000,93.0000,72.7100,26.0000,95.0000,65.2500,25.0000,43.0000,2.1900,115.4000,354.0000,249.6600,184.8000
107,81.0000,85.3300,12.6000,99.0000,62.3300,20.6000,99.0000,66.0100,29.6000,69.0000,70.3300,6.8000,348.0000,284.0000,69.6000
108,96.0000,112.8800,9.8000,96.0000,77.6400,24.0000,81.0000,53.0700,9.2000,75.0000,65.0700,31.4000,348.0000,308.6600,74.4000
109,105.0000,74.5700,24.4000,100.0000,66.1100,31.4000,64.0000,41.3100,35.2000,46.0000,-18.9900,89.6000,315.0000,163.0000,180.6000
110,111.0000,111.9100,9.6000,81.0000,108.2700,10.8000,96.0000,92.7900,7.8000,75.0000,59.1100,23.2000,363.0000,372.0800,51.4000
111,129.0000,110.7800,13.6000,96.0000,98.8600,9.6000,87.0000,63.2600,22.8000,47.0000,13.9700,85.6000,359.0000,286.8700,131.6000
112,93.0000,103.9700,9.4000,96.0000,120.4000,0.4000,87.0000,86.7000,4.0000,108.0000,95.9300,11.6000,384.0000,407.0000,25.4000
113,75.0000,75.3400,22.8000,111.0000,88.1700,29.2000,111.0000,105.3200,23.0000,70.0000,74.6000,66.4000,367.0000,343.4300,141.4000
114,78.0000,62.2400,13.0000,90.0000,55.9400,19.6000,84.0000,70.5100,20.4000,67.0000,-11.2100,114.0000,319.0000,177.4800,167.0000
115,81.0000,59.9500,25.8000,105.0000,74.7100,20.2000,90.0000,59.0000,37.6000,78.0000,45.1500,31.4000,354.0000,238.8100,115.0000
116,96.0000,92.5500,12.6000,84.0000,88.3800,2.6000,108.0000,117.5700,12.4000,87.0000,73.2200,11.2000,375.0000,371.7200,38.8000
117,84.0000,54.5800,22.4000,75.0000,39.9400,11.6000,111.0000,86.5600,18.4000,87.0000,64.1200,27.4000,357.0000,245.2000,79.8000
118,81.0000,68.5800,8.4000,72.0000,64.5100,12.6000,114.0000,95.5300,14.6000,68.0000,15.8800,71.8000,335.0000,244.5000,107.4000
119,111.0000,99.7400,12.0000,78.0000,74.5700,12.2000,54.0000,42.8300,7.8000,60.0000,31.6000,42.2000,303.0000,248.7400,74.2000
120,78.0000,92.6100,16.0000,78.0000,80.0500,7.0000,102.0000,84.0400,23.2000,78.0000,54.4000,36.6000,336.0000,311.1000,82.8000
121,117.0000,87.8800,35.6000,78.0000,100.1800,18.8000,60.0000,10.0000,29.6000,78.0000,66.6400,38.2000,333.0000,264.7000,122.2000
122,132.0000,120.3700,2.6000,87.0000,139.0600,10.8000,72.0000,87.6400,8.0000,68.0000,14.9400,111.8000,359.0000,362.0100,133.2000
123,126.0000,96.2700,15.0000,96.0000,74.3000,16.6000,65.0000,80.7400,1.8000,67.0000,48.2700,57.0000,354.0000,299.5800,90.4000
124,84.0000,59.7400,50.2000,99.0000,81.8900,1.4000,85.0000,42.0300,25.4000,79.0000,31.7400,68.2000,347.0000,215.4000,145.2000
125,138.0000,115.4600,6.4000,57.0000,48.7200,9.4000,84.0000,86.1100,5.0000,105.0000,60.1900,31.2000,384.0000,310.4800,52.0000
126,114.0000,94.1300,9.0000,75.0000,73.0800,16.6000,60.0000,78.7700,9.6000,90.0000,74.0100,11.2000,339.0000,319.9900,46.4000
127,96.0000,69.1500,39.0000,72.0000,74.7400,7.4000,111.0000,134.8600,5.6000,90.0000,74.5200,28.2000,369.0000,353.2700,80.2000
128,93.0000,52.4600,20.4000,78.0000,62.9100,21.2000,90.0000,90.5200,8.4000,82.0000,35.2100,57.2000,343.0000,241.1000,107.2000
129,57.0000,74.6700,2.0000,54.0000,51.2500,2.6000,129.0000,92.9200,9.6000,111.0000,112.9700,7.6000,351.0000,331.8100,21.8000
130,87.0000,95.5400,0.4000,72.0000,61.8900,5.2000,105.0000,111.0800,13.2000,98.0000,69.0400,49.4000,362.0000,337.5500,68.2000
131,87.0000,82.0400,5.4000,72.0000,72.7200,2.0000,117.0000,71.4200,24.8000,87.0000,65.8200,30.2000,363.0000,292.0000,62.4000
132,84.0000,77.4600,10.6000,81.0000,66.5500,2.4000,100.0000,110.5900,4.4000,78.0000,57.6800,34.4000,343.0000,312.2800,51.8000
133,93.0000,42.8800,26.0000,114.0000,104.3400,4.8000,108.0000,65.0500,21.6000,59.0000,7.5400,82.8000,374.0000,219.8100,135.2000
134,108.0000,81.7800,14.2000,105.0000,85.9900,17.6000,85.0000,59.5600,12.6000,90.0000,57.7200,20.4000,388.0000,285.0500,64.8000
135,120.0000,104.4900,12.4000,93.0000,96.6500,4.0000,108.0000,96.5700,4.4000,61.0000,6.7400,74.2000,382.0000,304.4500,95.0000
136,126.0000,92.7900,13.8000,90.0000,106.5900,7.8000,90.0000,80.7900,19.8000,81.0000,54.7400,30.0000,387.0000,334.9100,71.4000
137,111.0000,63.1800,27.2000,132.0000,105.1700,11.0000,81.0000,87.4800,4.4000,82.0000,44.6600,60.4000,406.0000,300.4900,103.0000
138,93.0000,129.6700,16.0000,78.0000,79.3300,14.6000,81.0000,60.4000,16.4000,90.0000,68.8700,23.8000,342.0000,338.2700,70.8000
139,108.0000,96.6600,11.8000,108.0000,103.1600,8.8000,63.0000,54.2900,8.4000,99.0000,88.7400,9.8000,378.0000,342.8500,38.8000
140,105.0000,95.0500,7.2000,102.0000,84.4200,6.2000,90.0000,90.8300,21.8000,72.0000,54.1900,27.2000,369.0000,324.4900,62.4000
141,105.0000,112.1400,1.2000,81.0000,63.4300,8.2000,102.0000,79.4900,32.4000,73.0000,52.7900,52.2000,361.0000,307.8500,94.0000
142,108.0000,91.2200,1.2000,87.0000,80.1600,7.0000,96.0000,68.7500,30.2000,73.0000,46.5900,52.6000,364.0000,286.7200,91.0000
143,114.0000,108.0700,9.4000,75.0000,85.9500,1.4000,114.0000,128.7000,12.2000,75.0000,54.8700,26.0000,378.0000,377.5900,49.0000
144,111.0000,66.5000,16.6000,93.0000,72.9200,3.6000,129.0000,112.7100,4.2000,55.0000,51.9200,71.8000,388.0000,304.0500,96.2000
145,123.0000,117.0800,13.4000,75.0000,78.4900,10.2000,129.0000,105.9100,7.8000,58.0000,14.3300,97.2000,385.0000,315.8100,128.6000
146,111.0000,94.5900,16.4000,105.0000,93.2700,7.0000,93.0000,63.9600,13.6000,79.0000,51.6700,44.4000,388.0000,303.4900,81.4000
147,120.0000,101.0400,21.6000,108.0000,118.3400,8.8000,90.0000,50.8200,20.0000,78.0000,44.9500,19.8000,396.0000,315.1500,70.2000
148,108.0000,117.5300,14.6000,96.0000,78.6600,12.2000,93.0000,84.0600,9.6000,99.0000,77.7800,12.2000,396.0000,358.0300,48.6000
149,108.0000,81.6500,8.4000,105.0000,100.0500,7.6000,102.0000,99.6300,8.4000,96.0000,72.8600,6.0000,411.0000,354.1900,30.4000
150,99.0000,74.0800,9.6000,75.0000,80.2100,3.2000,120.0000,99.7700,4.2000,69.0000,64.6500,20.4000,363.0000,318.7100,37.4000
151,102.0000,84.4000,25.0000,72.0000,51.6500,26.4000,99.0000,73.2400,23.2000,105.0000,74.2300,17.4000,378.0000,283.5200,92.0000
152,81.0000,67.8300,16.0000,108.0000,98.2100,15.2000,111.0000,105.4500,8.8000,66.0000,47.6200,22.6000,366.0000,319.1100,62.6000
153,114.0000,107.7700,20.0000,99.0000,75.0500,7.2000,93.0000,81.6600,16.2000,84.0000,80.8100,16.0000,390.0000,345.2900,59.4000
154,81.0000,83.5700,12.4000,99.0000,111.3000,8.6000,93.0000,82.8900,5.4000,108.0000,74.4100,8.6000,381.0000,352.1700,35.0000
155,108.0000,114.6100,6.0000,93.0000,88.2800,0.8000,111.0000,114.2100,6.8000,105.0000,92.9800,27.4000,417.0000,410.0800,41.0000
156,109.0000,122.9200,3.8000,99.0000,77.4400,8.6000,135.0000,129.2100,15.2000,65.0000,29.3900,51.0000,408.0000,358.9600,78.6000
157,144.0000,132.0900,5.6000,93.0000,74.5900,4.6000,90.0000,66.5600,6.6000,70.0000,19.9100,82.0000,397.0000,293.1500,98.8000
158,105.0000,85.6200,20.4000,87.0000,85.7400,2.0000,81.0000,76.1800,17.4000,99.0000,123.2400,13.2000,372.0000,370.7800,53.0000
159,87.0000,73.3900,23.0000,114.0000,88.7200,14.4000,105.0000,85.2800,23.2000,88.0000,49.0100,73.8000,394.0000,296.4000,134.4000
160,93.0000,70.8000,2.0000,87.0000,95.2000,7.2000,108.0000,97.3900,3.0000,102.0000,92.3700,11.0000,390.0000,355.7600,23.2000
161,114.0000,90.9100,6.0000,93.0000,68.8900,0.0000,117.0000,96.5800,10.6000,72.0000,25.5200,46.8000,396.0000,281.9000,63.4000
162,96.0000,79.2600,17.0000,78.0000,57.3400,11.0000,84.0000,85.5600,16.4000,81.0000,84.3700,20.8000,339.0000,306.5300,65.2000
163,81.0000,55.2100,11.0000,90.0000,68.8200,17.8000,111.0000,91.1300,23.4000,93.0000,103.8100,6.0000,375.0000,318.9700,58.2000
164,102.0000,89.1000,3.4000,99.0000,75.3800,6.8000,90.0000,79.1700,19.2000,99.0000,77.6300,22.4000,390.0000,321.2800,51.8000
165,126.0000,102.5500,12.6000,69.0000,81.4200,16.6000,102.0000,99.1700,5.2000,105.0000,110.1600,11.2000,402.0000,393.3000,45.6000
166,105.0000,91.9600,13.6000,99.0000,103.8000,11.8000,105.0000,76.4800,18.6000,81.0000,54.0700,15.4000,390.0000,326.3100,59.4000
167,93.0000,77.1300,9.4000,87.0000,50.2900,18.8000,108.0000,75.4600,12.8000,126.0000,109.1000,15.4000,414.0000,311.9800,56.4000
168,69.0000,78.4400,2.6000,63.0000,56.8300,3.8000,105.0000,97.6300,12.2000,96.0000,75.8900,21.8000,333.0000,308.7900,40.4000
169,117.0000,102.4800,6.8000,87.0000,68.5400,4.6000,93.0000,75.5800,0.6000,76.0000,23.7500,62.4000,373.0000,270.3500,74.4000
170,102.0000,65.5000,13.0000,63.0000,58.6600,16.4000,69.0000,48.0300,13.8000,96.0000,42.2900,47.2000,330.0000,214.4800,90.4000
171,96.0000,84.8200,6.2000,111.0000,77.2200,25.4000,72.0000,59.9600,4.0000,69.0000,34.8500,26.2000,348.0000,256.8500,61.8000
172,114.0000,89.1900,9.4000,102.0000,70.1600,1.4000,72.0000,39.1700,19.4000,90.0000,60.4900,28.8000,378.0000,259.0100,59.0000
173,81.0000,55.5800,14.6000,69.0000,59.2600,15.2000,108.0000,78.6500,12.4000,87.0000,73.2000,3.4000,345.0000,266.6900,45.6000
174,126.0000,106.1600,11.6000,90.0000,59.2700,11.2000,90.0000,69.2200,17.4000,60.0000,36.9500,48.0000,366.0000,271.6000,88.2000
175,111.0000,88.7600,14.4000,75.0000,46.1400,7.6000,141.0000,114.2200,3.4000,67.0000,31.3600,59.2000,394.0000,280.4800,84.6000
176,147.0000,127.4000,7.0000,93.0000,80.4400,10.8000,66.0000,36.3200,27.0000,72.0000,50.3900,21.0000,378.0000,294.5500,65.8000
177,126.0000,103.0200,5.8000,84.0000,49.1900,15.2000,120.0000,109.6800,10.4000,63.0000,-0.9600,101.8000,393.0000,260.9300,133.2000
178,99.0000,77.8400,6.2000,102.0000,100.1200,15.4000,90.0000,65.9500,9.6000,102.0000,84.0300,25.8000,393.0000,327.9400,57.0000
179,129.0000,120.0800,7.6000,69.0000,73.7900,2.0000,105.0000,83.1200,15.4000,99.0000,92.9000,8.0000,402.0000,369.8900,33.0000
