episode_id,player_0_ball,player_0_total,player_0_wall,player_1_ball,player_1_total,player_1_wall,player_2_ball,player_2_total,player_2_wall,player_3_ball,player_3_total,player_3_wall,all_ball,all_total,all_wall
50,45.0000,68.8900,0.0000,28.0000,27.9500,0.0000,30.0000,29.9500,0.0000,48.0000,-15.2400,22.6000,151.0000,111.5500,22.6000
51,84.0000,73.6200,7.4000,28.0000,27.9600,0.0000,30.0000,11.9000,3.6000,60.0000,-26.2100,17.2000,202.0000,87.2700,28.2000
52,76.0000,89.6700,2.0000,28.0000,24.9700,0.6000,28.0000,25.9700,0.4000,41.0000,11.9700,7.0000,173.0000,152.5800,10.0000
53,72.0000,31.6100,6.2000,26.0000,25.9900,0.0000,30.0000,22.9500,1.4000,60.0000,39.7000,7.4000,188.0000,120.2500,15.0000
54,86.0000,50.7100,12.6000,30.0000,29.9600,0.0000,30.0000,27.9500,0.4000,39.0000,-9.1000,11.6000,185.0000,99.5200,24.6000
55,51.0000,45.7400,0.6000,30.0000,30.0000,0.0000,30.0000,29.9900,0.0000,63.0000,-82.2900,31.2000,174.0000,23.4400,31.8000
56,72.0000,66.4200,5.6000,30.0000,30.0000,0.0000,30.0000,29.9800,0.0000,55.0000,-27.3400,26.6000,187.0000,99.0600,32.2000
57,40.0000,59.6300,1.6000,30.0000,29.9600,0.0000,30.0000,29.9900,0.0000,20.0000,-5.2300,6.8000,120.0000,114.3500,8.4000
58,57.0000,107.6100,0.0000,30.0000,29.9900,0.0000,30.0000,29.9700,0.0000,48.0000,108.6800,1.8000,165.0000,276.2500,1.8000
59,51.0000,89.3300,1.2000,30.0000,29.9400,0.0000,30.0000,29.9300,0.0000,53.0000,52.7400,2.8000,164.0000,201.9400,4.0000
60,57.0000,56.5100,1.4000,28.0000,27.9200,0.0000,30.0000,29.8800,0.0000,49.0000,-10.3100,14.4000,164.0000,104.0000,15.8000
61,57.0000,84.4800,0.0000,28.0000,27.9500,0.0000,28.0000,25.8500,0.4000,50.0000,70.5400,2.8000,163.0000,208.8200,3.2000
62,42.0000,127.4000,2.6000,30.0000,29.9000,0.0000,30.0000,22.7500,1.4000,60.0000,-38.3300,17.8000,162.0000,141.7200,21.8000
63,60.0000,-28.5400,16.8000,30.0000,29.9400,0.0000,24.0000,17.8300,1.2000,37.0000,15.7900,9.0000,151.0000,35.0200,27.0000
64,48.0000,-63.5500,25.4000,28.0000,27.8800,0.0000,30.0000,13.7700,3.2000,61.0000,-27.3400,25.2000,167.0000,-49.2400,53.8000
65,39.0000,44.5400,0.0000,30.0000,29.8900,0.0000,36.0000,43.8800,0.0000,60.0000,6.6700,16.8000,165.0000,124.9800,16.8000
66,51.0000,49.3800,0.0000,30.0000,29.8600,0.0000,33.0000,37.8400,0.2000,45.0000,-47.2800,24.0000,159.0000,69.8000,24.2000
67,72.0000,142.4100,0.0000,26.0000,25.9800,0.0000,30.0000,36.8600,0.6000,36.0000,-112.1800,29.2000,164.0000,93.0700,29.8000
68,69.0000,75.5600,0.0000,26.0000,25.9600,0.0000,26.0000,24.8700,0.4000,40.0000,54.8300,5.6000,161.0000,181.2200,6.0000
69,51.0000,54.6600,0.0000,30.0000,28.9700,0.2000,33.0000,-34.1000,14.2000,39.0000,-1.1700,10.0000,153.0000,48.3600,24.4000
70,60.0000,45.6700,9.2000,30.0000,29.9700,0.0000,26.0000,24.9300,0.2000,42.0000,51.9100,0.4000,158.0000,152.4800,9.8000
71,63.0000,191.4700,2.0000,30.0000,29.9600,0.0000,29.0000,-29.1200,10.0000,32.0000,-25.0300,11.0000,154.0000,167.2800,23.0000
72,57.0000,112.6300,0.0000,28.0000,13.9500,2.8000,26.0000,20.9200,3.4000,46.0000,37.8100,6.2000,157.0000,185.3100,12.4000
73,57.0000,121.3900,2.2000,30.0000,29.8900,0.0000,30.0000,24.9000,1.0000,33.0000,33.7700,2.6000,150.0000,209.9500,5.8000
74,48.0000,53.6000,3.2000,28.0000,27.9700,0.0000,36.0000,35.8700,0.0000,40.0000,-117.3000,43.4000,152.0000,0.1400,46.6000
75,63.0000,51.5800,5.8000,30.0000,29.9800,0.0000,33.0000,-52.1100,20.0000,42.0000,-133.2000,39.8000,168.0000,-103.7500,65.6000
76,54.0000,-38.2800,13.4000,30.0000,29.9800,0.0000,33.0000,32.9200,0.0000,42.0000,-121.3200,40.4000,159.0000,-96.7000,53.8000
77,33.0000,61.8700,0.2000,30.0000,29.9800,0.0000,26.0000,25.9500,0.0000,36.0000,23.8300,1.2000,125.0000,141.6300,1.4000
78,39.0000,24.7700,3.6000,30.0000,29.9800,0.0000,30.0000,29.8200,0.0000,32.0000,-16.1900,13.8000,131.0000,68.3800,17.4000
79,36.0000,49.8000,0.0000,30.0000,29.9500,0.0000,30.0000,29.9700,0.0000,42.0000,1.8100,8.4000,138.0000,111.5300,8.4000
80,36.0000,59.8500,0.0000,30.0000,28.0000,0.4000,30.0000,29.9500,0.0000,54.0000,78.7400,1.4000,150.0000,196.5400,1.8000
81,75.0000,139.6000,6.4000,30.0000,29.9800,0.0000,30.0000,29.9600,0.0000,33.0000,17.9100,3.0000,168.0000,217.4500,9.4000
82,69.0000,-81.3600,36.6000,30.0000,12.9900,3.4000,30.0000,14.9700,3.0000,34.0000,39.8200,1.4000,163.0000,-13.5800,44.4000
83,39.0000,65.6500,0.0000,30.0000,30.0000,0.0000,30.0000,29.9100,0.0000,42.0000,58.6200,9.0000,141.0000,184.1800,9.0000
84,36.0000,38.9000,0.6000,30.0000,28.9800,0.2000,28.0000,18.8700,1.8000,39.0000,-251.2500,60.4000,133.0000,-164.5000,63.0000
85,57.0000,53.5600,10.0000,30.0000,29.9600,0.0000,30.0000,-17.3400,9.4000,30.0000,-1.2400,8.4000,147.0000,64.9400,27.8000
86,54.0000,85.6200,0.4000,30.0000,27.9900,0.4000,30.0000,17.6700,2.4000,30.0000,28.9400,0.2000,144.0000,160.2200,3.4000
87,56.0000,94.7000,2.6000,28.0000,28.0000,0.0000,30.0000,27.8200,0.4000,45.0000,-142.1200,41.8000,159.0000,8.4000,44.8000
88,84.0000,148.7000,2.6000,30.0000,30.0000,0.0000,30.0000,26.6500,0.6000,27.0000,-19.0900,14.8000,171.0000,186.2600,18.0000
89,78.0000,134.5200,3.4000,30.0000,28.0000,0.4000,30.0000,28.7400,0.2000,42.0000,-68.1800,22.8000,180.0000,123.0800,26.8000
90,42.0000,69.6000,0.6000,36.0000,42.9300,0.0000,30.0000,29.7300,0.0000,54.0000,85.6900,1.6000,162.0000,227.9500,2.2000
91,63.0000,131.5100,0.2000,30.0000,29.9000,0.0000,30.0000,28.5800,0.2000,42.0000,23.6300,4.8000,165.0000,213.6200,5.2000
92,66.0000,91.5600,0.4000,30.0000,29.8100,0.0000,30.0000,15.3800,2.8000,48.0000,49.5500,3.4000,174.0000,186.3000,6.6000
93,78.0000,98.5400,5.4000,30.0000,28.8700,0.2000,30.0000,21.5600,1.6000,48.0000,78.7700,1.4000,186.0000,227.7400,8.6000
94,63.0000,-31.5000,29.2000,28.0000,27.9300,0.0000,28.0000,27.6100,0.0000,53.0000,54.6700,3.6000,172.0000,78.7100,32.8000
95,66.0000,9.4400,29.0000,30.0000,29.9300,0.0000,30.0000,29.5800,0.0000,33.0000,9.6500,11.4000,159.0000,78.6000,40.4000
96,81.0000,58.5700,0.0000,30.0000,29.9200,0.0000,28.0000,27.7200,0.0000,44.0000,-156.3700,41.2000,183.0000,-40.1600,41.2000
97,66.0000,118.4900,0.6000,30.0000,22.8400,1.4000,28.0000,27.5100,0.0000,30.0000,-37.3300,18.0000,154.0000,131.5100,20.0000
98,74.0000,51.4100,6.4000,28.0000,25.7800,0.4000,30.0000,24.4700,1.0000,46.0000,-109.3000,32.8000,178.0000,-7.6400,40.6000
99,84.0000,109.4800,10.0000,30.0000,25.5900,0.8000,30.0000,13.3600,3.2000,51.0000,100.5000,2.2000,195.0000,248.9300,16.2000
100,90.0000,86.4600,18.2000,30.0000,27.5900,0.4000,30.0000,7.3300,4.4000,30.0000,-10.4200,8.0000,180.0000,110.9600,31.0000
101,90.0000,74.5200,5.8000,30.0000,29.7300,0.0000,28.0000,24.4700,0.6000,32.0000,-14.3100,9.2000,180.0000,114.4100,15.6000
102,75.0000,57.6100,9.4000,24.0000,23.8300,0.0000,28.0000,27.5100,0.0000,53.0000,21.6700,7.2000,180.0000,130.6200,16.6000
103,51.0000,115.5000,0.4000,26.0000,11.6900,2.8000,30.0000,23.5700,1.2000,45.0000,-13.2800,17.2000,152.0000,137.4800,21.6000
104,78.0000,178.6100,0.4000,30.0000,23.6200,1.2000,22.0000,19.4900,0.4000,48.0000,0.6600,14.4000,178.0000,222.3800,16.4000
105,69.0000,121.5800,0.0000,30.0000,29.4500,0.0000,24.0000,17.4200,0.0000,40.0000,87.5600,0.6000,163.0000,256.0100,0.6000
106,87.0000,82.6400,1.4000,30.0000,25.5000,1.0000,28.0000,25.3100,0.0000,29.0000,20.7900,2.2000,174.0000,154.2400,4.6000
107,78.0000,77.5700,7.0000,30.0000,27.4000,0.4000,18.0000,17.4200,0.0000,59.0000,-59.4700,18.6000,185.0000,62.9200,26.0000
108,48.0000,93.4200,0.2000,30.0000,29.5600,0.0000,30.0000,24.3600,1.0000,60.0000,25.5500,6.4000,168.0000,172.8900,7.6000
109,72.0000,133.4500,3.6000,30.0000,24.5400,1.0000,26.0000,28.5400,0.0000,44.0000,51.7500,3.2000,172.0000,238.2800,7.8000
110,60.0000,-5.3800,18.4000,30.0000,9.4700,3.6000,28.0000,27.6300,0.0000,57.0000,104.6500,5.8000,175.0000,136.3700,27.8000
111,66.0000,119.5800,0.0000,30.0000,19.4400,2.0000,28.0000,27.5600,0.0000,57.0000,-22.2600,22.0000,181.0000,144.3200,24.0000
112,60.0000,74.5400,0.4000,30.0000,26.4600,0.6000,26.0000,25.5700,0.0000,67.0000,56.7500,8.6000,183.0000,183.3200,9.6000
113,66.0000,87.4800,3.6000,30.0000,29.5100,0.0000,30.0000,29.4500,0.0000,39.0000,-245.2600,50.8000,165.0000,-98.8200,54.4000
114,69.0000,120.5000,4.0000,33.0000,29.5600,0.2000,26.0000,25.5400,0.0000,57.0000,90.7600,0.0000,185.0000,266.3600,4.2000
115,84.0000,80.5100,3.4000,28.0000,27.6600,0.0000,30.0000,29.4300,0.0000,48.0000,68.7100,2.6000,190.0000,206.3100,6.0000
116,69.0000,64.5500,7.6000,28.0000,27.6600,0.0000,28.0000,27.5200,0.0000,31.0000,-3.1500,4.6000,156.0000,116.5800,12.2000
117,54.0000,2.5800,4.4000,30.0000,29.5800,0.0000,30.0000,29.4800,0.0000,29.0000,2.9000,1.0000,143.0000,64.5400,5.4000
118,48.0000,-53.1100,10.4000,30.0000,26.6600,0.6000,30.0000,26.5300,0.6000,57.0000,-52.1500,17.2000,165.0000,-52.0700,28.8000
119,93.0000,38.7700,15.4000,30.0000,28.6100,0.2000,30.0000,32.5800,0.0000,48.0000,-24.1700,11.6000,201.0000,75.7900,27.2000
120,90.0000,102.7400,0.2000,30.0000,29.5400,0.0000,30.0000,29.4600,0.0000,49.0000,8.7500,9.6000,199.0000,170.4900,9.8000
121,69.0000,-98.2200,37.0000,30.0000,24.5000,1.0000,30.0000,29.4600,0.0000,75.0000,67.8400,6.0000,204.0000,23.5800,44.0000
122,90.0000,112.7500,4.4000,30.0000,29.7500,0.0000,30.0000,29.4300,0.0000,60.0000,37.8600,4.8000,210.0000,209.7900,9.2000
123,93.0000,109.6700,1.0000,30.0000,14.8500,3.0000,30.0000,29.5200,0.0000,54.0000,39.8400,4.4000,207.0000,193.8800,8.4000
124,72.0000,-44.3800,20.0000,26.0000,25.8200,0.0000,30.0000,27.3600,0.4000,81.0000,-25.2900,26.6000,209.0000,-16.4900,47.0000
125,114.0000,118.7500,7.0000,30.0000,29.7800,0.0000,30.0000,27.4400,0.4000,108.0000,81.7600,9.2000,282.0000,257.7300,16.6000
126,105.0000,95.6900,4.4000,30.0000,19.7400,2.0000,30.0000,25.4800,0.8000,84.0000,24.6700,13.6000,249.0000,165.5800,20.8000
127,87.0000,-67.3900,28.4000,30.0000,29.6400,0.0000,28.0000,26.5200,0.2000,56.0000,3.7600,9.6000,201.0000,-7.4700,38.2000
128,102.0000,131.5300,0.6000,30.0000,29.6400,0.0000,30.0000,20.3600,1.8000,66.0000,13.7300,11.4000,228.0000,195.2600,13.8000
129,102.0000,119.5800,1.2000,26.0000,25.6500,0.0000,30.0000,27.4600,0.4000,60.0000,-182.1500,48.4000,218.0000,-9.4600,50.0000
130,105.0000,-13.3700,32.4000,30.0000,28.6100,0.2000,30.0000,29.4700,0.0000,34.0000,-205.1700,47.4000,199.0000,-160.4600,80.0000
131,84.0000,-36.3400,27.2000,26.0000,23.7200,0.4000,28.0000,27.4900,0.0000,29.0000,26.8800,3.2000,167.0000,41.7500,30.8000
132,81.0000,38.5700,4.2000,28.0000,27.5800,0.0000,30.0000,32.4100,0.2000,36.0000,-43.2300,21.6000,175.0000,55.3300,26.0000
133,76.0000,53.7300,9.2000,30.0000,29.5900,0.0000,30.0000,29.4700,0.0000,36.0000,-62.0700,18.4000,172.0000,50.7200,27.6000
134,84.0000,52.6000,8.6000,24.0000,23.6900,0.0000,24.0000,23.3700,0.0000,38.0000,-117.0900,30.2000,170.0000,-17.4300,38.8000
135,60.0000,88.6900,2.0000,26.0000,25.7000,0.0000,30.0000,29.5000,0.0000,51.0000,21.6600,7.6000,167.0000,165.5500,9.6000
136,81.0000,-19.5500,21.2000,28.0000,27.6700,0.0000,30.0000,29.3100,0.0000,48.0000,-12.3000,14.2000,187.0000,25.1300,35.4000
137,102.0000,-5.4900,25.4000,26.0000,25.7000,0.0000,28.0000,27.4500,0.0000,30.0000,26.8000,0.6000,186.0000,74.4600,26.0000
138,78.0000,166.4600,0.2000,30.0000,29.5700,0.0000,24.0000,23.4300,0.0000,42.0000,-29.1400,13.4000,174.0000,190.3200,13.6000
139,72.0000,43.5300,9.2000,30.0000,29.8500,0.0000,26.0000,28.4800,0.0000,36.0000,18.7800,3.2000,164.0000,120.6400,12.4000
140,78.0000,-71.5200,40.6000,30.0000,29.9400,0.0000,24.0000,21.5700,0.4000,34.0000,-108.2200,28.4000,166.0000,-128.2300,69.4000
141,51.0000,-90.1600,23.8000,30.0000,16.9600,2.6000,30.0000,29.4500,0.0000,51.0000,55.6000,4.2000,162.0000,11.8500,30.6000
142,105.0000,97.5700,13.8000,30.0000,29.8700,0.0000,28.0000,26.4700,0.2000,42.0000,40.7100,1.8000,205.0000,194.6200,15.8000
143,78.0000,90.5500,5.4000,30.0000,24.8900,1.0000,30.0000,24.4900,1.0000,42.0000,40.8000,2.0000,180.0000,180.7300,9.4000
144,72.0000,69.5100,4.0000,30.0000,28.8900,0.2000,30.0000,28.5300,0.2000,42.0000,37.8400,6.4000,174.0000,164.7700,10.8000
145,81.0000,-12.3300,19.4000,30.0000,29.8900,0.0000,26.0000,25.8500,0.0000,34.0000,32.9200,0.2000,171.0000,76.3300,19.6000
146,96.0000,46.6300,10.2000,28.0000,27.9400,0.0000,24.0000,23.8300,0.0000,30.0000,-203.0600,48.6000,178.0000,-104.6600,58.8000
147,102.0000,51.6600,9.6000,30.0000,29.9400,0.0000,30.0000,29.9000,0.0000,22.0000,-104.0000,25.2000,184.0000,7.5000,34.8000
148,81.0000,67.6600,1.0000,30.0000,29.9100,0.0000,28.0000,26.9300,0.2000,28.0000,17.9700,2.0000,167.0000,142.4700,3.2000
149,63.0000,45.6400,3.0000,30.0000,29.9900,0.0000,30.0000,25.8600,0.8000,40.0000,-67.0300,20.6000,163.0000,34.4600,24.4000
150,87.0000,-94.3600,34.6000,30.0000,29.9600,0.0000,30.0000,19.9400,2.0000,54.0000,25.9100,3.8000,201.0000,-18.5500,40.4000
151,99.0000,43.5600,11.0000,28.0000,28.0000,0.0000,30.0000,29.9800,0.0000,26.0000,-221.0000,49.4000,183.0000,-119.4600,60.4000
152,57.0000,42.7800,4.0000,30.0000,29.9400,0.0000,26.0000,25.7000,0.0000,70.0000,89.6800,0.4000,183.0000,188.1000,4.4000
153,93.0000,140.5500,2.8000,30.0000,29.8900,0.0000,22.0000,21.8600,0.0000,47.0000,38.8600,3.6000,192.0000,231.1600,6.4000
154,81.0000,87.5400,4.2000,30.0000,29.9000,0.0000,30.0000,29.8300,0.0000,75.0000,95.7000,0.6000,216.0000,242.9700,4.8000
155,78.0000,130.5800,6.2000,28.0000,27.9300,0.0000,30.0000,29.7600,0.0000,69.0000,56.6300,4.8000,205.0000,244.9000,11.0000
156,78.0000,120.6500,0.0000,28.0000,27.9900,0.0000,24.0000,23.9100,0.0000,81.0000,75.6600,7.0000,211.0000,248.2100,7.0000
157,69.0000,73.6700,4.2000,30.0000,29.9600,0.0000,28.0000,27.9600,0.0000,54.0000,5.7700,16.8000,181.0000,137.3600,21.0000
158,93.0000,85.6200,8.4000,30.0000,29.9800,0.0000,30.0000,29.9600,0.0000,78.0000,-144.1800,43.8000,231.0000,1.3800,52.2000
159,87.0000,105.6100,4.6000,28.0000,28.0000,0.0000,36.0000,-31.0600,13.4000,45.0000,-89.0900,29.6000,196.0000,13.4600,47.6000
160,84.0000,-86.3900,40.6000,28.0000,26.9800,0.2000,10.0000,9.9900,0.0000,23.0000,-89.1200,20.8000,145.0000,-138.5400,61.6000
161,81.0000,36.5000,9.4000,24.0000,23.9600,0.0000,26.0000,25.6800,0.0000,75.0000,-52.2800,30.2000,206.0000,33.8600,39.6000
162,93.0000,0.5400,18.0000,30.0000,29.9600,0.0000,30.0000,10.5900,3.8000,16.0000,-16.0700,6.4000,169.0000,25.0200,28.2000
163,84.0000,-59.4800,32.6000,30.0000,28.8900,0.2000,30.0000,29.5200,0.0000,60.0000,96.6100,1.6000,204.0000,95.5400,34.4000
164,66.0000,79.5900,6.0000,28.0000,27.8800,0.0000,30.0000,29.4200,0.0000,83.0000,-11.4500,21.0000,207.0000,125.4400,27.0000
165,105.0000,165.5900,0.0000,30.0000,29.9200,0.0000,30.0000,29.4700,0.0000,54.0000,15.6200,12.8000,219.0000,240.6000,12.8000
166,78.0000,85.6400,5.2000,30.0000,29.9000,0.0000,30.0000,29.3600,0.0000,42.0000,-6.3700,11.8000,180.0000,138.5300,17.0000
167,96.0000,92.4800,3.8000,30.0000,29.8300,0.0000,30.0000,29.4500,0.0000,44.0000,-72.2200,24.0000,200.0000,79.5400,27.8000
168,57.0000,33.5100,5.2000,30.0000,29.8200,0.0000,30.0000,29.4800,0.0000,63.0000,59.5700,7.0000,180.0000,152.3800,12.2000
169,57.0000,-207.1800,49.6000,30.0000,29.9100,0.0000,30.0000,29.4600,0.0000,63.0000,71.5600,10.0000,180.0000,-76.2500,59.6000
170,63.0000,81.4600,15.0000,30.0000,29.9300,0.0000,30.0000,29.3300,0.0000,60.0000,-167.3300,41.4000,183.0000,-26.6100,56.4000
171,72.0000,114.6500,0.2000,30.0000,29.9900,0.0000,30.0000,28.3900,0.2000,61.0000,-138.2500,46.8000,193.0000,34.7800,47.2000
172,57.0000,31.8800,6.8000,30.0000,29.9900,0.0000,26.0000,25.5100,0.0000,81.0000,106.4100,4.4000,194.0000,193.7900,11.2000
173,93.0000,45.7300,15.6000,30.0000,28.9900,0.2000,30.0000,29.6700,0.0000,63.0000,18.7500,13.2000,216.0000,123.1400,29.0000
174,60.0000,52.7100,0.0000,26.0000,25.9900,0.0000,30.0000,29.6900,0.0000,54.0000,59.7700,0.2000,170.0000,168.1600,0.2000
175,57.0000,-22.1000,17.0000,28.0000,28.0000,0.0000,28.0000,27.8300,0.0000,45.0000,3.6800,14.2000,158.0000,37.4100,31.2000
176,99.0000,109.6000,0.0000,30.0000,29.0000,0.2000,24.0000,23.9000,0.0000,51.0000,66.8000,2.6000,204.0000,229.3000,2.8000
177,63.0000,10.7300,11.0000,30.0000,27.9900,0.4000,28.0000,27.6700,0.0000,42.0000,35.7600,0.4000,163.0000,102.1500,11.8000
