episode_id,player_0_ball,player_0_total,player_0_wall,player_1_ball,player_1_total,player_1_wall,player_2_ball,player_2_total,player_2_wall,player_3_ball,player_3_total,player_3_wall,all_ball,all_total,all_wall
39,69.0000,80.5700,0.6000,108.0000,46.8200,35.6000,78.0000,33.9000,33.6000,55.0000,15.1800,53.2000,310.0000,176.4700,123.0000
40,78.0000,45.9800,31.6000,86.0000,101.2800,11.0000,111.0000,87.7300,22.0000,46.0000,12.2600,77.2000,321.0000,247.2500,141.8000
41,120.0000,117.7400,12.0000,56.0000,47.7500,8.2000,88.0000,75.4800,20.6000,53.0000,9.5300,96.6000,317.0000,250.5000,137.4000
42,75.0000,67.7300,22.2000,84.0000,32.1700,7.2000,62.0000,50.6200,18.4000,96.0000,85.4300,52.8000,317.0000,235.9500,100.6000
43,78.0000,78.1700,15.0000,87.0000,72.7200,5.8000,82.0000,73.2100,7.2000,66.0000,29.4300,64.8000,313.0000,253.5300,92.8000
44,90.0000,77.6200,12.2000,84.0000,42.5400,30.6000,87.0000,50.5100,42.6000,63.0000,35.8900,53.8000,324.0000,206.5600,139.2000
45,96.0000,88.0600,23.2000,51.0000,49.9500,4.0000,111.0000,72.0200,31.4000,72.0000,11.4500,84.8000,330.0000,221.4800,143.4000
46,114.0000,93.5200,18.2000,57.0000,53.9100,13.6000,63.0000,45.5600,16.4000,87.0000,59.0300,21.2000,321.0000,252.0200,69.4000
47,81.0000,78.3200,12.8000,93.0000,70.9900,21.4000,87.0000,104.9500,17.6000,78.0000,65.6600,30.2000,339.0000,319.9200,82.0000
48,105.0000,100.1200,21.4000,96.0000,81.1400,21.2000,81.0000,26.3700,30.8000,72.0000,26.1400,45.4000,354.0000,233.7700,118.8000
49,93.0000,86.3000,10.8000,102.0000,71.7400,8.2000,108.0000,117.9900,9.4000,90.0000,71.3900,12.6000,393.0000,347.4200,41.0000
50,69.0000,63.2700,5.2000,111.0000,98.4200,18.8000,93.0000,89.5600,12.4000,99.0000,83.5300,30.4000,372.0000,334.7800,66.8000
51,75.0000,52.8600,11.8000,69.0000,76.8300,12.0000,90.0000,67.9700,15.6000,84.0000,43.1000,63.4000,318.0000,240.7600,102.8000
52,117.0000,89.2000,7.2000,93.0000,73.3600,13.0000,90.0000,61.9300,23.8000,69.0000,43.5300,36.6000,369.0000,268.0200,80.6000
53,105.0000,107.9500,3.8000,84.0000,44.0500,21.6000,105.0000,91.0600,27.6000,49.0000,18.0900,33.6000,343.0000,261.1500,86.6000
54,75.0000,67.5800,6.4000,87.0000,77.6200,10.4000,102.0000,74.6400,30.4000,94.0000,80.8500,57.8000,358.0000,300.6900,105.0000
55,117.0000,108.7500,8.0000,72.0000,32.9200,13.8000,58.0000,52.5500,2.6000,87.0000,78.1600,15.2000,334.0000,272.3800,39.6000
56,108.0000,75.9200,17.6000,54.0000,65.4300,4.8000,114.0000,101.8300,8.0000,66.0000,29.9700,39.6000,342.0000,273.1500,70.0000
57,81.0000,64.5900,16.6000,57.0000,47.9800,3.8000,72.0000,74.6100,18.6000,126.0000,112.2800,21.0000,336.0000,299.4600,60.0000
58,123.0000,104.0100,23.6000,93.0000,89.3000,1.0000,69.0000,53.3400,21.2000,70.0000,14.6400,74.4000,355.0000,261.2900,120.2000
59,45.0000,72.1400,3.4000,105.0000,98.2200,13.0000,102.0000,65.3000,53.0000,84.0000,63.1600,3.2000,336.0000,298.8200,72.6000
60,76.0000,75.4400,4.8000,132.0000,116.6900,14.0000,96.0000,82.5300,12.4000,80.0000,51.1800,47.2000,384.0000,325.8400,78.4000
61,108.0000,83.9100,9.8000,84.0000,90.0800,11.2000,111.0000,87.3900,4.6000,62.0000,30.2500,55.0000,365.0000,291.6300,80.6000
62,89.0000,89.3800,6.6000,90.0000,75.3800,8.6000,99.0000,100.5100,28.4000,85.0000,83.8800,37.6000,363.0000,349.1500,81.2000
63,84.0000,48.8000,11.8000,78.0000,50.3400,2.6000,96.0000,84.6400,20.0000,126.0000,129.2100,8.8000,384.0000,312.9900,43.2000
64,99.0000,89.5400,18.2000,63.0000,76.6100,8.2000,66.0000,36.0700,51.2000,95.0000,33.2300,103.0000,323.0000,235.4500,180.6000
65,84.0000,86.4500,8.4000,115.0000,122.8400,15.4000,99.0000,90.7400,7.8000,63.0000,23.4900,84.4000,361.0000,323.5200,116.0000
66,75.0000,69.1900,7.0000,87.0000,80.5500,12.4000,78.0000,62.2100,23.0000,105.0000,128.5500,4.0000,345.0000,340.5000,46.4000
67,81.0000,85.0500,5.4000,84.0000,87.6900,22.2000,105.0000,83.0400,19.2000,96.0000,86.9100,9.4000,366.0000,342.6900,56.2000
68,126.0000,90.3400,18.6000,84.0000,82.8000,14.0000,70.0000,40.0300,13.4000,69.0000,-2.1500,132.0000,349.0000,211.0200,178.0000
69,84.0000,81.0600,1.4000,105.0000,95.3400,12.6000,84.0000,79.2500,3.0000,84.0000,69.6700,44.0000,357.0000,325.3200,61.0000
70,138.0000,164.4100,2.4000,102.0000,122.2900,4.8000,90.0000,61.7500,25.8000,69.0000,79.7900,9.4000,399.0000,428.2400,42.4000
71,96.0000,71.9000,17.4000,75.0000,83.5600,10.4000,72.0000,46.7800,30.0000,96.0000,69.0200,21.0000,339.0000,271.2600,78.8000
72,42.0000,41.9900,0.0000,108.0000,107.6400,12.0000,114.0000,97.4800,16.2000,87.0000,71.3200,18.6000,351.0000,318.4300,46.8000
73,63.0000,60.5900,6.4000,111.0000,100.5300,8.2000,93.0000,81.9000,9.6000,60.0000,49.9800,45.2000,327.0000,293.0000,69.4000
74,129.0000,86.5900,16.0000,51.0000,57.6700,0.4000,99.0000,89.3900,14.6000,66.0000,62.9200,31.6000,345.0000,296.5700,62.6000
75,75.0000,95.9300,7.4000,45.0000,48.2700,1.2000,72.0000,59.2000,25.2000,83.0000,48.2300,87.2000,275.0000,251.6300,121.0000
76,54.0000,32.6700,22.2000,87.0000,70.8500,13.8000,79.0000,86.4700,0.6000,77.0000,34.0100,77.4000,297.0000,224.0000,114.0000
77,54.0000,34.1700,11.2000,54.0000,43.3100,9.0000,123.0000,120.9000,13.2000,81.0000,36.9500,55.6000,312.0000,235.3300,89.0000
78,92.0000,83.8200,25.8000,88.0000,91.8100,3.8000,75.0000,54.6500,22.2000,67.0000,13.9100,69.8000,322.0000,244.1900,121.6000
79,78.0000,81.5500,14.4000,90.0000,70.9500,9.6000,57.0000,48.4500,2.8000,65.0000,17.1000,93.0000,290.0000,218.0500,119.8000
80,99.0000,85.2900,6.6000,72.0000,125.7200,9.8000,84.0000,76.2300,3.0000,99.0000,80.0500,35.2000,354.0000,367.2900,54.6000
81,57.0000,53.6400,4.2000,78.0000,72.1600,7.0000,69.0000,71.3100,6.6000,108.0000,61.5200,38.2000,312.0000,258.6300,56.0000
82,75.0000,54.5100,8.2000,78.0000,66.5000,18.4000,92.0000,94.5500,2.0000,102.0000,58.1400,20.8000,347.0000,273.7000,49.4000
83,111.0000,87.7300,19.6000,84.0000,83.0800,17.4000,81.0000,84.9200,9.4000,69.0000,22.6800,58.0000,345.0000,278.4100,104.4000
84,96.0000,76.8600,21.6000,69.0000,66.3200,6.6000,99.0000,92.0200,3.2000,76.0000,52.5900,72.0000,340.0000,287.7900,103.4000
85,93.0000,77.3800,6.2000,78.0000,45.4400,8.2000,71.0000,72.1700,1.2000,72.0000,100.9000,5.4000,314.0000,295.8900,21.0000
86,58.0000,33.1500,21.2000,84.0000,88.9000,11.6000,111.0000,91.0100,17.4000,84.0000,89.9300,11.4000,337.0000,302.9900,61.6000
87,126.0000,140.1900,14.8000,63.0000,50.3400,28.6000,73.0000,88.4800,8.4000,102.0000,81.1800,25.0000,364.0000,360.1900,76.8000
88,94.0000,123.3100,8.8000,90.0000,90.0000,13.4000,90.0000,80.4100,14.8000,78.0000,50.1000,25.4000,352.0000,343.8200,62.4000
89,46.0000,36.7400,1.8000,126.0000,138.4500,10.4000,96.0000,95.1500,17.0000,96.0000,70.7100,23.8000,364.0000,341.0500,53.0000
90,99.0000,59.8700,15.6000,63.0000,48.5600,12.4000,123.0000,101.9600,19.6000,43.0000,-52.2900,164.4000,328.0000,158.1000,212.0000
91,99.0000,69.1900,9.2000,96.0000,90.1400,11.2000,70.0000,81.8000,0.0000,90.0000,91.0500,11.4000,355.0000,332.1800,31.8000
92,114.0000,97.1900,9.2000,78.0000,63.5000,10.6000,85.0000,97.8200,10.0000,90.0000,124.5700,18.2000,367.0000,383.0800,48.0000
93,105.0000,84.2600,19.0000,99.0000,70.4100,14.8000,90.0000,87.8000,8.2000,51.0000,-30.5600,116.8000,345.0000,211.9100,158.8000
94,60.0000,50.2100,17.0000,108.0000,109.8700,13.8000,82.0000,42.7100,26.2000,114.0000,58.5000,64.4000,364.0000,261.2900,121.4000
95,40.0000,32.6300,4.0000,73.0000,73.3800,2.8000,111.0000,75.3700,12.6000,67.0000,29.5600,62.0000,291.0000,210.9400,81.4000
96,52.0000,54.5700,8.0000,81.0000,76.5700,12.2000,117.0000,102.7000,30.0000,66.0000,62.1000,22.8000,316.0000,295.9400,73.0000
97,52.0000,56.9200,5.4000,81.0000,80.6100,2.4000,93.0000,94.2300,10.8000,66.0000,69.9200,33.2000,292.0000,301.6800,51.8000
98,54.0000,44.3300,6.8000,96.0000,60.3400,21.0000,96.0000,71.1500,31.2000,78.0000,55.4800,20.4000,324.0000,231.3000,79.4000
99,96.0000,77.8200,13.8000,114.0000,122.7900,6.0000,66.0000,44.7600,2.0000,58.0000,27.3600,54.8000,334.0000,272.7300,76.6000
100,63.0000,45.1300,15.0000,120.0000,97.5800,10.2000,114.0000,122.1700,5.2000,56.0000,9.7800,87.8000,353.0000,274.6600,118.2000
101,78.0000,63.3500,0.6000,105.0000,94.3500,6.8000,90.0000,56.7100,18.0000,70.0000,67.7100,56.0000,343.0000,282.1200,81.4000
102,60.0000,65.0900,1.2000,114.0000,97.9000,3.6000,84.0000,56.3400,20.8000,56.0000,-6.9800,119.0000,314.0000,212.3500,144.6000
103,93.0000,78.6000,16.2000,90.0000,83.6300,18.2000,94.0000,113.0200,11.6000,82.0000,44.3000,64.6000,359.0000,319.5500,110.6000
104,75.0000,69.8400,12.0000,87.0000,80.6800,6.2000,78.0000,9.5500,46.4000,102.0000,73.5600,16.4000,342.0000,233.6300,81.0000
105,96.0000,68.4900,4.4000,87.0000,96.1700,3.2000,141.0000,136.9200,1.6000,66.0000,55.2900,28.8000,390.0000,356.8700,38.0000
106,105.0000,81.3400,16.8000,99.0000,84.9000,7.8000,80.0000,86.7600,22.2000,87.0000,47.9600,79.6000,371.0000,300.9600,126.4000
107,42.0000,40.4700,1.0000,87.0000,80.9800,23.8000,100.0000,44.8200,30.2000,91.0000,48.1000,63.4000,320.0000,214.3700,118.4000
108,45.0000,44.9700,0.0000,114.0000,85.9200,31.8000,111.0000,66.1100,39.2000,60.0000,33.9200,5.8000,330.0000,230.9200,76.8000
109,87.0000,77.0800,25.4000,78.0000,88.5300,4.6000,96.0000,67.0100,11.4000,87.0000,60.6100,20.2000,348.0000,293.2300,61.6000
110,105.0000,104.9700,7.4000,102.0000,69.5000,14.6000,72.0000,34.8500,47.6000,93.0000,84.5600,24.2000,372.0000,293.8800,93.8000
111,105.0000,103.8900,21.6000,99.0000,86.4200,10.6000,70.0000,88.9800,1.4000,72.0000,63.7500,15.8000,346.0000,343.0400,49.4000
112,84.0000,95.0100,3.4000,93.0000,101.7400,2.0000,105.0000,78.0400,11.6000,75.0000,58.0100,21.4000,357.0000,332.8000,38.4000
113,111.0000,110.5700,4.4000,111.0000,119.8100,9.8000,57.0000,56.1400,17.4000,91.0000,55.6800,52.4000,370.0000,342.2000,84.0000
114,51.0000,42.4100,7.0000,108.0000,97.1600,19.4000,126.0000,57.5300,36.6000,57.0000,51.7400,8.4000,342.0000,248.8400,71.4000
115,66.0000,51.8400,4.2000,96.0000,88.0500,11.2000,108.0000,124.2500,26.8000,90.0000,69.7100,18.0000,360.0000,333.8500,60.2000
116,84.0000,91.7100,12.0000,108.0000,117.2800,17.0000,84.0000,61.2200,9.0000,68.0000,26.2000,71.0000,344.0000,296.4100,109.0000
117,105.0000,115.0800,1.4000,84.0000,74.2900,9.0000,75.0000,63.0100,7.6000,90.0000,69.6700,22.2000,354.0000,322.0500,40.2000
118,90.0000,89.2600,11.0000,66.0000,54.0900,11.4000,87.0000,97.0300,39.4000,69.0000,67.0000,9.4000,312.0000,307.3800,71.2000
119,87.0000,85.0600,27.4000,96.0000,69.5100,18.4000,108.0000,123.0300,7.4000,87.0000,75.0000,17.4000,378.0000,352.6000,70.6000
120,105.0000,145.1500,7.0000,108.0000,104.4700,8.4000,105.0000,114.3000,8.8000,63.0000,68.5900,10.2000,381.0000,432.5100,34.4000
121,81.0000,73.3400,7.0000,114.0000,100.7200,8.0000,108.0000,119.2900,17.0000,60.0000,-4.8500,121.4000,363.0000,288.5000,153.4000
122,108.0000,106.6300,6.2000,102.0000,99.2300,9.0000,78.0000,75.5300,20.2000,78.0000,65.6100,12.0000,366.0000,347.0000,47.4000
123,117.0000,113.2900,20.8000,135.0000,138.3100,10.8000,87.0000,100.6900,15.8000,51.0000,13.7600,33.8000,390.0000,366.0500,81.2000
124,123.0000,97.4800,20.6000,93.0000,95.1200,21.2000,96.0000,57.4300,36.4000,87.0000,79.5500,20.2000,399.0000,329.5800,98.4000
125,99.0000,91.1700,11.0000,87.0000,91.6300,10.2000,117.0000,114.2100,17.0000,99.0000,122.0800,1.0000,402.0000,419.0900,39.2000
126,96.0000,93.5300,8.4000,108.0000,112.0100,11.4000,108.0000,86.2300,35.0000,59.0000,21.9300,71.2000,371.0000,313.7000,126.0000
127,117.0000,119.6400,6.2000,126.0000,114.2800,1.0000,93.0000,76.4100,6.6000,84.0000,90.1100,5.0000,420.0000,400.4400,18.8000
128,105.0000,109.9900,5.4000,120.0000,141.5700,12.2000,117.0000,90.4200,12.6000,54.0000,41.9800,13.4000,396.0000,383.9600,43.6000
129,132.0000,119.0000,9.4000,69.0000,91.5800,24.4000,99.0000,84.2500,12.8000,53.0000,13.8700,49.8000,353.0000,308.7000,96.4000
130,111.0000,116.4000,2.6000,84.0000,87.0300,25.4000,120.0000,116.9900,3.6000,61.0000,26.4100,50.4000,376.0000,346.8300,82.0000
131,117.0000,146.6100,16.2000,114.0000,97.8200,5.8000,93.0000,66.6300,26.2000,69.0000,58.3900,8.6000,393.0000,369.4500,56.8000
132,63.0000,60.0200,5.2000,87.0000,57.9000,23.6000,73.0000,51.8000,12.0000,90.0000,122.0200,5.0000,313.0000,291.7400,45.8000
133,93.0000,107.0800,15.0000,96.0000,85.4400,8.6000,102.0000,115.9800,11.4000,90.0000,104.9600,5.4000,381.0000,413.4600,40.4000
134,114.0000,137.2400,8.8000,84.0000,81.1900,9.0000,84.0000,85.9000,15.4000,61.0000,25.7300,72.2000,343.0000,330.0600,105.4000
135,63.0000,66.2600,5.2000,81.0000,73.8900,1.8000,129.0000,112.1200,7.4000,49.0000,13.2000,51.4000,322.0000,265.4700,65.8000
136,114.0000,107.1500,5.2000,102.0000,77.5300,16.6000,81.0000,58.5700,14.4000,39.0000,37.2000,13.2000,336.0000,280.4500,49.4000
137,102.0000,73.2100,37.0000,81.0000,59.0800,31.6000,63.0000,53.3500,23.0000,88.0000,72.9100,47.6000,334.0000,258.5500,139.2000
138,109.0000,87.3500,14.8000,111.0000,72.5900,34.2000,93.0000,88.1100,13.2000,53.0000,56.1500,17.0000,366.0000,304.2000,79.2000
139,89.0000,93.0000,11.4000,126.0000,101.3200,19.0000,99.0000,62.6800,20.0000,45.0000,15.1400,93.0000,359.0000,272.1400,143.4000
140,90.0000,81.6000,28.0000,108.0000,111.8300,12.0000,108.0000,93.1000,19.0000,81.0000,57.3300,20.6000,387.0000,343.8600,79.6000
141,129.0000,106.1100,11.0000,84.0000,78.5500,6.4000,99.0000,71.9400,21.6000,69.0000,46.1500,5.0000,381.0000,302.7500,44.0000
142,66.0000,63.6100,20.2000,111.0000,90.8900,25.8000,84.0000,67.8200,17.8000,111.0000,91.9400,23.4000,372.0000,314.2600,87.2000
143,96.0000,77.3300,12.6000,99.0000,96.5000,14.2000,96.0000,132.0000,7.4000,111.0000,108.6400,10.2000,402.0000,414.4700,44.4000
144,99.0000,75.1900,23.0000,75.0000,74.0200,9.4000,132.0000,144.6100,10.2000,67.0000,42.3700,72.8000,373.0000,336.1900,115.4000
145,99.0000,78.5200,16.2000,105.0000,98.9100,9.6000,96.0000,68.8700,17.6000,87.0000,73.5800,20.2000,387.0000,319.8800,63.6000
146,111.0000,79.6500,28.2000,105.0000,113.6700,14.2000,105.0000,98.7000,8.2000,69.0000,26.6200,48.2000,390.0000,318.6400,98.8000
147,78.0000,66.2800,8.8000,126.0000,103.1700,21.2000,96.0000,73.7000,24.0000,84.0000,86.0500,37.4000,384.0000,329.2000,91.4000
148,132.0000,119.6400,12.2000,108.0000,101.6600,18.2000,96.0000,88.4100,16.8000,81.0000,53.3900,16.6000,417.0000,363.1000,63.8000
149,99.0000,76.7400,17.8000,156.0000,148.7500,4.0000,69.0000,74.6500,18.2000,80.0000,73.1900,69.2000,404.0000,373.3300,109.2000
150,120.0000,115.9600,13.4000,84.0000,89.8300,17.8000,48.0000,37.9000,5.8000,79.0000,52.7300,48.2000,331.0000,296.4200,85.2000
151,117.0000,79.5200,26.6000,105.0000,65.4600,32.6000,51.0000,40.3400,11.0000,105.0000,94.1600,31.2000,378.0000,279.4800,101.4000
152,93.0000,65.8100,23.6000,93.0000,64.3400,20.6000,54.0000,61.8100,9.6000,75.0000,28.2000,45.0000,315.0000,220.1600,98.8000
153,108.0000,108.5900,7.8000,108.0000,112.2300,12.8000,84.0000,89.8500,11.4000,78.0000,59.0500,24.8000,378.0000,369.7200,56.8000
154,81.0000,65.0500,19.0000,90.0000,88.9300,5.4000,105.0000,81.0400,21.0000,72.0000,48.8000,61.8000,348.0000,283.8200,107.2000
155,96.0000,103.9800,5.0000,63.0000,80.1700,4.8000,102.0000,97.2600,10.6000,114.0000,96.4000,8.6000,375.0000,377.8100,29.0000
156,78.0000,69.6600,21.8000,87.0000,74.0700,21.2000,72.0000,72.5500,16.2000,72.0000,89.4800,10.2000,309.0000,305.7600,69.4000
157,102.0000,88.8200,27.8000,72.0000,49.1400,29.2000,81.0000,31.8000,64.0000,81.0000,66.1400,43.2000,336.0000,235.9000,164.2000
158,96.0000,82.6100,18.0000,84.0000,80.7200,17.8000,81.0000,89.9000,17.4000,87.0000,89.4800,22.2000,348.0000,342.7100,75.4000
159,102.0000,98.8400,21.8000,87.0000,62.1800,13.2000,78.0000,80.3900,28.6000,75.0000,66.4300,24.6000,342.0000,307.8400,88.2000
160,90.0000,98.4500,14.4000,93.0000,80.4100,14.6000,105.0000,98.7100,36.0000,78.0000,100.7200,5.8000,366.0000,378.2900,70.8000
161,54.0000,47.3000,7.0000,96.0000,68.6700,16.2000,117.0000,89.2600,13.0000,102.0000,92.7800,19.8000,369.0000,298.0100,56.0000
162,81.0000,76.2600,16.8000,93.0000,84.8500,7.6000,75.0000,50.5600,20.2000,88.0000,68.0400,59.4000,337.0000,279.7100,104.0000
163,93.0000,93.5200,12.0000,114.0000,101.8600,13.6000,114.0000,111.5000,8.4000,72.0000,53.3500,82.8000,393.0000,360.2300,116.8000
164,93.0000,94.3900,4.4000,99.0000,81.9900,11.4000,93.0000,75.5700,4.4000,66.0000,74.3800,2.6000,351.0000,326.3300,22.8000
165,108.0000,90.6500,4.2000,75.0000,72.5100,4.4000,93.0000,87.7300,16.0000,85.0000,78.3900,12.8000,361.0000,329.2800,37.4000
166,90.0000,89.7100,14.0000,96.0000,67.9100,13.6000,78.0000,51.3800,20.6000,111.0000,105.4400,14.4000,375.0000,314.4400,62.6000
167,99.0000,66.4600,30.4000,66.0000,87.4700,8.4000,54.0000,44.1800,37.0000,102.0000,103.7800,25.8000,321.0000,301.8900,101.6000
168,114.0000,102.8500,9.8000,81.0000,57.7700,11.8000,90.0000,75.7100,11.8000,67.0000,48.0000,29.6000,352.0000,284.3300,63.0000
169,84.0000,84.3400,18.6000,69.0000,70.7700,7.8000,102.0000,76.6500,18.0000,96.0000,76.7300,22.0000,351.0000,308.4900,66.4000
170,132.0000,122.5800,4.2000,54.0000,58.3700,8.6000,75.0000,53.5000,8.4000,56.0000,2.5900,104.4000,317.0000,237.0400,125.6000
171,117.0000,150.6800,2.0000,99.0000,86.4700,8.4000,93.0000,87.0000,21.4000,55.0000,3.9000,95.8000,364.0000,328.0500,127.6000
172,132.0000,120.2300,6.8000,87.0000,51.5800,10.2000,129.0000,126.3100,6.8000,55.0000,24.3300,70.6000,403.0000,322.4500,94.4000
173,99.0000,89.4800,2.2000,96.0000,109.2900,2.6000,84.0000,60.9800,25.6000,114.0000,110.5300,6.4000,393.0000,370.2800,36.8000
174,96.0000,92.2800,14.6000,82.0000,82.6100,4.2000,87.0000,87.3400,2.4000,108.0000,78.8100,19.8000,373.0000,341.0400,41.0000
175,102.0000,91.6300,12.0000,105.0000,82.1100,21.2000,66.0000,54.8600,11.6000,108.0000,110.8100,3.8000,381.0000,339.4100,48.6000
176,105.0000,68.4700,18.4000,81.0000,81.9800,13.6000,90.0000,76.6500,30.0000,93.0000,77.3600,12.6000,369.0000,304.4600,74.6000
177,69.0000,36.1100,33.0000,90.0000,83.3800,8.8000,141.0000,119.5300,12.4000,78.0000,61.0400,23.4000,378.0000,300.0600,77.6000
178,135.0000,111.7000,8.0000,129.0000,119.4000,16.6000,52.0000,43.5200,4.2000,50.0000,31.6200,24.0000,366.0000,306.2400,52.8000
179,105.0000,104.7100,10.0000,81.0000,89.4100,10.6000,111.0000,98.8500,5.8000,60.0000,54.7800,10.2000,357.0000,347.7500,36.6000
