episode_id,player_0,player_1,player_2,player_3,total_avg
1,5.044248650140518,1.3333333333333333,1.0,2.5,7.166666666666666
2,9.695359714832657,1.5,4.58257569495584,6.0,8.789197915623472
3,14.282856857085699,8.200609733428362,8.717797887081346,9.0,11.67261752992875
4,4.890466917040403,9.882644720249061,8.602325267042627,5.678908345800273,13.190905958272918
5,5.2201532544552744,6.422616289332565,9.539392014169456,8.12403840463596,6.999999999999999
6,5.8309518948453,8.077747210701755,8.789197915623472,8.426149773176359,9.16515138991168
7,8.12403840463596,8.717797887081346,8.200609733428362,4.0,7.433034373659253
8,8.958236433584458,7.499999999999999,15.499999999999998,8.888194417315589,13.425721582097552
9,8.717797887081346,8.674675786448736,9.746794344808963,7.088723439378913,8.306623862918075
10,6.344288770224759,7.499999999999999,9.233092656309694,8.06225774829855,10.547511554864492
11,11.884864324004711,10.677078252031311,8.660254037844386,7.088723439378913,7.483314773547883
12,10.735455276791944,8.602325267042627,11.011357772772621,9.013878188659973,9.287087810503355
13,7.762087348130011,8.602325267042627,9.86154146165801,13.0862523283024,10.012492197250392
14,11.135528725660043,12.459935794377111,17.635192088548397,16.278820596099706,14.671400751121208
15,11.803954139750514,10.279429296739515,7.762087348130011,10.0,13.913422775626897
16,8.789197915623472,11.629703349613006,11.05667219374799,9.759610647971567,15.297058540778352
17,14.3410831761993,6.849574196011506,7.088723439378913,13.747727084867519,11.874342087037915
18,11.357816691600545,7.745966692414833,7.1414284285428495,8.5,13.238202294873725
19,10.594810050208546,11.180339887498949,10.30776406404415,8.789197915623472,6.800735254367722
20,11.224972160321824,8.660254037844386,6.999999999999999,11.224972160321824,11.357816691600545
21,7.88986691902975,7.745966692414833,7.088723439378913,7.499999999999999,9.340770846134703
22,9.604686356149273,9.759610647971567,12.44989959798873,7.348469228349534,7.483314773547883
23,12.459935794377111,10.828203913853857,11.135528725660043,11.6619037896906,6.0
24,11.180339887498949,5.0990195135927845,12.206555615733702,6.499999999999999,13.5
25,9.013878188659973,8.660254037844386,11.191514642799694,9.433981132056603,8.12403840463596
26,13.047988350699889,7.1414284285428495,10.198039027185569,13.6106575888162,18.138357147217054
27,14.106735979665885,12.134661099511597,10.012492197250392,16.55294535724685,14.866068747318506
28,9.539392014169456,5.2201532544552744,6.103277807866851,10.908712114635714,6.244997998398397
29,9.810708435174291,9.5524865872714,6.6332495807108,11.011357772772621,5.5
30,8.12403840463596,9.9498743710662,10.259142264341595,11.412712210513327,7.745966692414833
31,7.158910531638177,6.726812023536855,8.0,9.539392014169456,6.782329983125267
32,5.9371710435189575,5.5,9.5,9.340770846134703,6.782329983125267
33,15.297058540778352,12.60952021291849,10.677078252031311,5.0990195135927845,12.999999999999998
34,14.150971698084906,10.781929326423912,15.329709716755891,11.280514172678476,10.594810050208546
35,11.6619037896906,8.5,10.295630140986999,9.86154146165801,8.888194417315589
36,11.84271928232701,8.789197915623472,8.0,11.191514642799694,10.11187420807834
37,7.88986691902975,8.674675786448736,11.575836902790224,14.866068747318506,7.810249675906653
