episode_id,player_0,player_1,player_2,player_3,total_avg
1,4.112987559751022,5.962847939999439,3.5118845842842457,3.8333333333333335,6.999999999999999
2,5.2201532544552744,0.0,0.0,0.0,5.2201532544552744
3,5.5,4.932882862316247,1.5,4.153311931459037,7.973915809270457
4,5.9371710435189575,8.674675786448736,4.58257569495584,6.344288770224759,8.789197915623472
5,9.86154146165801,6.499999999999999,8.0,4.83045891539648,13.379088160259652
6,7.745966692414833,9.433981132056603,5.8309518948453,5.8309518948453,10.535653752852738
7,7.681145747868607,7.433034373659253,7.348469228349534,8.366600265340756,5.9371710435189575
8,10.30776406404415,7.433034373659253,10.259142264341595,10.499999999999998,8.602325267042627
9,8.958236433584458,9.746794344808963,10.295630140986999,11.191514642799694,10.954451150103322
10,10.723805294763608,8.077747210701755,8.958236433584458,9.539392014169456,11.575836902790224
11,9.233092656309694,7.088723439378913,5.2201532544552744,8.12403840463596,12.25765067213126
12,11.84271928232701,7.416198487095663,8.717797887081346,9.486832980505138,14.671400751121208
13,8.674675786448736,10.012492197250392,7.483314773547883,8.812869377601523,13.515423288475528
14,8.976822006330154,7.1414284285428495,12.854960132182441,5.5677643628300215,12.516655570345725
15,6.999999999999999,10.594810050208546,5.477225575051661,9.539392014169456,7.762087348130011
16,7.681145747868607,10.35615758860399,10.677078252031311,10.770329614269007,9.340770846134703
17,9.86154146165801,10.723805294763608,7.566372975210777,9.9498743710662,10.198039027185569
18,9.0,9.013878188659973,6.0,12.338962679253065,8.426149773176359
19,12.698425099200293,9.797958971132712,13.732564703409677,9.9498743710662,10.376254944182254
20,12.206555615733702,10.30776406404415,7.158910531638177,11.191514642799694,8.789197915623472
21,12.854960132182441,8.366600265340756,7.762087348130011,11.135528725660043,12.60952021291849
22,9.539392014169456,12.884098726725124,9.0,11.6619037896906,9.486832980505138
23,6.873863542433759,9.9498743710662,9.86154146165801,10.062305898749054,8.440971508067065
24,11.499999999999998,9.013878188659973,8.381527307120104,8.306623862918075,9.604686356149273
25,12.288205727444508,9.0,12.041594578792296,10.012492197250392,8.077747210701755
26,6.244997998398397,8.674675786448736,12.0,8.381527307120104,9.273618495495702
27,12.658988901172163,11.357816691600545,9.797958971132712,11.629703349613006,12.206555615733702
28,8.5,9.9498743710662,8.5,5.5901699437494745,11.412712210513327
29,10.11187420807834,10.535653752852738,8.0,7.762087348130011,4.0
30,8.306623862918075,5.678908345800273,5.8309518948453,10.11187420807834,4.47213595499958
31,12.60952021291849,8.602325267042627,13.64734406395618,8.426149773176359,10.781929326423912
32,6.782329983125267,12.539936203984452,9.273618495495702,7.681145747868607,4.5
33,14.186260959111106,11.926860441876562,13.238202294873725,9.810708435174291,11.575836902790224
34,11.135528725660043,11.499999999999998,9.9498743710662,7.2284161474004796,6.999999999999999
35,7.745966692414833,10.499999999999998,13.379088160259652,8.381527307120104,6.244997998398397
36,8.888194417315589,16.28649747490233,11.874342087037915,15.811388300841896,13.047988350699889
37,7.762087348130011,10.499999999999998,9.069178573608527,15.01943185787443,9.128709291752768
38,8.674675786448736,14.568802284333463,16.763054614240207,13.601470508735444,8.06225774829855
39,12.489995996796795,15.684387141358123,17.38533865071371,9.219544457292887,8.381527307120104
40,10.535653752852738,7.416198487095663,13.820274961085254,9.486832980505138,9.746794344808963
41,13.999999999999998,10.198039027185569,10.440306508910549,9.16515138991168,8.426149773176359
42,11.236102527122114,10.677078252031311,8.0,9.539392014169456,8.5
43,13.047988350699889,10.198039027185569,11.011357772772621,11.05667219374799,5.678908345800273
44,6.7082039324993685,6.244997998398397,9.539392014169456,7.762087348130011,5.678908345800273
45,8.0,9.86154146165801,7.1414284285428495,7.1414284285428495,3.2015621187164243
46,11.6619037896906,10.535653752852738,10.440306508910549,10.440306508910549,6.324555320336758
47,16.09347693943108,6.344288770224759,9.604686356149273,11.629703349613006,7.566372975210777
48,9.013878188659973,9.433981132056603,14.840822079655828,10.198039027185569,4.58257569495584
49,12.08304597359457,5.5,7.088723439378913,10.0,6.7082039324993685
50,10.535653752852738,6.782329983125267,8.717797887081346,7.088723439378913,4.031128874149275
51,7.2284161474004796,10.547511554864492,9.86154146165801,7.2284161474004796,8.12403840463596
52,3.162277660168379,5.5,9.9498743710662,6.0,5.9371710435189575
53,10.04987562112089,6.244997998398397,5.024937810560445,10.11187420807834,9.9498743710662
54,10.198039027185569,9.539392014169456,8.958236433584458,8.660254037844386,5.2201532544552744
55,12.206555615733702,9.5,5.2201532544552744,11.0,7.0710678118654755
56,6.782329983125267,5.5,12.298373876248844,10.0,6.782329983125267
57,17.435595774162692,10.0,13.228756555322953,11.445523142259598,10.677078252031311
58,10.04987562112089,17.356554957709783,12.489995996796795,12.093386622447824,7.416198487095663
59,12.25765067213126,11.874342087037915,10.04987562112089,8.602325267042627,4.716990566028302
60,10.547511554864492,18.445866745696716,12.093386622447824,7.745966692414833,8.381527307120104
61,5.0990195135927845,8.381527307120104,10.246950765959596,8.94427190999916,4.153311931459037
62,6.782329983125267,13.638181696985855,11.280514172678476,8.674675786448736,3.8729833462074166
63,12.08304597359457,8.12403840463596,13.275918047351754,8.426149773176359,6.103277807866851
64,10.259142264341595,11.224972160321824,8.381527307120104,9.0,5.385164807134504
65,9.219544457292887,6.999999999999999,5.2201532544552744,10.735455276791944,8.717797887081346
66,9.340770846134703,5.385164807134504,9.695359714832657,7.158910531638177,6.782329983125267
67,10.30776406404415,11.789826122551595,7.433034373659253,8.958236433584458,8.381527307120104
68,17.175564037317667,11.135528725660043,11.874342087037915,12.806248474865697,6.7082039324993685
69,7.810249675906653,6.726812023536855,7.762087348130011,6.324555320336758,6.0
70,11.832159566199232,11.05667219374799,10.11187420807834,8.717797887081346,6.999999999999999
71,13.45362404707371,1.5,14.999999999999998,13.047988350699889,9.273618495495702
72,11.456439237389601,5.0990195135927845,12.489995996796795,9.069178573608527,9.273618495495702
73,10.499999999999998,10.965856099730654,7.810249675906653,11.357816691600545,5.916079783099616
74,8.958236433584458,8.5,10.35615758860399,10.547511554864492,12.489995996796795
75,9.5,10.259142264341595,12.051970793193949,11.874342087037915,6.344288770224759
76,5.123475382979798,11.499999999999998,9.5524865872714,11.224972160321824,9.759610647971567
77,6.499999999999999,10.012492197250392,8.94427190999916,14.177446878757825,6.4031242374328485
78,9.695359714832657,8.717797887081346,11.789826122551595,10.11187420807834,8.077747210701755
79,9.5,9.5,8.888194417315589,11.357816691600545,11.0
80,6.873863542433759,7.88986691902975,5.385164807134504,8.200609733428362,7.088723439378913
