episode_id,total_score,total_sem,p0_total,p1_total,p2_total,p3_total
1,132.74999999999997,38.12576775183244,-17.550000000000004,80.625,58.575,11.09999999999998
2,242.84999999999997,77.63460353905771,61.64999999999995,36.8875,81.075,63.2375
3,480.3749999999999,45.63334626856405,132.08749999999998,49.06249999999997,186.0,113.22499999999998
4,339.34999999999997,35.52981142646271,27.999999999999982,117.87499999999999,82.04999999999998,111.425
5,390.2624999999999,33.798862006237215,2.3374999999999915,109.43749999999997,92.62499999999997,185.86249999999995
6,390.5624999999999,41.89389063952723,96.73749999999997,120.68749999999999,60.1875,112.94999999999996
7,481.21249999999986,32.957576108031155,160.93749999999994,107.44999999999999,81.03749999999997,131.7875
8,424.36249999999984,17.1284166299749,69.92499999999995,204.94999999999996,96.52499999999998,52.96249999999998
9,521.85,90.1869239413342,89.54999999999998,212.0,114.73749999999998,105.5625
10,463.275,24.149650618590737,158.74999999999997,116.55000000000001,68.225,119.74999999999997
11,619.8874999999999,43.000791538257396,168.24999999999997,117.94999999999999,103.62499999999997,230.06249999999997
12,479.4874999999999,34.521034499514414,158.61249999999998,157.81249999999997,173.075,-10.012500000000024
13,500.4624999999999,33.23935528230555,113.11249999999998,211.83749999999995,199.11249999999998,-23.600000000000023
14,388.2499999999999,38.56196852686164,155.73749999999998,107.22499999999997,96.52499999999998,28.76249999999998
15,156.5499999999999,96.05610556683352,74.67499999999998,-21.97500000000002,35.19999999999998,68.64999999999996
16,248.91249999999997,39.91813693360451,43.012499999999974,118.88749999999999,56.94999999999999,30.06249999999998
17,191.92499999999993,19.551795527095035,55.56249999999997,29.287499999999984,45.64999999999999,61.42499999999998
18,278.4124999999999,21.90590079369788,52.97499999999998,36.387499999999974,98.51249999999999,90.53749999999998
19,296.54999999999995,69.20376013387327,37.52499999999997,36.562499999999986,79.74999999999997,142.71249999999998
20,235.8624999999999,25.28230091552851,-15.337500000000013,32.487499999999976,115.78749999999997,102.92499999999995
21,206.2124999999999,30.019003529708748,68.01249999999999,-3.675000000000022,96.13749999999996,45.73749999999997
22,136.13749999999993,19.062183057474478,-34.65000000000002,-69.80000000000001,147.7,92.88749999999999
23,188.39999999999986,33.26080651457506,120.63749999999995,16.187499999999968,38.32499999999997,13.249999999999979
24,208.9124999999999,13.789660604356193,22.424999999999976,-9.912500000000009,139.3125,57.08749999999998
25,184.9874999999999,21.42394858369172,43.649999999999984,42.324999999999974,24.274999999999988,74.73749999999997
26,205.52499999999992,48.866303574139906,13.662499999999984,22.07499999999998,36.724999999999994,133.06249999999997
