episode_id,total_score,total_sem,p0_total,p1_total,p2_total,p3_total
72,188.63749999999996,20.163016629049665,71.47499999999998,-7.46250000000002,45.499999999999986,79.125
73,179.07499999999993,14.007416190480424,30.362499999999983,52.36249999999998,22.499999999999982,73.84999999999998
74,182.2874999999999,14.465351922784333,36.974999999999966,31.88749999999998,58.42499999999998,54.99999999999999
75,206.49999999999994,30.372273540187933,74.85,2.899999999999981,41.64999999999998,87.1
76,173.11249999999993,37.62883078505098,54.72499999999998,-23.875000000000025,13.037499999999978,129.22499999999997
77,149.06249999999994,25.772396206988596,83.35,7.774999999999995,34.19999999999999,23.73749999999999
78,231.11249999999995,26.03624376870315,56.59999999999999,22.68749999999997,93.34999999999998,58.474999999999994
79,203.87499999999994,8.385540630553695,50.84999999999998,56.32499999999999,25.84999999999998,70.85
80,211.01249999999993,32.65793915089152,14.012499999999985,61.274999999999984,40.874999999999986,94.84999999999998
81,185.72499999999994,15.907630506562997,51.59999999999999,9.637499999999992,63.6375,60.84999999999997
82,157.77499999999992,25.85738530865021,0.9749999999999783,30.349999999999977,74.22499999999998,52.22499999999999
83,222.41249999999994,39.50929413336395,12.262499999999982,66.86249999999998,67.14999999999999,76.13749999999999
84,227.39999999999998,31.931273854952927,33.14999999999999,25.24999999999999,56.499999999999986,112.5
85,163.26249999999996,25.88087594312322,46.73749999999999,20.612499999999986,55.924999999999976,39.98749999999998
86,169.21249999999992,32.627783246542094,36.362499999999976,36.17499999999999,28.82499999999999,67.85
87,162.51249999999993,35.26846073925918,84.57499999999999,57.31249999999999,53.199999999999974,-32.57500000000002
88,158.22499999999994,20.008805353310503,14.39999999999998,61.28749999999999,2.4249999999999816,80.11249999999998
89,114.3624999999999,37.95232961119339,32.63749999999998,48.93749999999997,68.78749999999998,-36.000000000000036
90,115.26249999999992,33.40616444485457,48.41249999999999,21.99999999999998,12.41249999999999,32.437499999999964
91,124.51249999999993,67.2440095690067,23.762499999999978,103.97499999999998,29.274999999999984,-32.50000000000002
92,119.4874999999999,28.685764290265425,88.94999999999999,29.099999999999973,48.21249999999998,-46.77500000000002
93,114.76249999999996,29.812989164400584,82.13749999999999,5.274999999999987,28.04999999999999,-0.700000000000017
