episode_id,total_score,total_score_sem,attack,attack_sem,bear_damage,bear_damage_sem,cause_damage_to_enemy,cause_damage_to_enemy_sem,wall_collision,wall_collision_sem,kill_enemy,kill_enemy_sem,died,died_sem
31,680.4750000000001,12.907079775585702,75.5,1.9364916731037085,27.75,1.9311050377094112,72.0,2.273030282830976,3.5,3.5,35.5,1.2583057392117916,2.5,0.28867513459481287
32,614.7875,11.969551213391409,64.25,1.181453906563152,26.25,1.4361406616345072,65.75,1.4361406616345072,9.5,4.9916597106239795,32.5,0.9574271077563381,2.0,0.0
33,677.6125,59.93945686760379,60.25,2.6575364531836625,21.5,3.068658773253661,66.5,2.3979157616563596,11.75,8.508574106942557,32.75,1.1086778913041726,1.5,0.28867513459481287
34,642.9875000000001,19.548693210800565,65.25,1.181453906563152,26.0,1.35400640077266,67.25,1.4361406616345072,0.0,0.0,33.25,0.75,2.0,0.0
35,712.7375000000001,21.460539126110838,62.75,1.8874586088176875,24.0,1.2909944487358056,71.5,1.5,2.25,1.6520189667999174,34.75,0.75,2.0,0.0
36,770.8375,42.991212159192116,65.75,1.8874586088176875,24.75,1.25,75.75,3.705289012569285,0.25,0.25,37.25,2.0155644370746373,2.0,0.0
37,681.0625000000001,33.044095381525175,68.75,2.5617376914898995,26.0,2.3804761428476167,70.75,2.5289984842489197,0.0,0.0,34.5,1.3228756555322954,2.25,0.25
38,782.8625,43.95945278985321,67.75,1.6007810593582121,26.5,2.8722813232690143,78.0,0.7071067811865476,0.0,0.0,38.5,0.5,2.25,0.25
39,754.0250000000001,46.499374995799684,64.5,1.848422751068236,29.75,2.174664725116648,78.0,2.273030282830976,0.0,0.0,38.75,1.25,2.25,0.25
40,784.1375,47.4712078308175,67.25,1.1086778913041726,25.5,1.9364916731037085,77.25,2.0155644370746373,0.0,0.0,38.25,0.9464847243000456,2.25,0.25
41,791.5375,44.9990850601432,69.25,2.6575364531836625,30.5,2.0615528128088303,82.0,1.8708286933869707,0.0,0.0,40.25,0.9464847243000456,2.5,0.28867513459481287
42,738.8125,35.0494434989107,73.75,1.9311050377094112,28.25,1.6520189667999174,76.25,1.796988221070652,0.0,0.0,37.5,0.8660254037844386,2.25,0.25
43,756.5125000000002,21.63211708509671,74.75,1.3768926368215255,31.5,2.7838821814150108,80.0,1.5811388300841898,0.0,0.0,39.75,0.75,2.75,0.25
44,725.95,27.382833734537655,66.0,1.6832508230603465,31.25,0.47871355387816905,77.75,2.0966242709015206,0.0,0.0,38.75,1.1086778913041726,3.0,0.0
45,730.525,62.49239453725549,64.5,1.7559422921421233,28.75,1.6520189667999174,76.25,3.660031875999625,0.0,0.0,37.5,1.8929694486000912,2.5,0.28867513459481287
46,713.6250000000001,18.60580666530388,67.5,1.9364916731037085,30.75,1.6520189667999174,76.75,1.4361406616345072,0.0,0.0,37.75,0.75,2.75,0.25
47,747.0875,32.17656610407641,60.75,1.3149778198382918,27.0,1.8708286933869707,75.75,2.780137886268713,2.75,2.1360009363293826,37.5,1.5545631755148024,2.25,0.25
48,722.2,42.83074732790296,63.5,2.327373340628157,29.0,2.3804761428476167,76.0,1.7795130420052185,1.25,0.75,37.25,0.9464847243000456,2.5,0.28867513459481287
49,741.5,33.465635359275666,65.0,2.1213203435596424,26.25,1.181453906563152,74.25,1.6520189667999174,1.0,1.0,37.0,0.816496580927726,2.0,0.0
50,831.0,18.010830075263048,75.0,1.0,25.0,0.7071067811865476,80.25,0.9464847243000456,0.0,0.0,39.5,0.5,2.0,0.0
51,813.55,33.68989710086196,69.0,1.9148542155126762,26.25,0.9464847243000456,79.5,2.0207259421636903,0.0,0.0,39.5,0.9574271077563381,2.0,0.0
52,840.0125000000002,35.64443256550265,79.75,2.6259918760981216,28.25,2.7195281453467866,83.25,1.1086778913041726,0.0,0.0,41.25,0.47871355387816905,2.25,0.25
53,808.0250000000001,27.65656567616449,74.5,2.0615528128088303,31.25,2.780137886268713,83.5,0.9574271077563381,0.0,0.0,41.5,0.28867513459481287,2.75,0.25
54,808.4875000000001,27.487932011157202,70.25,2.1360009363293826,29.5,1.707825127659933,82.0,1.7795130420052185,0.0,0.0,40.75,0.75,2.5,0.28867513459481287
55,778.625,34.641283776249814,72.5,2.7233557730613653,30.0,1.6832508230603465,80.5,1.5545631755148024,0.0,0.0,40.0,0.7071067811865476,2.75,0.25
56,892.775,49.4637430346714,74.5,3.840572873934304,23.75,3.06526235962492,83.25,2.212653007891959,0.0,0.0,41.25,1.3149778198382918,1.75,0.47871355387816905
57,785.0500000000001,61.6840504776829,79.0,2.345207879911715,26.75,2.4281337140555777,78.25,3.3509948771471834,0.0,0.0,38.75,1.796988221070652,2.25,0.25
58,782.4750000000001,11.58814947838237,85.5,0.8660254037844386,28.0,1.224744871391589,79.25,1.8874586088176875,0.0,0.0,39.25,1.0307764064044151,2.5,0.28867513459481287
59,789.6625,7.272218110727978,86.75,2.7195281453467866,32.0,2.3804761428476167,83.5,1.848422751068236,0.0,0.0,40.5,0.9574271077563381,2.5,0.28867513459481287
60,667.7875000000001,21.303856996249937,79.25,2.056493779875511,30.75,3.3008837200563934,73.25,1.0307764064044151,0.0,0.0,36.0,0.7071067811865476,2.5,0.28867513459481287
61,760.0250000000001,34.95565345310161,74.5,1.5545631755148024,31.5,1.5545631755148024,81.0,1.1547005383792515,0.0,0.0,39.5,0.6454972243679028,2.75,0.25
62,835.6,47.576836976271025,73.0,0.7071067811865476,27.5,0.9574271077563381,83.0,2.857738033247041,0.0,0.0,40.5,1.3228756555322954,2.25,0.25
63,790.7875,71.81934040528361,64.25,1.9311050377094112,26.25,1.9311050377094112,78.25,4.090130397269342,0.0,0.0,38.75,2.056493779875511,2.25,0.25
64,833.2,34.09637688474637,61.0,0.408248290463863,22.75,1.3768926368215255,78.25,2.25,0.0,0.0,39.0,1.224744871391589,2.0,0.0
65,851.3125000000001,45.902180299523906,61.25,1.25,22.5,1.848422751068236,79.5,2.3979157616563596,0.75,0.75,39.25,1.3768926368215255,1.75,0.25
66,835.85,32.05104652477566,63.0,1.0801234497346435,23.0,1.4719601443879744,79.0,1.4142135623730951,0.0,0.0,39.0,0.7071067811865476,2.0,0.0
67,897.0625,19.20194624467356,66.25,2.25,22.75,1.9311050377094112,83.0,2.6770630673681683,1.75,1.75,41.0,1.224744871391589,1.75,0.25
68,819.425,33.78278962726435,76.5,0.8660254037844386,26.75,3.092329219213245,80.75,3.3509948771471834,1.5,1.5,40.0,1.7795130420052185,2.25,0.25
69,841.5625000000001,62.08813082694098,78.75,1.6520189667999174,27.75,3.1983068437325812,82.75,2.056493779875511,0.0,0.0,41.25,1.1086778913041726,2.25,0.47871355387816905
70,720.8249999999999,25.150434886896097,68.5,2.7838821814150108,31.75,0.6291528696058958,78.75,1.3768926368215255,0.0,0.0,38.25,1.1086778913041726,3.0,0.0
71,725.2625,55.26473926700462,64.75,1.25,28.75,0.75,76.0,4.654746681256314,0.0,0.0,37.25,2.3935677693908453,2.5,0.28867513459481287
72,684.1,24.114371579343842,68.0,1.0801234497346435,35.25,1.9311050377094112,78.0,1.2909944487358056,0.0,0.0,38.5,0.6454972243679028,3.0,0.0
73,810.0625000000001,64.6929780289175,63.75,1.3149778198382918,23.5,2.217355782608345,77.0,4.102844541697057,0.0,0.0,38.25,2.174664725116648,1.75,0.25
74,753.3,15.965392259509319,64.0,2.041241452319315,27.75,4.269562819149833,76.5,2.9011491975882016,0.0,0.0,37.75,1.4930394055974097,2.0,0.408248290463863
75,753.45,64.17397902057604,71.0,1.7795130420052185,31.5,4.9413223601245315,79.5,1.1902380714238083,0.0,0.0,39.5,0.6454972243679028,2.5,0.5
76,731.1375,34.40111659403902,67.25,1.75,28.0,2.857738033247041,75.75,0.47871355387816905,0.0,0.0,37.0,0.5773502691896257,2.25,0.25
77,733.1875,43.006847201928196,71.25,1.181453906563152,26.75,1.1086778913041726,74.25,3.1457643480294792,0.0,0.0,36.75,1.4930394055974097,2.0,0.0
78,763.4125,13.486835788402486,76.75,1.9311050377094112,31.5,1.1902380714238083,80.5,0.8660254037844386,0.0,0.0,40.0,0.408248290463863,2.75,0.25
79,680.9125000000001,11.443873451910125,76.75,2.3935677693908453,35.0,1.9578900207451218,77.25,1.4930394055974097,0.0,0.0,38.5,0.6454972243679028,3.0,0.0
80,714.9749999999999,13.312095064263904,75.5,1.1902380714238083,34.75,0.47871355387816905,79.75,1.25,0.0,0.0,39.5,0.6454972243679028,3.0,0.0
81,775.325,41.8845063836259,78.5,3.378855822118882,28.75,3.1983068437325812,79.25,1.25,0.0,0.0,39.25,0.47871355387816905,2.5,0.28867513459481287
82,596.3000000000001,45.45674225752071,69.0,2.1213203435596424,26.75,1.75,64.75,3.092329219213245,0.5,0.5,32.0,1.4142135623730951,2.25,0.25
83,681.4,56.02332475555755,72.0,2.273030282830976,27.75,2.780137886268713,72.0,3.763863263545405,2.5,2.5,35.25,2.0966242709015206,2.25,0.25
84,686.5125,43.465136292397204,69.75,0.75,29.25,2.286737122335374,73.75,3.2242570203588508,0.0,0.0,36.25,1.6007810593582121,2.75,0.25
85,762.45,59.47471101232862,71.0,4.06201920231798,21.5,1.5,72.5,3.593976442141304,1.5,1.5,35.75,1.6007810593582121,1.75,0.25
86,730.7625,10.582087361039255,64.75,1.4930394055974097,27.5,2.217355782608345,75.5,1.1902380714238083,0.0,0.0,37.0,0.9128709291752769,2.5,0.28867513459481287
87,720.8,43.513316927120165,69.0,2.273030282830976,28.5,2.9011491975882016,75.5,1.3228756555322954,0.0,0.0,36.75,0.47871355387816905,2.25,0.25
88,770.825,45.7230179996903,63.5,3.7969285832981723,26.5,3.3291640592396967,76.75,1.8874586088176875,0.0,0.0,38.25,0.8539125638299665,2.25,0.47871355387816905
89,770.925,19.485951135796956,61.5,0.9574271077563381,27.75,0.75,77.5,1.707825127659933,0.0,0.0,38.5,0.9574271077563381,2.0,0.0
90,721.4749999999999,20.834471635569123,55.5,1.848422751068236,23.25,1.8874586088176875,71.0,2.614064523559687,0.5,0.5,35.0,1.4719601443879744,2.0,0.0
91,690.0374999999999,33.68969535209049,59.25,2.868652413009751,25.0,1.7795130420052185,70.0,1.8708286933869707,0.0,0.0,34.5,0.8660254037844386,2.0,0.0
92,818.4625,52.2028071363664,65.75,2.0155644370746373,25.25,1.4930394055974097,79.25,2.954516316872639,0.0,0.0,39.25,1.547847968417226,2.0,0.0
93,750.9625,54.235275939650236,65.75,1.3768926368215255,24.75,2.688710967483613,74.25,3.06526235962492,5.0,5.0,36.75,1.75,2.0,0.408248290463863
94,677.2875,50.86093120379006,69.25,1.1086778913041726,25.75,2.5289984842489197,70.5,2.0207259421636903,1.5,0.8660254037844386,34.5,1.3228756555322954,2.5,0.28867513459481287
95,698.7875,33.8981708884614,74.25,1.0307764064044151,29.25,2.4958298553119898,74.75,1.181453906563152,3.0,2.6770630673681683,36.75,0.8539125638299665,2.75,0.25
96,696.3125,43.38800897617525,68.75,1.8874586088176875,23.5,2.179449471770337,70.0,1.9578900207451218,9.0,4.415880433163924,34.5,1.0408329997330663,2.25,0.25
97,752.2875,32.139645656364436,69.25,2.9261749776799064,26.25,2.1360009363293826,75.25,1.8874586088176875,0.0,0.0,37.25,1.0307764064044151,2.0,0.0
98,725.3,28.382454967814205,69.0,0.7071067811865476,27.0,2.449489742783178,74.5,0.8660254037844386,0.0,0.0,36.5,0.28867513459481287,2.25,0.25
99,743.1375,15.926201877723386,77.25,2.75,33.0,2.798809270624444,80.25,1.4361406616345072,0.0,0.0,39.75,0.6291528696058958,2.75,0.25
100,722.3874999999999,10.759673457715465,87.25,2.0155644370746373,33.25,2.780137886268713,79.75,2.75,0.0,0.0,39.0,1.224744871391589,3.0,0.408248290463863
101,766.55,61.58338182226327,89.0,1.35400640077266,33.5,2.958039891549808,82.0,2.160246899469287,1.5,1.5,41.0,1.0801234497346435,2.75,0.25
102,770.1375,41.84650211885497,87.25,1.8874586088176875,30.25,1.6520189667999174,80.25,2.25,0.0,0.0,39.75,1.0307764064044151,2.75,0.25
103,756.35,47.63420952074955,88.0,1.4719601443879744,30.75,2.688710967483613,79.5,2.6299556396765835,0.0,0.0,39.5,1.5,2.75,0.25
104,685.1125,25.323139739179265,82.75,2.6575364531836625,33.5,3.122498999199199,76.75,1.6520189667999174,0.0,0.0,38.0,0.9128709291752769,3.0,0.408248290463863
105,758.3625,27.164471089703433,72.75,2.5940637360455634,32.0,2.041241452319315,80.0,2.70801280154532,1.0,1.0,40.0,1.35400640077266,2.5,0.28867513459481287
106,722.1500000000001,31.90555724843768,77.0,3.0276503540974917,31.75,2.75,78.5,3.3291640592396967,0.5,0.5,38.25,1.7017148213885114,2.75,0.25
107,746.725,55.64513493259468,85.5,2.0207259421636903,27.5,2.7838821814150108,76.5,3.227486121839514,1.0,0.408248290463863,37.75,1.796988221070652,2.5,0.28867513459481287
108,798.4749999999999,60.81541231464275,78.0,3.082207001484488,23.0,2.345207879911715,76.25,5.344389581607987,0.25,0.25,37.5,2.7233557730613653,1.75,0.25
109,778.7,54.10194466621942,71.0,2.5495097567963922,27.75,2.212653007891959,78.75,2.6575364531836625,0.0,0.0,39.0,1.2909944487358056,2.5,0.28867513459481287
110,719.5875,74.80142148549048,68.25,4.589389937671455,32.25,3.06526235962492,77.75,2.780137886268713,0.5,0.28867513459481287,38.5,1.5,2.5,0.28867513459481287
111,768.925,87.27699797197431,81.5,4.051748593714406,31.0,3.559026084010437,80.75,3.6827299656640586,2.0,1.4142135623730951,40.0,1.8708286933869707,2.75,0.25
112,718.675,95.88306789174685,79.0,3.488074922742725,27.75,0.8539125638299665,74.5,6.664583007710735,4.25,2.174664725116648,36.75,3.3260336739125176,2.25,0.25
113,794.675,52.07434789158031,76.5,2.598076211353316,27.75,2.7195281453467866,79.75,2.25,3.0,1.4719601443879744,39.5,1.0408329997330663,2.25,0.25
114,678.075,57.58179870120999,66.0,4.564354645876384,28.75,4.049176871085447,73.0,2.7386127875258306,17.25,9.95301461869719,36.0,1.224744871391589,2.5,0.5
115,753.6875,35.218764973377475,68.75,1.4361406616345072,27.5,1.2583057392117916,76.5,2.0207259421636903,3.25,1.7017148213885114,38.0,1.0801234497346435,2.25,0.25
116,697.5,65.09004660212399,75.0,2.70801280154532,29.75,1.547847968417226,74.5,3.685557397915997,13.5,6.13052471924984,37.25,1.8427786989579984,2.5,0.28867513459481287
117,738.7875000000001,64.5452857012036,79.25,4.090130397269342,24.75,2.4958298553119898,73.25,5.406400527769532,14.5,7.274384280931732,36.5,2.598076211353316,1.75,0.25
118,780.3500000000001,20.811985729382002,75.5,3.1754264805429417,22.75,2.5617376914898995,75.5,3.227486121839514,9.75,2.809952550014561,37.0,1.35400640077266,2.0,0.408248290463863
119,725.7875000000001,33.10678036671641,76.75,2.780137886268713,23.75,1.973786547054502,72.0,2.48327740429189,15.25,3.79418414594407,35.5,1.1902380714238083,1.75,0.25
120,727.05,39.556131003929096,81.5,3.095695936834452,25.5,1.5545631755148024,73.25,3.3509948771471834,8.25,3.944933459514875,36.25,1.6520189667999174,2.0,0.0
121,649.8125,20.37801485874747,86.25,1.9311050377094112,27.75,3.275540667838924,69.75,3.5443617196894563,4.75,2.954516316872639,34.25,1.6520189667999174,2.25,0.25
122,658.45,52.98920487545868,76.0,3.265986323710904,22.5,1.4433756729740645,66.5,3.7969285832981723,14.0,1.9148542155126762,32.5,1.7559422921421233,1.75,0.25
123,652.8875,41.404515529710075,87.25,1.0307764064044151,22.5,3.378855822118882,66.25,2.8975564417856186,34.5,6.224949798994366,33.0,1.4719601443879744,1.75,0.25
124,669.375,26.37093175575463,90.0,2.7386127875258306,26.5,0.6454972243679028,70.25,1.6520189667999174,25.75,3.5677957714346076,35.0,0.9128709291752769,2.0,0.0
125,606.2375,19.639483774189863,92.75,3.473110997362451,25.5,1.2583057392117916,65.0,1.4719601443879744,21.25,7.465197027987049,32.25,0.75,2.0,0.0
126,614.2375,38.751674022980374,87.75,2.462214450449026,23.75,1.796988221070652,65.25,3.5207716957129347,44.75,11.499094167223202,32.0,1.7795130420052185,1.75,0.25
127,720.925,11.407864611749227,89.0,1.6832508230603465,25.25,2.7195281453467866,73.25,2.5617376914898995,24.25,4.130677910464576,36.5,1.3228756555322954,2.25,0.25
128,607.45,53.80642774489557,91.0,1.632993161855452,26.25,2.688710967483613,65.75,2.0155644370746373,21.0,6.867799259345505,32.75,1.1086778913041726,2.25,0.25
129,638.9875,30.269438485872215,87.75,0.75,25.5,1.6583123951777,67.5,2.0615528128088303,11.75,4.956056900399752,33.25,0.8539125638299665,2.25,0.25
130,671.2875,43.27170637861035,76.75,3.705289012569285,23.0,1.632993161855452,67.0,3.3166247903554,6.25,1.6007810593582121,33.25,1.4930394055974097,1.75,0.25
131,679.3625000000001,20.201313643341805,72.75,1.4930394055974097,24.0,0.408248290463863,68.5,1.6583123951777,5.0,1.5811388300841898,34.0,0.7071067811865476,2.0,0.0
132,643.5250000000001,11.283662599823998,72.0,3.488074922742725,24.5,0.8660254037844386,66.5,1.3228756555322954,3.75,0.6291528696058958,32.75,0.6291528696058958,2.0,0.0
133,724.1625,35.43507193327915,74.25,0.47871355387816905,26.25,2.25,74.0,1.0801234497346435,2.25,1.3149778198382918,36.5,0.6454972243679028,2.5,0.28867513459481287
134,756.875,51.394927197795205,70.0,5.986094998689324,23.5,2.8722813232690143,73.5,1.848422751068236,0.25,0.25,36.5,0.9574271077563381,2.0,0.408248290463863
135,715.8125,16.540913605864343,71.25,7.180703308172536,27.0,3.0,73.75,2.322893310794392,0.75,0.47871355387816905,36.5,1.0408329997330663,2.5,0.28867513459481287
136,717.1500000000001,30.589424915592414,64.5,3.122498999199199,29.5,1.6583123951777,76.0,1.632993161855452,1.25,0.6291528696058958,37.25,0.75,2.5,0.28867513459481287
137,777.15,21.00579285181432,57.0,2.0,21.75,1.796988221070652,73.75,2.25,0.0,0.0,36.25,1.3149778198382918,1.75,0.25
138,684.225,68.20179158203986,75.5,2.661453237111885,23.75,2.4281337140555777,68.5,3.4034296427770228,0.0,0.0,34.0,1.7320508075688772,2.0,0.408248290463863
139,671.0749999999999,24.452049164299797,63.5,3.3291640592396967,25.25,2.056493779875511,69.25,1.4930394055974097,0.5,0.28867513459481287,34.0,0.9128709291752769,2.25,0.25
140,668.4499999999999,36.65922462355146,61.0,5.431390245600108,28.0,0.9128709291752769,70.75,2.4958298553119898,0.0,0.0,35.0,1.4719601443879744,2.25,0.25
141,712.45,42.336523829903655,61.0,4.377975178854566,29.0,1.224744871391589,75.0,2.1213203435596424,0.0,0.0,37.0,0.9128709291752769,2.5,0.28867513459481287
142,712.2875,48.91844563062757,61.75,0.8539125638299665,26.75,3.3008837200563934,72.75,1.796988221070652,0.25,0.25,36.25,0.9464847243000456,2.25,0.47871355387816905
143,707.275,56.79132306083387,62.0,5.049752469181039,23.75,1.796988221070652,70.25,2.839454172900137,7.75,0.6291528696058958,35.0,1.4719601443879744,2.0,0.0
144,638.9625,45.213347840175096,58.25,4.02854398842394,25.5,1.4433756729740645,67.25,3.497022543059548,11.75,2.322893310794392,33.0,1.8708286933869707,2.0,0.0
145,652.1125000000001,9.150850939484657,62.75,2.0966242709015206,26.0,2.041241452319315,68.25,2.462214450449026,2.5,0.28867513459481287,33.75,1.0307764064044151,2.25,0.25
146,763.1625,20.25634031400211,64.25,2.286737122335374,20.5,2.958039891549808,71.75,2.6575364531836625,17.75,4.2106016988865935,35.75,1.3768926368215255,1.5,0.28867513459481287
147,710.4875,22.025793354988785,60.25,2.056493779875511,23.5,2.3979157616563596,70.5,2.7233557730613653,10.5,2.598076211353316,34.75,1.3768926368215255,1.75,0.25
148,603.475,70.91571434926585,58.0,2.7386127875258306,25.75,4.422951503238533,65.25,3.092329219213245,21.75,11.898004034290794,32.0,1.6832508230603465,2.0,0.408248290463863
149,714.975,37.31559381366811,65.5,1.7559422921421233,24.25,0.8539125638299665,71.5,2.7838821814150108,13.5,3.278719262151,35.5,1.3228756555322954,2.0,0.0
150,608.4,41.82577953049211,54.5,1.707825127659933,22.0,0.9128709291752769,62.25,3.0379543555930306,10.25,2.3935677693908453,30.75,1.6007810593582121,2.0,0.0
151,666.2375,20.321995216595575,55.25,1.8427786989579984,21.75,1.4361406616345072,66.25,1.8427786989579984,12.0,3.7416573867739413,32.5,0.6454972243679028,1.75,0.25
152,681.2874999999999,55.91706051152904,64.25,3.923752455664518,20.25,1.0307764064044151,66.5,3.8622100754188224,14.5,2.3979157616563596,32.5,1.6583123951777,1.75,0.25
153,748.6375,35.1108208332322,59.75,1.9311050377094112,17.75,2.780137886268713,69.0,1.4719601443879744,14.75,7.5760037838779715,34.0,0.5773502691896257,1.5,0.28867513459481287
154,713.6875000000001,31.309139872940197,61.25,2.0155644370746373,23.25,1.4930394055974097,71.0,1.4719601443879744,22.5,4.133198922545748,35.25,0.6291528696058958,2.0,0.0
155,517.3125,54.59266729989175,66.25,2.322893310794392,31.0,2.48327740429189,64.25,3.010398644698074,59.25,21.261761451018117,32.0,1.5811388300841898,2.5,0.28867513459481287
156,720.8000000000001,21.20020636692012,66.5,2.7233557730613653,26.25,1.75,73.75,0.6291528696058958,28.25,2.9261749776799064,36.75,0.25,2.0,0.0
157,686.7125000000001,46.022278911957414,68.25,2.25,24.5,2.7838821814150108,70.5,1.1902380714238083,29.75,4.75,34.75,0.75,2.0,0.408248290463863
158,733.9000000000001,34.66963729259365,64.5,1.1902380714238083,21.5,3.122498999199199,71.25,2.5617376914898995,20.25,3.923752455664518,35.25,1.4361406616345072,2.0,0.408248290463863
159,649.475,21.502155899661187,58.0,0.9128709291752769,24.5,1.848422751068236,68.25,0.6291528696058958,45.75,19.132759863647482,33.75,0.47871355387816905,2.0,0.0
160,668.0375000000001,22.748098592702938,59.25,2.954516316872639,22.5,0.8660254037844386,67.75,1.4361406616345072,34.5,16.59568216936763,33.5,0.6454972243679028,2.0,0.0
161,599.5500000000001,137.9801842657126,54.0,2.41522945769824,27.25,5.105144464165535,67.25,4.643543905251677,62.5,36.296234882790074,33.5,2.254624876411447,2.25,0.6291528696058958
162,563.5250000000001,44.477131296131674,54.5,2.7838821814150108,24.25,1.25,63.25,2.839454172900137,69.0,19.27433526739638,30.75,1.7017148213885114,2.0,0.0
163,525.8625000000001,52.499255451069644,55.25,2.954516316872639,28.75,1.796988221070652,63.25,1.973786547054502,53.75,12.051106449893581,31.0,1.224744871391589,2.25,0.25
164,501.9,143.20800140588048,59.5,2.9860788111948193,29.0,6.177917664283546,62.5,4.5,64.25,30.814972010371843,30.5,2.254624876411447,2.5,0.5
