episode_id,total_score,total_score_sem,attack,attack_sem,bear_damage,bear_damage_sem,cause_damage_to_enemy,cause_damage_to_enemy_sem,wall_collision,wall_collision_sem,kill_enemy,kill_enemy_sem,died,died_sem
37,778.4000000000001,29.732018375257805,84.5,1.848422751068236,28.75,2.868652413009751,79.75,3.5910769044025406,0.25,0.25,39.25,1.4930394055974097,2.5,0.28867513459481287
38,789.8625000000001,17.505646410515652,82.75,1.547847968417226,30.25,2.1360009363293826,81.5,1.3228756555322954,0.0,0.0,40.25,0.47871355387816905,2.5,0.28867513459481287
39,766.0625,67.19329509891593,83.75,2.839454172900137,33.25,2.0155644370746373,82.0,4.08248290463863,0.5,0.5,41.0,2.041241452319315,3.0,0.0
40,718.7125,45.674858032072734,85.75,2.6575364531836625,32.75,2.5617376914898995,78.5,3.8837267325770144,0.0,0.0,39.0,1.9578900207451218,3.0,0.408248290463863
41,780.825,39.45738999224354,83.5,2.753785273643051,25.75,4.4604745636908785,77.25,4.939213837579148,0.0,0.0,38.25,2.462214450449026,2.25,0.25
42,736.925,11.068847049264004,86.5,1.0408329997330663,32.0,1.8708286933869707,79.0,0.9128709291752769,0.0,0.0,39.25,0.47871355387816905,2.75,0.25
43,680.025,65.99433214299548,79.5,2.0207259421636903,29.0,1.224744871391589,72.5,3.5,0.0,0.0,36.0,1.8257418583505538,2.5,0.28867513459481287
44,647.925,20.374028606700918,86.5,1.9364916731037085,36.5,1.6583123951777,76.25,0.8539125638299665,0.0,0.0,37.75,0.25,3.0,0.0
45,707.075,76.84932904716868,83.5,1.0408329997330663,36.0,2.798809270624444,80.5,3.4034296427770228,0.0,0.0,39.75,1.796988221070652,3.25,0.47871355387816905
46,718.325,60.80868050698025,81.0,0.5773502691896257,36.75,2.462214450449026,82.25,2.286737122335374,0.75,0.47871355387816905,40.5,1.1902380714238083,3.5,0.28867513459481287
47,787.4499999999999,61.15320242363982,78.5,1.8929694486000912,33.5,2.7233557730613653,83.5,2.6299556396765835,2.75,2.0966242709015206,41.75,1.3149778198382918,2.75,0.25
48,791.1624999999999,52.7810507939797,91.75,1.796988221070652,34.75,3.1983068437325812,85.25,1.6007810593582121,0.0,0.0,42.25,0.9464847243000456,3.0,0.408248290463863
49,771.0125,51.96336199268993,89.75,2.174664725116648,36.75,1.75,85.75,3.1191612120354835,0.0,0.0,42.25,1.3149778198382918,3.25,0.25
50,735.1375,30.447847317175004,92.25,2.780137886268713,37.0,4.262237284181474,83.5,2.3979157616563596,0.0,0.0,41.0,1.35400640077266,3.25,0.47871355387816905
51,667.5,7.3575641349566245,90.0,0.408248290463863,35.75,0.6291528696058958,77.5,0.6454972243679028,0.0,0.0,38.0,0.0,3.0,0.0
52,760.4375,39.87027597408877,91.25,1.4930394055974097,30.75,3.2242570203588508,79.75,1.0307764064044151,2.5,2.179449471770337,39.5,0.6454972243679028,2.5,0.28867513459481287
53,819.9375,60.07048420744307,88.75,1.3768926368215255,30.75,4.3084219849035215,83.75,1.0307764064044151,2.75,2.4281337140555777,41.75,0.6291528696058958,2.5,0.5
54,789.7,26.42718770508886,81.0,3.1885210782848317,31.75,1.3768926368215255,82.75,1.4361406616345072,1.5,1.1902380714238083,41.0,0.7071067811865476,2.75,0.25
55,813.225,23.779240771451615,80.5,2.0615528128088303,28.5,1.2583057392117916,82.0,1.7320508075688772,3.0,2.1213203435596424,40.25,1.1086778913041726,2.25,0.25
56,775.6500000000001,69.77742292461083,74.5,2.9011491975882016,33.75,2.4958298553119898,83.5,4.272001872658765,0.75,0.47871355387816905,41.0,2.273030282830976,2.75,0.25
57,815.2875000000001,47.84655758690134,79.25,2.839454172900137,35.0,2.516611478423583,87.5,1.5,0.0,0.0,43.25,0.9464847243000456,3.25,0.25
58,920.9625,27.480912883611868,75.75,1.0307764064044151,28.0,2.041241452319315,89.0,0.5773502691896257,0.5,0.5,44.25,0.47871355387816905,2.5,0.28867513459481287
59,860.2250000000001,28.099484722440497,75.5,1.5545631755148024,29.0,0.7071067811865476,85.25,1.25,0.5,0.5,42.5,0.6454972243679028,2.5,0.28867513459481287
60,855.5250000000001,17.72980658852957,74.5,2.9011491975882016,27.25,2.322893310794392,83.5,1.5545631755148024,0.0,0.0,41.5,0.8660254037844386,2.25,0.25
61,897.2249999999999,56.75446568332748,75.5,1.0408329997330663,31.25,3.727711541057507,90.25,2.954516316872639,0.0,0.0,44.5,2.0207259421636903,2.75,0.47871355387816905
62,883.5375,57.34951458309534,69.25,0.25,27.25,2.4958298553119898,86.0,2.48327740429189,0.0,0.0,42.5,1.4433756729740645,2.5,0.28867513459481287
63,816.7625,90.0913804029923,74.75,2.0966242709015206,31.25,3.375771516754849,84.25,3.449033681095813,0.0,0.0,41.75,1.796988221070652,2.75,0.47871355387816905
64,765.2375,64.23020244596776,67.75,2.5940637360455634,31.0,3.6742346141747673,80.5,2.7838821814150108,0.25,0.25,39.75,1.547847968417226,2.75,0.47871355387816905
65,882.9000000000001,30.238964929375456,67.0,1.7320508075688772,29.25,0.47871355387816905,87.25,1.4930394055974097,0.0,0.0,43.25,1.1086778913041726,2.5,0.28867513459481287
66,924.4875,16.161198065634444,75.25,2.809952550014561,26.5,1.5545631755148024,87.75,1.1086778913041726,0.0,0.0,43.5,0.5,2.0,0.0
67,791.6625,34.9872201370253,76.75,1.973786547054502,29.75,0.8539125638299665,81.0,1.8708286933869707,0.0,0.0,40.25,1.0307764064044151,2.5,0.28867513459481287
68,885.375,12.344980423907803,72.5,3.068658773253661,26.75,1.4361406616345072,85.0,0.7071067811865476,0.0,0.0,42.25,0.25,2.0,0.0
69,823.0,41.678296710238385,70.0,2.345207879911715,30.5,1.5545631755148024,84.0,2.6770630673681683,0.0,0.0,41.5,1.5,2.5,0.28867513459481287
70,811.9125,63.49962065175402,74.25,2.7195281453467866,30.0,2.48327740429189,82.75,3.9024564913226985,0.25,0.25,41.0,2.1213203435596424,2.5,0.28867513459481287
71,792.7,26.81628081346605,71.0,3.1885210782848317,32.25,0.75,83.25,1.7017148213885114,0.0,0.0,41.5,0.9574271077563381,3.0,0.0
72,777.2,23.175597798834286,76.0,3.1622776601683795,33.75,1.0307764064044151,83.75,1.8874586088176875,0.5,0.5,41.25,0.8539125638299665,3.0,0.0
73,788.8625000000001,22.091131091835642,72.75,4.346933785248325,33.5,1.4433756729740645,84.0,2.273030282830976,0.0,0.0,41.75,1.0307764064044151,3.0,0.0
74,787.5125,54.32580101802457,79.75,1.4361406616345072,35.0,3.1091263510296048,85.0,2.273030282830976,0.0,0.0,42.25,1.1086778913041726,3.0,0.408248290463863
75,818.2874999999999,49.64378265452788,64.25,1.9311050377094112,29.25,4.552929459882579,82.5,1.4433756729740645,0.0,0.0,41.0,0.5773502691896257,2.5,0.5
76,807.35,25.549225363338657,68.0,0.408248290463863,28.75,1.8874586088176875,81.25,1.1086778913041726,0.0,0.0,40.5,0.6454972243679028,2.5,0.28867513459481287
77,836.25,26.20291809449221,85.0,0.7071067811865476,32.75,1.6520189667999174,86.75,3.3509948771471834,0.0,0.0,43.0,1.4719601443879744,2.75,0.25
78,764.4125000000001,38.20131092318691,81.75,1.0307764064044151,32.25,2.322893310794392,81.75,2.0966242709015206,0.0,0.0,40.0,1.0801234497346435,2.75,0.25
79,858.95,52.645061496782404,86.0,1.632993161855452,30.5,2.101586702153082,86.75,2.1360009363293826,0.0,0.0,42.75,1.1086778913041726,2.5,0.28867513459481287
80,863.9,18.594477226674957,79.5,1.7559422921421233,26.0,1.5811388300841898,83.0,1.35400640077266,1.25,0.75,41.25,0.6291528696058958,2.0,0.0
81,911.3875,37.494435003744236,82.25,2.839454172900137,26.0,1.5811388300841898,86.75,2.9825883613622137,0.0,0.0,43.0,1.4142135623730951,2.25,0.25
82,804.7,46.30769374520829,76.0,1.0,31.75,2.954516316872639,84.25,2.3935677693908453,0.0,0.0,41.25,1.181453906563152,2.75,0.47871355387816905
83,871.5125000000002,37.55326425558769,74.75,1.25,26.0,2.273030282830976,84.0,2.1213203435596424,0.0,0.0,41.5,1.1902380714238083,2.25,0.25
84,832.4875000000001,55.45549031655932,70.25,1.1086778913041726,26.25,2.174664725116648,81.25,2.212653007891959,0.0,0.0,40.25,1.3149778198382918,2.25,0.25
85,819.725,41.049870584448854,70.5,1.848422751068236,23.0,1.5811388300841898,77.75,2.322893310794392,0.0,0.0,38.5,1.2583057392117916,2.0,0.0
86,755.2375000000001,25.534228457438562,70.25,1.1086778913041726,25.75,2.4281337140555777,75.5,2.533114025595111,0.0,0.0,37.25,1.181453906563152,2.25,0.25
87,836.4875000000001,15.01656550557861,75.25,2.5289984842489197,27.75,2.056493779875511,82.5,2.6299556396765835,0.0,0.0,41.0,1.35400640077266,2.25,0.25
88,770.7499999999999,32.53567913332483,75.0,1.224744871391589,25.25,1.3149778198382918,75.5,1.707825127659933,0.0,0.0,37.75,0.8539125638299665,2.0,0.0
89,769.1750000000001,62.41802791128004,71.5,2.0207259421636903,28.0,3.4641016151377544,78.25,4.534589286804263,0.0,0.0,38.75,2.322893310794392,2.5,0.5
90,752.4875,66.12602039225305,80.25,2.286737122335374,30.5,1.9364916731037085,79.0,4.527692569068709,0.0,0.0,39.0,2.41522945769824,2.5,0.28867513459481287
91,796.7,44.546459829411084,81.0,1.7795130420052185,29.25,1.6520189667999174,81.0,1.8708286933869707,0.0,0.0,40.0,0.9128709291752769,2.25,0.25
92,784.4875,44.59268612956614,82.75,1.973786547054502,28.5,1.5545631755148024,79.75,1.9311050377094112,0.25,0.25,39.5,1.0408329997330663,2.5,0.28867513459481287
93,876.1875,27.01000104128099,71.25,2.286737122335374,25.75,0.9464847243000456,83.75,2.174664725116648,0.0,0.0,41.5,1.2583057392117916,2.0,0.0
94,887.5125,45.899788375510674,74.75,1.4361406616345072,26.0,1.7320508075688772,85.25,2.868652413009751,0.0,0.0,41.75,1.6007810593582121,2.0,0.0
95,832.7750000000001,45.994752871025064,79.5,0.5,27.5,1.2583057392117916,82.25,3.010398644698074,1.5,0.6454972243679028,40.75,1.547847968417226,2.25,0.25
96,889.5124999999999,31.91738929773757,74.75,0.6291528696058958,28.0,1.4719601443879744,87.0,1.6832508230603465,1.0,0.5773502691896257,42.75,1.25,2.25,0.25
97,962.9750000000001,38.395423446898825,68.0,0.7071067811865476,22.75,1.8874586088176875,88.0,2.1213203435596424,2.25,1.1086778913041726,43.5,1.1902380714238083,2.0,0.0
98,870.7375000000002,46.99993960545765,65.25,3.06526235962492,25.75,0.75,83.0,3.1091263510296048,1.0,0.7071067811865476,41.5,1.5545631755148024,2.0,0.0
99,970.8625000000001,20.425437316819778,62.75,1.6520189667999174,23.0,1.6832508230603465,88.25,1.1086778913041726,0.0,0.0,43.75,0.47871355387816905,1.75,0.25
100,797.4625000000001,33.59680276826949,75.75,2.358495283014151,32.75,3.25,84.25,1.9311050377094112,1.0,0.0,41.75,1.0307764064044151,3.0,0.408248290463863
101,799.725,51.4334420230003,75.5,3.095695936834452,28.0,3.13581462037113,80.25,1.3149778198382918,1.5,0.5,40.0,0.7071067811865476,2.5,0.28867513459481287
102,841.6375,62.39773091160181,69.75,1.796988221070652,26.75,2.868652413009751,82.5,2.101586702153082,3.25,1.7017148213885114,40.75,1.181453906563152,2.25,0.47871355387816905
103,819.6375,38.39888982227655,64.75,2.868652413009751,26.0,3.488074922742725,80.0,2.6770630673681683,7.25,3.3509948771471834,39.75,1.25,2.0,0.408248290463863
104,772.1750000000001,31.23429271916796,59.0,4.02077936060494,26.25,2.809952550014561,77.5,1.848422751068236,5.75,1.1086778913041726,38.25,0.9464847243000456,2.5,0.28867513459481287
105,881.3125,16.138868390214576,56.25,0.47871355387816905,20.75,3.1191612120354835,79.75,1.9311050377094112,1.25,0.47871355387816905,39.75,0.8539125638299665,1.5,0.28867513459481287
106,842.8375,17.179510264168346,58.25,1.3149778198382918,20.75,2.868652413009751,77.5,2.254624876411447,4.0,1.0,38.5,1.1902380714238083,1.75,0.25
107,775.625,56.509868238506215,52.5,1.6583123951777,24.5,2.217355782608345,76.25,2.25,3.5,1.3228756555322954,37.5,1.1902380714238083,2.25,0.25
108,858.95,17.499202362774497,61.0,1.9578900207451218,25.0,1.6832508230603465,82.25,1.25,1.5,0.8660254037844386,40.5,0.6454972243679028,2.0,0.0
109,922.0125,31.408745962178543,57.25,2.4958298553119898,21.25,2.212653007891959,83.5,1.6583123951777,4.25,1.4930394055974097,41.25,0.8539125638299665,1.5,0.28867513459481287
110,736.0749999999999,64.77700691603461,56.0,1.7320508075688772,28.0,4.143267631552018,76.0,3.8944404818493075,8.75,1.6520189667999174,37.5,2.0615528128088303,2.25,0.47871355387816905
111,839.9125,37.51442708590037,59.25,2.954516316872639,24.25,3.1191612120354835,80.75,1.6520189667999174,5.75,2.4958298553119898,39.5,0.6454972243679028,2.0,0.408248290463863
112,812.5249999999999,39.41702519216793,59.5,1.5545631755148024,25.0,2.7386127875258306,78.75,3.3008837200563934,3.5,0.6454972243679028,39.0,1.8708286933869707,2.0,0.408248290463863
113,922.45,7.390900937413976,58.5,2.8431203515386634,23.25,1.6007810593582121,85.25,0.47871355387816905,0.75,0.47871355387816905,42.25,0.47871355387816905,2.0,0.0
114,786.275,31.248949982359402,59.5,2.327373340628157,22.75,1.796988221070652,75.25,1.3768926368215255,3.0,1.2909944487358056,37.25,0.75,2.0,0.0
115,853.1375,31.673374563661504,54.75,3.3260336739125176,20.5,1.9364916731037085,78.25,1.6520189667999174,6.75,1.3768926368215255,38.5,0.8660254037844386,1.5,0.28867513459481287
116,754.1,19.88193275313042,60.5,2.4664414311581235,25.75,2.0966242709015206,76.0,1.4719601443879744,3.25,1.796988221070652,37.0,0.7071067811865476,2.25,0.25
117,843.2375000000001,32.76368273332531,60.25,1.0307764064044151,21.0,1.5811388300841898,78.0,1.224744871391589,5.0,1.7795130420052185,38.5,0.6454972243679028,1.75,0.25
118,852.6,33.02325569453542,60.5,2.661453237111885,24.0,2.7386127875258306,80.75,1.25,6.25,0.8539125638299665,40.25,0.75,2.0,0.408248290463863
119,826.1999999999999,43.76817241634232,66.0,1.6832508230603465,26.0,3.4399612400917157,80.75,0.6291528696058958,4.0,0.9128709291752769,40.0,0.408248290463863,2.25,0.47871355387816905
120,855.35,5.038642343594831,60.5,2.533114025595111,23.5,2.217355782608345,80.25,1.9311050377094112,4.25,0.47871355387816905,40.0,0.9128709291752769,1.75,0.25
121,821.2624999999999,33.775807262743555,62.25,1.1086778913041726,26.5,2.5,81.0,1.0801234497346435,0.75,0.47871355387816905,39.75,0.47871355387816905,2.25,0.25
122,944.8125,31.864441878840466,63.75,1.4361406616345072,20.0,1.1547005383792515,83.75,1.4361406616345072,0.5,0.28867513459481287,41.75,0.6291528696058958,1.5,0.28867513459481287
123,890.5875,45.96096792841365,65.75,3.0379543555930306,25.75,1.9311050377094112,85.0,1.9148542155126762,2.75,1.796988221070652,42.25,0.9464847243000456,2.25,0.25
124,854.6875,19.60877115604139,63.75,1.796988221070652,21.75,1.6007810593582121,79.0,2.041241452319315,1.75,1.181453906563152,39.25,1.0307764064044151,1.75,0.25
125,899.2625,48.558089675322584,69.75,1.0307764064044151,22.75,2.6575364531836625,83.0,2.5495097567963922,4.0,2.345207879911715,41.25,1.3149778198382918,1.75,0.25
126,870.2125000000001,18.04994661811131,68.25,1.3768926368215255,23.75,1.4930394055974097,82.0,1.9578900207451218,6.75,1.6520189667999174,40.75,1.1086778913041726,2.0,0.0
127,815.225,20.427366244003807,65.5,2.753785273643051,23.5,2.179449471770337,77.5,1.3228756555322954,3.5,1.707825127659933,38.5,0.6454972243679028,1.75,0.25
128,787.25,61.23295000787295,72.5,2.0615528128088303,29.0,2.857738033247041,80.75,2.868652413009751,6.75,1.8874586088176875,39.75,1.4930394055974097,2.5,0.28867513459481287
129,826.0,46.008436726322294,77.5,1.848422751068236,29.0,2.798809270624444,83.0,2.1213203435596424,2.25,1.6520189667999174,41.25,1.0307764064044151,2.5,0.28867513459481287
130,795.9625,51.33323880537835,75.75,2.839454172900137,28.75,2.4281337140555777,80.75,3.4247870980057527,1.0,1.0,40.0,1.7795130420052185,2.5,0.28867513459481287
131,865.8625,25.904997707971354,67.75,4.836923953643817,26.25,1.4930394055974097,83.5,1.3228756555322954,0.5,0.5,41.25,0.6291528696058958,2.0,0.0
132,831.6500000000001,53.232990241014996,62.0,1.4719601443879744,27.25,1.75,82.0,4.415880433163924,0.0,0.0,40.5,2.101586702153082,2.25,0.25
133,841.3875,37.92005502259546,62.25,2.688710967483613,28.0,1.7795130420052185,83.0,2.3804761428476167,0.0,0.0,41.5,1.1902380714238083,2.5,0.28867513459481287
134,843.6,73.50915759277892,58.0,2.273030282830976,24.5,2.327373340628157,80.75,3.449033681095813,0.0,0.0,40.0,1.9148542155126762,2.25,0.25
135,786.425,30.961969279531754,61.5,0.8660254037844386,25.0,2.857738033247041,76.5,2.9860788111948193,3.0,1.2909944487358056,38.25,1.4930394055974097,2.0,0.408248290463863
136,860.6125000000001,54.379872865948016,60.25,2.212653007891959,23.25,1.6520189667999174,81.0,2.798809270624444,1.75,1.181453906563152,40.0,1.4719601443879744,2.0,0.0
137,872.2125000000001,16.89443171333878,50.75,3.5910769044025406,22.25,1.25,80.5,1.0408329997330663,0.0,0.0,40.0,0.408248290463863,1.75,0.25
138,860.975,38.900463257738565,55.5,1.3228756555322954,21.75,0.6291528696058958,80.25,3.092329219213245,0.0,0.0,39.25,1.6007810593582121,2.0,0.0
139,839.7125000000001,66.37734733765228,65.75,2.056493779875511,28.0,1.6832508230603465,82.75,3.497022543059548,0.0,0.0,41.25,1.6520189667999174,2.25,0.25
140,897.1375,34.162554884697975,67.25,1.9311050377094112,27.5,0.9574271077563381,86.75,1.8874586088176875,0.0,0.0,43.0,0.7071067811865476,2.25,0.25
141,834.325,23.725026343504855,63.5,3.278719262151,27.0,3.0276503540974917,82.25,1.547847968417226,2.5,1.5,40.75,0.6291528696058958,2.5,0.28867513459481287
142,767.5375000000001,81.21107881882045,59.25,2.0155644370746373,26.75,3.092329219213245,77.75,4.589389937671455,16.0,15.016657417681207,38.25,2.25,2.25,0.47871355387816905
143,734.3875,63.372764178180944,49.75,1.1086778913041726,26.25,3.1191612120354835,74.25,2.780137886268713,1.75,1.75,37.0,1.4719601443879744,2.5,0.28867513459481287
144,829.4875,77.03583953535309,62.75,3.275540667838924,25.5,1.707825127659933,80.25,4.905354217587146,0.75,0.47871355387816905,40.0,2.345207879911715,2.25,0.25
145,892.7625,20.53482179737628,64.75,1.25,23.25,1.4361406616345072,83.0,1.8708286933869707,0.0,0.0,41.25,1.0307764064044151,2.0,0.0
146,733.1625,70.91179196426597,59.25,1.1086778913041726,28.0,1.0801234497346435,75.25,5.313112709765027,3.75,3.4247870980057527,37.5,2.598076211353316,2.25,0.25
147,876.9250000000001,32.867007900527454,74.0,1.7795130420052185,24.75,1.3149778198382918,83.0,1.8708286933869707,0.75,0.75,41.25,1.0307764064044151,2.0,0.0
148,737.625,34.572692137967316,77.5,3.8837267325770144,30.75,1.6520189667999174,78.25,3.449033681095813,0.0,0.0,38.75,1.796988221070652,2.75,0.25
149,1007.4000000000002,13.043596768785319,82.0,2.7386127875258306,19.25,3.1983068437325812,88.25,2.5940637360455634,0.0,0.0,43.75,1.1086778913041726,1.75,0.25
150,860.0,63.50460941275577,80.0,2.7386127875258306,26.25,1.8874586088176875,83.25,3.966001344763598,0.0,0.0,41.25,1.9311050377094112,2.25,0.25
151,880.9000000000001,45.79236199047466,82.0,2.48327740429189,23.5,1.848422751068236,82.25,2.9261749776799064,0.0,0.0,40.75,1.3768926368215255,1.75,0.25
152,915.45,56.5071566263956,86.0,1.35400640077266,24.75,2.4958298553119898,85.5,2.3979157616563596,0.0,0.0,42.5,1.3228756555322954,1.75,0.25
153,872.45,17.564203654023146,73.5,2.598076211353316,22.25,0.47871355387816905,81.25,1.547847968417226,0.25,0.25,40.0,0.816496580927726,2.0,0.0
154,849.0125,34.27068338366387,69.75,2.6259918760981216,28.25,2.286737122335374,84.0,2.41522945769824,0.0,0.0,41.75,1.3149778198382918,2.5,0.28867513459481287
155,890.2250000000001,23.53583703631552,78.0,2.160246899469287,25.0,1.7795130420052185,84.25,1.796988221070652,0.25,0.25,41.75,0.8539125638299665,2.0,0.0
156,808.625,34.00910723615073,70.0,1.7795130420052185,25.5,0.9574271077563381,78.75,2.688710967483613,0.25,0.25,39.0,1.5811388300841898,2.0,0.0
157,834.6500000000001,36.846098843703956,77.0,0.816496580927726,30.0,2.160246899469287,84.5,2.0615528128088303,0.0,0.0,41.75,0.8539125638299665,2.5,0.28867513459481287
158,892.4375000000001,8.541525405336012,86.25,1.4930394055974097,25.75,2.6575364531836625,85.25,1.75,0.5,0.5,42.25,0.8539125638299665,2.25,0.25
159,872.825,28.784084867625516,81.0,1.7795130420052185,28.75,2.0155644370746373,86.25,0.8539125638299665,0.75,0.75,42.75,0.6291528696058958,2.5,0.28867513459481287
160,895.3875,22.282956631694987,87.25,1.1086778913041726,27.75,1.9311050377094112,87.0,1.0801234497346435,0.0,0.0,43.0,0.408248290463863,2.25,0.25
161,871.7000000000002,39.28078940992235,86.0,1.4719601443879744,25.75,2.75,83.75,1.3149778198382918,0.0,0.0,41.5,0.6454972243679028,2.25,0.25
